QueryText,KccAns
Farmer asked about attack of root rot in ground nut,For control of root rot in ground nut  Drenching of blue copper 30 gram in 15 liter of water
TELL ME NUTRIENT MANAGEMENT,3  4
TELL ME LEAF SPOT CONTROLL IN  GROUNDNUT,SPRAY HEXACANAZOL  1 ML LITTER WATER
ask for groundnut  wilt,carbendezim 15 gm  10 lit water
ASKING ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT FIELD,-    -
Farmer asked query on Weather,:   -       : :           35  C    21  C     6
Tikka leaf spot in groundnut,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
groundnut tikka leaf spot,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
SEED TREATMENT OF GROUNDNUT,RECOMMENDED SEED TREATMENT OF GROUNDNUT IN THIRAM 3GMKG SEED 7 DAYS BEFORE SOWING
ask for fungus problem,SUGGESTED FOR MANCOZEB 30GRAM PER PUMP
Today weather report,Today rain is not likely to occur in your area The general level of air blow
GROUNDNUT FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY UREA10-15KGACRE
ask for groundnut extra growth information,suggest: spray liosin 20mlpump
GROUND NUT FERTILIZER USES,RECOMMENDED FOR UREA 20KG mop -33KG
WEED MANAGEMENT,SPRAY GLYPHOSET  5 ML  LITER OF WATER FOR WEED MANAGEMENT
asking about groundnut top dressing,recommended for apply urea 5 kg potash 125 kgacre
pest management for ground nut,recommended for spray profenophos 2 mllit
Ask about growth problem in crop,25
TELL ME CONTROL WHITE GURB IN GROUNDUT CROP,USE-CALOROPYRIPHOS 20EC 4LHECTARE WITH IRRIGATION
Farmer asked query on Weather,29     36      9
Asked for information about sulfur in groundnut crop,5
moongfali me moonfali ke curl zaiya bane,nitrobenzine 3 gram liter pani me milaakar chidecave kare
information about control of top borer in Groundnut crop,4  8
Asking about expiry date for groundnut rich,:    : :
root problem of groundnut,250 gm bavstin per bigha
leaf yellowing in groundnut,leaf yellowing in groundnut recommended to spray imidachloprid 1ml3liter water
gnut tikka control,spray mancozeb 25 gmpump
TIKKA DISEASE,SPRAY PROPINIB 1GM LITER
ground nut weed management,ground nut weed managementrecommended to spray pendimethalin 1-125 literacre
termite problem in ground nut,spray chloropyriphos 20 ec   1 literacre with irrigation
Asked about Root rot  prevention management for Groundnut,:      :    20
asked about leaf curl in groundnut,spray- dimethoate 2mlliter of water
tobacco catter  pillar in ground nut crop,90    150
weather information of jodpur dist,no rainfall next five days
groundnut fertilizers spray,levosen5ml15 lit water
Asking about top fertilizer management for groundnut,:       :  2
farmer asked query on water management in groundnut,Recommended to give light irrigation in groundnut 90 days old crop
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,2ml
LEAF EATING CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
ASKING ABOUT THE DOSE OF  ALPHA NAPTHALENE ACETIC ACID,RECOMMENDED FOR SPRAY   ALPHA NAPTHALENE ACETIC ACID   1 ML  45 LIT OF WATER
WEED MANAGEMENT IN GROUNDNUT,APPLY IMAZETHAPIR PERSUITDINAMAZ 240ML PER 1 ACRE AREA
LEAF SPOT MANAGEMENT,LEAF SPOT MANAGEMENT : RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
asked about information groundnut,parshoot chi favrani 25 dewsani karavi
TELL ME TERMITS CONTROL IN GROUNDNUT,CLOROPIRIFOSH 20 EC 1 LITER BIGHA
ground fertilizer,zypsum appilication 2oo kgacr
Farmer asked Nematode control information of groundnut crop,GR          SGCG
TELL ME WEAHTER INFORMATION OF JAISELMER DIST,NO RAINFALL NEXT FIVE DAYS
APHID IN MUSTARD,RECOMMENDED DIMETHOATE  2MLLITRE WATER SPRAY
ask for  larva problem,recommended chloropyriphos 40 mlpump
TELL ME WEED CONTROL IN GROUNDNUT,1 KILO FLUCLORALIN 1000 LITER WATER SPREY
CALOR ROOT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Farmer asked query on Weather,:   -       : :            30  C    25  C     8
Control of root rot in Groundnut,Dear farmer Spray of Copper oxychloride 50 wp  3 gmliter of water
Asking about Aphid management for Groundnut,:         : 2  1
SEED TREATMENT OF GROUNDNUT,SEED TREATMENT WITH MANCOZEB 2 GRAM PER KG SEED
asked about caterpillar management in groundnut,:          :  4  10
TELL ME ABOUT  CONTROL OF WHITE GRUB IN GROUNDNUT,25   4
FERTILIZER SPRAY,SPRAY 100 GM UREA PER PUMP
sucking pest attack in groundnut,recommended for the spray Imidacloprid  1mllit of water
Asking about Stem and Root Rot Control management in Groundnut,:     :       25
GROUND NUT FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY GYPSUM 200 GM  LIT OF WATER
Ask about fungus control in ground nut crop,:   1000
FARMER ASKED FERTILIZER USE IN GROUNDNUT,18  20
TELL ME SULPHARE DOSE IN GROUNDNUT,USED SULPHARE  15-20KG  HAIN GROUNDNUT
ABOUT THE GROUNDNUT GROWTH,RECOMMENDED TO SPRAY POTASIUM NITRATE 5 GREAMS PER LITER WATER
Farmer asked about gibberellic acid dose in groundnut,15
ask about varieties of groundnut,phule pragatikoparagon-1
GROUND NUT GROWTHING,SPRAY MULTI-K 1 KG PER 200 LITRES OF WATERACRE
collar rotting,carbendazim  1gml of water
Farmer wants to know information about how to control insect  in groundnut  crop,50   5 EC 30 ml
HERBICIDE USE IN GROUNDNUT,SPRAY PURSUIT HERBICIDE IN GROUNDNUT
Asked about groundnut seed rate  acre,:      :  50
fertilizer management for groundnut,basal fertilizer DAP 50 kg  acre
Farmer wants to know information about how to control of fungal attack in garlic crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
ASKED ABOUT TO  WEED CONTROL IN GROUNDNUT,-- 30  25-3
Please give me weather information,Shrimanji aapke shetra me dinank 12 September ko mausam saf rehne aur 345 September ko halki barish hone ki sambhawna hain
Groundnut Leaf Miner,Recommended to spray Dimethoate 30 ECRogor 2ml per litre of water to control Groundnut Leaf Miner
Farmer needs information regarding  How many hours to sprinkle water on groundnut crop,2
Farmer Asked sucking pests control information of groundnut,WG   WS 8
groundnut seed info,groundnut seed--sb-11 jl 220
TELL ME ABOUT WEED CONTROL IN GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF ONION
TELL ME POD BORAR IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
root wilt control,drenching carbandazim 25 grampamp
ASKED ABOUT TO ROOT ROT  DISEASE CONTROL IN GROUNDNUT,50   250
Farmer wants to  information regarding increase flowering in Groundnut crop,10-15
Asking about Stem rot Control management in Groundnut,:       :    1    20
FARMER ASKING ABOUT GROUNDNUT VARIETY,-                           :
YELLOWING  IN GROUNDNUT,SPRAY MICROLA 30 ML15 LITER WATER
Farmer asked white fly control information of  groundnut,SP              40         ppm
TELL ME KATRA CONTROL IN GROUNUT,SPRAY OF MALATHIAN 50 EC 2 ML PER LITER WATER
TELL ME INSECT CONTROLE IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Asked about Iron and Zinc Deficiency management in Groundnut,:       :   2      3     1
farmer ask about water management in groundnut crop,-      -
Insect infestation,Spray mencozeb  2gmlit of water
Wilt MarDrenching,Redomil Gold 45 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
Groundnut White Funge,Cloropyrifos 40ml15Litar
ask about heliothis in  groundnut,I suggest quinalphos 20 ml in 10 liter water
nutrient management in groundnut,recommended to apply gypsum 200kg acre
for increase flowering groundnut crop,Recommended to spray tricontinol 2 mg or 25 ml10 li water
SUCKING PEST IN GROUND NUT,RECOMMENDED TO SPRAY IMIDACHLOPRID  160 ML PER ACRE
GROUNDNUT KI BUVAI KARNA HAI DEEMAK KI DAVA HAI,APPLY PHORATE -8 KG ACRE
Farmer wants to know information about seed rate of groundnut crop,-     100          80
attack of caterpillar on  ground nut,Spray Chloropyriphos 25 ml15 Liter of Water
NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY 200 KG GYPSUM PER ACRE AT 45 DAYS AFTER SOWING
SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER,--  33 5   5
Tobacco caterpillar control in groundnut,recommended for spray profenophos 3 mllit of water
Asked about spraying time of pesticide  nutrient in groundnut,:  8    4
Seed rate,Seed rate :100 kg ha
fertilizer spray,spary microlla 30 ml  15 liter of water
Farmer asked Larvae control information of groundnut,SC 7-8        EC 15
asked about variety of ground nut,variety of ground nut  - phule RHRG-6021  PHULE UNNATI
leaf blight,recommende dto spray tatamida 1ml3litere water
SOWING TIME OF SUMMER  GROUND NUT,SOWING TIME OF  SUMMER GROUND NUT:-15 JANUARY TO 15 FEBRUARY
groundnut root rot management,recommended for trichoderma viride 1 kg mixed with FYM 20 kg
tell me black rot control in groundnut,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
BACTERIAL ROT IN GROUNDNUT,SPRAY 30GM COPPER OXYCHLORIDE AND 1GM PLANTOMYCIN IN 15LITRE WATER
Asked about sucking pests management in groundnut,:       :  2   1
Ask for weed control,suggest: not use weedicide in any stand crop
water managment in groundnut,4-5 sichai kare
Farmer asked  duration details in Groundnut crop,-           -
Farmer asked weed control in Groundnut crop,30
Farmer asked query on Weather,CLOUDY WEATHER IN YOUR AREA
Asked about Groundnut Top Dressing fertilizer application at earthing up,:      :  80    4
groundnut varieties,--
luna experience dosage in ground nut,recommended to spray 80 mlacre
late leaf spot in groundnut,recommended for spray carbendazim 2gmlit
groundnut market information,recommendation groundnut market information 5010quintal
Ask about larvae control information in Groundnut crop,EC
Asking about Bio fertilizer application for Groundnut,Recommended for Phosphobacteria 500 ml  10 kg FYM  acre
ask about wilt control in gnut,I suggested blue copper 200 gramvigha
farmer asked about nutrient management for good pod development in groundnut,RECOMMENDED TO APPLY CALCIUM NITRATE 2 KGACRE   2    200
TELL ME WHITE GURB IN GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
TELL ME NUTRIENT MANAGEMENT,--   4
CATTER PILLER,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Farmer asked Larvae control information in groundnut crop,40       SC 5
ground nut root management,recommended to spray saaf CARBENDAZIM   MANCOZEB  400 gm  acre
Farmer asked query on Weather,13-15
variety of grnut,variety of grnut-TAG 24
weed control in groundnut,pendamethleen 1 liter acre bubai baad aur jamow ke pahle spre kare
Ask about use fertilizer information Groundnut crop,-
Asking about Thrips control in Groundnut,:     :
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,QUNOLPHOS 25EC 4LITER PER HAC WITH IRRIGATION
CONTROL OF BLACK SPOT IN GROUNDNUT,RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER
Asked about blight in ground nut,Recommended to spray blitox 3gmslit
groundnut knot nematode,Apply carbofuran 5kg  sand 20 kgac
ask abt wilt problem,suggested crabendazim 25 gmpump
groundnut,gypsum 100kgacre
Asking about Tobacco caterpillar management in groundnut,:       :      1
groundnut root rot control management,--  3
Asked about fertilizer management in Groundnut,Recommended for apply urea 25 kg15 kg potash acre
TELL ME CONTROL OF WHITEFLY IN GROUNDNUT,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
Asked about nutrient management  in  gnut,suggested to apply urea 30kg per acre and chloropyripos 2mllit of water
powdery mildew damage in groundnut,recommended to spray wettable sulphur 400 gramsacre
COLLAR ROT,SPRAY RIDOMIL MZ 25GM1LITRE OF WATER
RABI VARIETY OF GROUNDNUT,RABI VARIETY OF GROUNDNUT - TPG -41
Farmer asked seed treatment of white grub control in Groundnut,WDG -
Control of soil pest in groundnut crop,Apply cartap hydro chloride 4 G 7 to 10 kg at per Acer
groundnut season for namakkal,groundnut season for namakkal : Vaigasipattam  May- June  TMV 10 COGn 5 TNAU CO 6 VRIGn 7
ask about yellow leaf control in groundnut,40 SC 30
Asked about Nutrient management in groundnut,Suggested to Apply:- Gypsum  50kgacre
about management of the dry root rot in ground nut,apply trichoderma viridi 2kg along with 90 kg cow dung and 10 kg neem powder in one acer
PROBLEM OF YELLOWING IN GROUNDNUT CROP,USE--FERAS-SALFETH  5GRAMLITERWATER BY SPRAY
FERTILIZERS INFORMATION,give DAP POTASH
WEATHWER INFORMATION,NO RINFALL FOR 5 DAYS
asked about weed management in groundnut,:       :   25
Ask about fertilizer dose in Groundnut crop,5-6        -
ROOT GRUB,RECOMMENDED TO USE CHLORIPYRIPHOS 6MLLITRE
FARMER ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT,4 ML           4
ground nut seed treatment,3 GRAMS OF THAIRAM THIRIDE THAIRAM or CAPTANCAPTAF ESSO CAPTAN PER KG OF SEED    4 GRAMS TRICHODERMA VIRIDE  PER KG OF SEED-
Sunflower season,recommended for season April - May
FARMER ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,:-
Asking about seed treatment for Groundnut,:     :    4     10             4     2
whitegrab control,drenching clorpyriphos 25 mlpump
asked about attack of jassid,Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer
weather report details for Vellore district,Recommended for today and tomorrow cloudy weather and possibility of moderate rainfall
Ask about Sucking pest control in Ground nut,-
TELL ME USE OF UREA IN GROUNDNUT,USE OF UREA 12-15 KG IN GROUNDNUT CROP FRIST IRRIGATION TIME
Pest management in groundnut,recommended for spray of chlorpyriphas 2 ml  3 ml neem oil   teepol 1 ml in 1 litre of water
TELL ME ABOUT THE INSECT CONTROL IN GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Asked about to  SEED TREATMENT IN   pea nut,25
Farmer asked about yellowing of leaves problem in Groundnut crop,-   -
fertilzer management in groundnut,apply gypsum 150kg  ac
TELL ME WEED PROBLEM IN GROUNDNUT,NO HARBICIDE USED AFTER 20DAY SOWING
To reduce flower drop in ground nut,Recommended to spray Planofix  Alpha naphthyl acetic acid 45 SL    3ml per 15 litre of water to reduce flower drop in ground nut
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GRAMBIGHA WITH IRRIGATION
wether information,20 se 26 October tak koi baris nhi hai
Farmer needs information regarding control measures of soil insect in groundnut  crop,-
Asked about Groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre   200 litre of water
root rot damage in groundnut,recommended to spray copper oxi chloride 600 grams acre
Ask about fungus problem in RootSuggested: Carbendazim Bavistin 50 WP,30 grampump drenching OR 250 gramvigha water treatment
Asking about leaf spot in tomato,Recommended for spray carbendazim 2gm  lit
Asking about Prevent Pests in Groundnut,:      :   3     1  1
ASKING ABOUT NUTRIENT MANAGEMENT OF GROUNDNUT,SPRAY GRADE 2    2-3 GMML  LIT OF WATER
--Ask about groundnut leaf yellow chlorosis problem,100     10
Asking about groundnut top dressing fertilizers,Asking about gypsum - 75 kg  borox - 4 kg  acre
SEED TREATMENT,THIRAM 25 GMKG OF SEEDS
asking about groundnut top dressing fertilizers,Recommended for apply gypsum 150kg  ac
asked about attack of aphids on groundnut,attack of aphids on groundnut  - spray rogar 1 ml  liter water
blight,agimycin  05mllt  bavistin  2glt  dycopol  1mllt
Farmer asked query on Weather,:                  38     -
Ask about variety of summer groundnut crop,wp
weed management in gnut crop,not recommended
ask for gnut yellow leaf,suggest:give ammoniuam sulfet fertilizer
How much irrigation is required for the groundnut crop in Zayed,4-5
ALTERNARIA BLIGHT IN GROUNDNUT,RECOMMENDED TO SPRAY ACETAMIPRIDEPRIDE 40 GRAMS PER ACRE   RECOMMENDEDTO SPRAY SPINOSADTRACER  75 MLACRE
Farmer asked about groundnut seed treatment,-
TELL ME B LACK ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT: PHULE PRAGATI SMRUTI KISAN JAWAN JL-24 DEVI TMV-2
ASKED ABOUT TO DISEASE CONTROL IN  groundnut,50  250
Information regarding improved varieties of groundnut crop,improved varieties of groundnut crop-mh-4punjab mungfali no1
Groundnut Tobacco caterpillar and Groundnut leaf miner,Recommended for spray profenophos 2 ml  lit of water
Crop protection in groundnut,Spray Mancozeb 75 WP  2 gramlitre of water
Farmer asked query on Weather,:    :               26-33      8
groundnut top dressing fertilizer management,Recommended for apply zypsum 150kg  ac
Groundnut aphids control,Recommended for spray dimethoate 30EC 2 ml  litre of water
Ask about yellowingfertilizer dose in groundnut,25
gypsum apply in ground nut information,before flowering start 200gramacre
Farmer asked seed treatment of white grub control in ground nut crop,30  FS 50
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,APPLY ZYPSUM 200KGACRE
ASKED ABOUT TO  NUTRIENT MANAGEMENT   IN GROUNDNUT,33 5   10
TELL ME ABOUT WEATHER INFORMATION,LIGHT RAIN MAY BE RAIN FALL
TELL ME WEED CONTROL IN GROUNDNUT,PENDAMETHELIN 3 LITER HECTAR
Farmer wants to know information about how to control of fungal attack in crop,WP           IP       IP
Asked about Plant protection,50
TELL ME WEATHER INFORMATION OF BHARTAPUR,NO RAINFALL NEXT FIVE DAYS OF BHARTAPUR
Information regarding how to control root borer in ground nut crop,control root borer in ground nut crop-carbofeuran  10 kg mixed in 20 kg ureaacre
ask about groundnut fertilizer application,https:wwwpmkisangovinGrivenceApplicationBeneficiaryStatusaspx
TELL ME ABOUT CONTROL OF INSECT IN,USE CHLOROPYRIFOS 20 EC 2 ML PER LITER WATER IN ROOT ZONE
Post emergence herbicide in groundnut,Advised to use Whip Super Fenoxaprop-p-ethyl 9 EC 93 ww 2ml per litre of water as Post emergence herbicide in groundnut
Aphids in Ground Nut,Recommended to spray Dimethoate 30 ECRogor 2ml per litre of water to control Aphids in Ground Nut
pests,monocrotophos 320 ml per acre or neem oil 5 ml l
groundnut rich availability details,contact to block level agriculture office
Ask about fungus problem in cropSuggested:,Carbendazim Bavistin 50 WP  25 grampump spray
TLL ME SEED TREATMENT IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
Asked about groundnut leaf roller management,:      :  30 SC  15     1
