QueryText,KccAns
Farmer need information regarding control of fungal attack in GROUNDNUT crop,70             2  15
Asking about Leaf caterpillar  leaf spot disease management in groundnut,:             :  2    2      1
TELL ME CONTROL WEED OF GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Asked about sucking pest management in groundnut,:         :  2    1
TELL ME NUTRIENT MANAGMENT IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY ZYPSUM 200 KG PER ACRE NEAR PLANT SURFACE
tell me control of grub in grounnut,FIPRONIL 03 GR 3 KG BHEEGA WITH IRRIGATION
TELL ME NUTRIENT MANAGEMENT,1    4
Farmer Asked sucking pests control information of  ground nut,WG   WS 8                         ppm
Leaf eating caterpillar in groundnut,Recommended to spray Quinalphos 2ml in 1 litre water to control Leaf eating caterpillar in groundnut
Farmer asked query on Weather,33       24
Asking about groundnut leaf caterpillar management,Recommended for spray chlorpyriphos 2mllitre of water
Farmer use herbicide after not clean the drum which is previously  use Paraquat Dichloride 24 SL in groundnut leaf yellow in Groundnut,Not do anything but can  spray normal water  wait
Attack of  THRIPS,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
Ask about seed treatments of fungus Problem,Suggested: Tebuconazole 2  DS 30 gram 10 kg seed
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,- 5 15
FARMER ASKED QUERY ON ZYPSUM APPLICATION IN GROUNDNUT,RECOMMENDED TO APPLY ZYPSUM-200 KGACRE
Asking about Late leaf spot and Rust and Tobacco Caterpillar management in groundnut,:             : :     2    2
Farmer asked about attack of White Fly in groundnut,-   gm         WG
Farmer needs information regarding re-use of herbicide in groundnut crop,I            I              I
Farmer want to know information about seed treatment in groundnut crop,-            48 -
ask for termite prob in ground nut,use chloropyrifos 30 mlpump
ASKED ABOUT TO TREATMENT IN GROUNDNUT,75 2
mung phalli me demak lage hai,Phorate 10CG 8 -10 kgacre  dale
var  of g nut,TAG-24  SB -11
ROOT ROT IN GROURD NUT,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
Leaf miner in groundnut,spray chlorpyriphos 2ml  lit
Asking about groundnut seed dormancy period,:           : 45  60
Ask about groundut information,90
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,30     1
Asked about Root grub management in groundnut,:  : :      2
varieties,sb 11 jl 24
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY
rate of gawar,NOHAR  GOWAR 4519
Asking about Role of Potash fertilizer in Ground nut,:      :
stem rot in groundnut,apply trichoderma 2kgac mixed with sand
TELL ME CONTROL OF WHITE GRUB,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
ladde purugu in g nut,plethora 350mlacr
BORERS  AND  CATERPILLARS  MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AMBITION 250 ML PER ACRE
Farmer asked fungus in root control information,WP    WP 10-15
Farmer asked weed control in  groundnut crop,-   16        EC  40
TELL ME SEEDS TREAT  MENT IN GT NUT,CARBENDAZEM 2 GM  KG SEEDS  SOWING IN CARBOFURAN 2 KG  BEGHA
ask about better yield production in groundnut,--
farmer asked about fertilizer application in groundnut,recommended to apply 9 kg UREA per acre at 30 days after sowing
Asked for the control of Larvea in groundnut,Suggested to apply the quinalphos20ml10L of water
thrips damage on groundnut,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  200 LITRES OF WATER ACRE
FARMER ASKED ABOUT VARITIES OF GNUT CROP,- -  -      -    -  -  -     -
NUTRIENT IN GROUND NUT,APPLY FANTAC PLUS  30 ML  15 LITER OF WATER FOR NUTRIENT IN GROUND NUT
ASKING FOR THE CUOLTURAL PRACTICE OF GROUNDNUT,EXPLAINEDV WITH DETAILS
Asked about groundnut maturity information,:      :     2
Attack of Wilt,bavistin- 30 gram  15 liter vwater
TELL ME TERMIED CONTROL OF GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Plz give me weather information,19 agust tak badal bane rhenge barish ki sambhawna hai
Asked about plant protection in groundnut,50
Farmer asked query on Weather,:         :                34     24    8
Asking about Groundnut seed treatment information,:     :     2
ground  nut starting stage,saaf 500 gracre
Asking about suitable groundnut varieties in Adippattam,:      :   TMV 7 VRI 2 VRIGn 6 TMVGn 13
JASSIDS IN GROUND NUT,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Asked about Plant protection,Recommended to spray dimethoate- 15 ml per lit water
Asking about Groundnut leaf miner and Tobacco caterpillar management,Query: Groundnut leaf miner and Tobacco caterpillar management  Answer: spray fipronil 2 ml lit of water
GROUND NUT WEEDMANAGEMENT,QUIZALOPOP ETHYLTARGA SUPER 400 ML PER ACRE
leaf folder management in groundnut,Recommended for spray profenophos 2 mllit of water
WHITE GRAB IN GROUNDNUT,KARBANDAZIM 250 GRAMPER BHIGA
Termite problem in groundnut,Carbofuran 3GR 8-10 kg  acre
ATTACK OF THRIPS,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
groundnut basal fertilizer recommended,Recommended for apply DAP 50kg gypsum 75 kg acre
FARMER ASKED THE CONTROL OF INSECT IN GROUNDNUT,20  05
FERTILISER IN GROUNDNUT,SPRAY OF ZINC SULPHATE
weedicide in groundnut,weedicide in groundnut -parshut
Asking about Panchagavya application method,:     : : 10   300
Ask for some information,Suggest: - for soil testing
ASKED ABOUT TO WEED CONTROL IN,--       30     25
Groundnut time of Sowing Rabi Season,Recommended Sowing time November - December 15
Ask about fungus problem in Groundnut  Root,:
Asking about Root rot and Stem rot management for Groundnut,:          :
ground nut stem rot management,RECOMMENDED  TO DRENCH  HEXACONAZOLE   2 ML  1 LITRE OF WATER
Farmer asked query on Weather,WEATHER REPORT:CLOUDY WEATHER IN YOUR AREA AND  CHANCE OF RAIN
stem rot control in groundnut,recommended for soil drench with carbendazim 2gmlitter water
STEM ROT IN GROUND NUT,APPLY METALAXYL  MANCOZEB  2 GM  1 LITER OF WATER FOR STEM ROT IN GROUND NUT
Farmer asked query on Weather,31        16
asked about humic acid company names,hy- max 98
Ask about fertilizer dose in Summer groundnut crop,-
Asking about weed management for groundnut,recommended for weed management  : hand weeding  15 and 30th days of sowing
CONTROL OF BROWN SPOT IN GROUND NUT,RECOMMENDED FOR SPRAY  TRICYCLAZOLE 75 WP  05 GM  LIT OF WATER
weed management in groundnut,weed management in groundnut : RECOMMENDED TO SPRAY PENDIMETHALIN 1 LITRE 200 LITRES OF WATER ACRE
TELL ME TERMITE CONTROL IN  GN,SPRAY OF FIPROLIN 5  2 LITER PER HA
Asking about Root grub management in groundnut,:  : :   2     40
TELL ME LEAF MINOR CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Information regarding control of fungal disease in groundnut,800     20
asked about attack of white grub,Phorate 10 G 10kgAcre Application
Control of disease in groundnut  plant,Control of disease in groundnut  plant Spray 2 gm M-45 or Bavastin or copper oxy chloride or sulfex or captan  liter water
fertilizer,0:52:34  boomflower
TERMITE PROBLEM IN GROUNDNUT,SPRAY CHLOROPYRIPHOS 20 EC  2 ML  1 LITER OF WATER FOR CHECKING TERMITE PROBLEM IN GROUNDNUT
farmer need information regarding recommended dose of gypsum in his groundnut crop,1   40
Asked groundnut fertilizer application related information,:      DAP    :
white grab in groundnut,karbandazim 500 gram par bhiga
ask for fungus problem,SUGGEST DRENCHING Blue copper 40 gmpump
ASKING ABOUT TIKKA DISEASE MANAGEMENT IN GROUNDNUT,SUGGESTED TO SPRAY BAVISTIN  2 GRAMS PER LITRE OF WATER
Farmer wants to know information about how to control of white grub in GROUNDNUT crop,-
Basal fertilizer management for groundnut,recommended for apply DAP 5Okg  gypsum 80 kgpotash 24 kg ac
tobacco caterpillar in ground nut,recommended to use plitora 350 mlacre
WILT ATTACK,USE REDOMIL GOLD 30 GRAM  15 LITER WATER
information about groundnut,Dear former use to Monocrotophos 36 SL 2mlliter water splash in the field
Asking about beauveria bassiana verticillium lecanii  pseudomonas spray dosage for groundnut,:             :      5
groundnut variety,-- -
groundnut fertilizer management,apply gypsum 75 kg  1 acre
FARMER ASKING ABOUT VARIETY OF GROUNDNUT,-- -
Asked about plant protection in   groundnut,Recommended to Spray pride up Acetamiprid 05glit of water for sucking pests
root rot in groundnut,apply 2 kg furdan ac
TELL ME CONTROL OF TERMITE IN GROUND NUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Zinc deficiency in ground nut,Spray Zinc sulphate 2 gr L water
ask about white grub pest in ground nut,I suggested to drenching chloropyriphos 20 ec 4 lit with irrigation drop by drop for control white grub pest in ground nut
Attack of Downy or blight or Powdery,Spray Tilt 7 gm15 Liter of Water Propiconyazol 25EC-Syngenta
ROOT ROT DISEASES IN GROUNDNUT,RECOMMENDED TO SPRAY RIDOMIL 25GM LIT WATER FOR CONTROL OF ROOT ROT DISEASES IN GROUNDNUT
TELL ME ABOUT SEED TREATMENT IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
cultivation of groundnut,june ke prathum suptah se leker july ke prathum suptah tak buwai kre
PLANT GROWTH MANAGEMENT,PLANT GROWTH MANAGEMENT : RECOMMENDED TO SPRAY POTASSIUM NITRATE 1 KGACRE
pre emergence herbicide 4 days completed crop we have to spray,recommended no need to spary pre emergence will spray 1-2 das little moisture we  have to spray
Farmer asked fungus in root control information of,EC
TELL ME FANGUS CONTROL OF GROUNDNUT,CARBANDAZIM 250GRAM PER BHIGA
groundnut pest,quinolphos at 2ml in 1 liter water
groundnut leafeatter,groundnut leafeatter spray melathion 2mllt water
DRENCHING FOR GROUNDNUT,30     30
FARMER ASKING ABOUT ATTACK OF SUCKING PESTS ON GROUNDNUT  CROP,:     -    15
TELL ME LEAF CURLING CONTROL IN GROUNDNUT,SPRAY ROGOR 30 EC 2 ML LITTER WATER
Asked about nutrient management in groundnut crop,:           :
sowing period of ground nut,sowing period of ground nut  15 feb
Asking about Gypsum applied for Clay soil For Groundnut,:        :
Animal repellent in Groundnut,Recommended to spray Zatka  3 ml with 1 litre of water in the bund as Animal repellent in Groundnut
ASKED ABOUT TO NUTRIENT MANAGEMENT GROUNDNUT  CROP,5     1
Yellowish leaves are found in field of ground nut,zinc sulphate aur urea ka prayog kare moongphali me kyoki jaste ki kami se paudhe peele padne lagte hai
Farmer asked termitewhite grub control information of groundnut,--  4 - 2 kg per bigha
Farmer asked query on Fertilizers  management in GROUNDNUT,RECOMMENDED TO APPLY UREA 9KGSACRERECOMMENDED TO APPLY ZYPSUM 200 KG PER ACRE NEAR PLANT SURFACE
asking about groundnut top dressing fertilizers,recommended for apply gypsum - 75 kg care
call dis,call dis
suckinf pest,spray of rogar 15ml15 lit of water
TELL ME WHIT GRUB CONTROL IN GROUNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
The farmer asked for fungus control information on the groundnut crop,SC
Farmer ask about castor cake fertilizer apply in groundnut crop,5  7    15
TELL ME ABOUT THE DISEASE GROUNDNUT,-- 12   63    2
Asking about G7 Groundnut duration information,:G 7    : 105
GROUNDNUT ROTTING,SPRAY METAXILMANCOZEB 2GLT OF WATER
tobacco caterpillar damage in ground nut,RECOMMENDEDTO SPRAY SPINOSAD 75 MLACRE
TELL ME WEATHER REPORT IN PALI,RAIN POSSIBILITY IN NEXT 3-4 DAYS
Ask about groundnut fertilizer application,humic acid    15
tell me veriety of groundnut,veriety of groundnut  rsb-87 ma-10rs-1
Asking about GROUNDNUT CULTIVATION,-  -  -    --     ------ -- -
Ask about blank pod in chick pea and ground nut,100      15
disease,mancozeb 2 gm 1 liter
Farmer asked seed treatment of white grub control Groundnut crop,WG
Asked about Groundnut top dressing fertilizer management,:     :   80     4     45
TELL ME GROUNDNUT NUTRIENT MANAGEMENT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
Blight Attack,Spray Tilt 30gm15 Lit of Water
Farmer asked query on Weather,5                 34         26
FARMER ASKED WEATHER CAN HE USE GROUNDNUT SEEDS IMMEADIATELY AFTER HARVESTING FOR SOWING,SUGGEST HIM TO USE IN NEXT SEASON
groundnut foliar application,Recommended for spray DAP 10gm  lit
ASKING ABOUT VARIETIES OF GROUNDNUT,IVRI            MSAMB    APEDA   -
Farmer asked fungus in root control information of gnut,WP             Blue Copper Syngenta Blitox TATA Trust KR Cuprina PI Ind Copper-S Safex Trucop Indofil Dhanucop Dhanuka
Farmer asked Heliothis Larvae Problem in Groundnut crop,EC
groundnut alternaria leaf spot,recommended for spray copper oxy chloride 3 mllitre of water
seed treatment,application of thiram 2-25 gmkg seed
Farmer wants to know information about control of  Blight in Groundnut,-
Asking about Groundnut top dressing fertilizer management,:   :  - 6    - 12     - 4
Asked about plant protection in groundnut,Recommended to Spray lancer gold Acephate 50  Imidacloprid 18 SP  2g per lit of water
TELL ME LEAF SPOTE IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
Asking about What is teepol,:      :
Asking about Cut worm in blackgram,Recommended for spray Chlorpyriphos 2 ml  Teepol 1 ml litre of water
Asked about leaf cater pillar management  in groundnut,:      :  2   1
Farmer asked Varieties girnar 4  information of Ground nut crop,41
Ask About Genral Information,All information is provided  Thanks for calling
GROUNDNUT DOSE,APPLY 50 KG GYPSUM
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Seed rate information of groundnut,35
Farmer asked seed treatment of white grub control in groundnut crop,SLFS
leaf miner control in Groundnut,recommended for Spray profenophos 2ml  lit of water
moongfali me urea ki matra,20 kilogram  acre urea
well digging information,visit taluka agrilofficer
Asking about leaf spot in groundnut,recommended for spray Chlorothalonil 2 gram  lit
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT SKY CLOUDLY
TELL ME VAREITY OF GROUNDNUT,M 13 CHITRATGB 39
Farmer asked white grub control information of groundnut crop,EC
ROOT ROTY IN GROUNDNUT,BAVISTIN 250 GRAM  BIGA
asking about groundnut rust attack,WP - 30
TELL ME APHID CONTROL IN GROUNDNUT,75    2
FARMER ASKED ABOUT THE CONTROL OF INSECT IN GROUNDNUT,15  25
Asked about management of leaf spot and tobacco caterpillar in groundnut,:             :  4    10  10
TIKKA IN GROUNDNUT,RECOMMENDED SPRAY MANCOZEB 4GMLTR WATER FOR TIKKA IN GROUNDNUT
GROUNDNUT IN GREENBORER,PROCLAIM 100 GRACR
Attack of  blight  or Wilt,Spray Qurate Gold 25 gm15 Liter of WaterCymoxanilMancozeb-Dhanuka
fertilizer,9 kg urea  200 kg gypsum
Asking about Leaf caterpillar management in groundnut,:        :   2     3      1
Ask about Variety of Ground nut For summer season,--
ask for gnut larva,sugest:cypermethrin 15mlpump sprey
foliar spray in groundnut,recommended for spray groundnutrich 2kgac200lit
TELL  ME  WEATHR INFORMATION,LIGHT RAIN MAY BE NEXT 2-3 DAYS
Ask about gujarat state seed corporation limited - Sihor,-
weed management in ground nut,recommended for Spray Imazethapyr 250 mlacre
asking about Beetle and Leaf caterpillar management in Groundnut,:      :  2     3     1
Farmer asked fungus control information of GROUNDNUT CROP,SC
GROUNDNUT BLIGHT,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
Farmer asked seed treatment of fungus problem in Ground nut,DS       Devithiram Devidayal Tagthiram Tropical Super Thiram SuperCSL
Asked about Flower setting management for Groundnut,:        : TNAU   2  200
ASKING ABOUT CONTROL  ROOT ROT IN GROUNDNUT,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
Information about Fertilizer use in Groundnut crop,8
GROUND NUT LEAF SPOT MANAGEMENT,GROUND NUT LEAF SPOT MANAGEMENTRECOMENDED TO SPRAY MANCOZEB 400 GRACRE
Asked about dosage of Lambda cyhalothrin 95  Thiamethoxam 126,Suggested dosage : 4 ml per 10 litre water
Asked about Organic farming in Groundnut,:    :
Farmer asked fungus control information of,WP
Asking about Stem rot control in groundnut,:      :   1     20             2
TELL ME WHITE GURB IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Asking about leaf curl management in groundnut,:       :  4  10
Weed management in Groundnut,Recommended for spray Imazethapyr 300 ml acre
TELL ME TRMAET CONTROAL OF GROUNDNUT,USE OF CLOROPAYRIFOS 1LITER BIGA IRRIGATION WATER
farmer asked query on  groundnut nutrient management,RECOMMENDED TO SPRAY BORAX 3 GRAMS1 LITRE OF WATER
algea problem,use chlorine powder
Asked about cow dung application in Groundnut field,:        :
Farmer asked query on Weather,20       32
ASKED ABOUT THE FERTILIZER MANAGEMENT IN GROUND NUT AT THE TIME OF FLOWERING STAGE,RECOMMENDED TO APPLY 9KGS UREAACER
SPOTS IN GROUND NUT,CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
FARMER ASKED QUERY ON  USE OF OLD  GYPSUM,RECOMMENDED DO NOT USE GYPSUM AFTER THE EXPIRE DATE
ask for gnut wilt control,I suggested to give tricoderma viridi 25 kgha
pest problem,Spray cunolphos  1 ml in 1 litre of water
TELL ME WEATHER REPORT,NO RAIN FALL UP TO 5 DAYS CLOUDY SKY
ask about sucking pest control in groundnut,SC                SC                        EC -
Attack of Caterpillar,Spray Proclaim 5ml15 liter of WaterEmamectin BenzoateSyngenta
Farmer asked weed control in Groundnut crop,45
groundnut growth,recommended to multi k 1kgacre
Ask about groundnut information,1
ASKED ABOUT TO NUTRIENT MANAGEMENT IN  GROUNDNUT CROP,33 15
ASKED ABOUT HERBICIDE ON GROUND NUT,Goal 20 ml oxyfluorfen15 liter of water-Dow Agro
moongfali me kata lag raha he,apply Cartap Hydrochloride 4G8-10 kg acre
Provide information related to pest control in groundnut crop,-  Carbofuran - 3G - 8
groundnut seed rate for rabi season,recommended seed rate for rabi season 75 kgacre
WHITE FLY IN GROUD IN GROUNDNUT,RECOMMENDED TO SPRAY IMIDACHLOPRIDE 5ML15 LITER OF WATER
farmer asked about VARIETIES OF GROUNDNUT crop,- -            -    -
TELL  ME FRUIT BORER CONTROL IN,SPRAY OF  ACEPHATE 75 SP 2 GM LITTER WATER
plant protection,spray quinolphos 2mll flubendimide 05gl
GROUNDNUT TIKKA LEAF SPOT,RECOMMENDED TO TILT 400MLACRE
ASKED ABOUT VARIETIES OF GROUNDNUT,-   -      -    -  -  -     -
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,15  25
COLLAR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
ask for gnut yellowing leaf control,I suggested to sprey feras salphet 100 gm10 gm lemon flowerpump
ask about leaf eating Caterpillar control in groundnut,EC 30
Ask about all type of pest control in groundnut crop,70         ppm
ask about groundnut varieties,:-  :- -  -  -     :-  -  -  -
Asked bout insectiside in groundnut,15 gram       5        5
Leaf spot in groundnut,pray mancozebcarbendazim SAAF 25gmlit of water
gnut yellowing leaf control,spray hirakachi powder 100 gm10 gm citric acid
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,8   64   2
ask for groudnut variteis information,suggest: gg-20 groudntu varitey
mungfali me falkala pr rha hai aur chhed bhi hai,mungfali me-  foret 10 g  8 kg  ecar
gROUNDNUT plant protection,Carbendazim-2gmlit Quinolphos-2mllit-Spray
