QueryText,KccAns
asking about leaf eating caterpillar in groundnut,Recommended for spray profenophos 2ml  litre of water
TELL ME ROOT ROT CONTROL IN GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
tell me sowing time of groundnut,sowing time of groundnut 1 week se II week tak
ask for gnut growth information,i suggested no requirnment
Ask about fungus Control in Groundnut,SC 0
Asking about leaf spot management in groundnut,:     :     2     15
SUCKING PESTS IN GROUNDNUT,RECOMMENDED TO SPRAY ACEPHATE ANTAF ARTIN LUCID   300 GRAMS PER ACRE
TELL ME CONTROL WHITE GRAB IN MOONGFALI,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Tell me root rot control in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
FARMER ASKED ABOUT FOR CONTROL ATTACK OF SUCKING PEST ON GROUNDNUT CROP,-
CONTROL FOR ROOT ROT IN GROUND NUT,USE TRICODERMA HARJANIUM  2500 KG PER HA WITH WELL ROTTEN FYM
ground nut pest,Methyl demeton 25 EC 2mlha
whitegrub in gnut,chloropyriphos 3-4 l  ha with irrigation
GROUNDNUT CATERPILLARS DAMAGE,RECOMMENDED TO SPRAY EMAMECTIC BENZOATE PROCLAIM SPOLIT 80 GRAMS PER ACRE
varity of groundnut,varity TAG 24SB11 PHULE PRAGATI
Ground nut pod borer management,Recommended for Ground nut pod borer management Malathion dust 5 kgac
Information about termite problem in groundnut,20 ec  1
ground nut fertilizer management,recommended to apply ssp- 100 kg    urea 20 acre
Farmer asked Sucking pests and Larvae problem in GROUNDNUT  crop,--         126    95  ZC
Asked about  groundnut rot management,recommended for apply pseudomonas 1 kg  25 kg fym  acre
increase flower rate in groundnut,Spray Boom flower 20ml15lit of Water
Asking about flower drop in Groundnut,:      :  9   2
CATERPILLAR IN IN COTTON CROP,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
Farmer asked query on Weather,:      :             24 -32 C     5
Attack of Thrips,rogarDimethoate 16ml16 lit phavarani karne
Asking about Leaf caterpillar management in Groundnut,:     :   8    10
Farmer asked weed control in Groundnut crop,Farmer asked weed control in Groundnut crop
Farmer asked query on Weather,WEATHER REPORT:        CLOUDY  WEATHER IN YOUR AREA AND  CHANCE OF RAIN
SEED TREATMENT IN GROUNDNUT,APPLY 3GM THERAM2GM CARBENDAJIM PER 1 KG SEED BEFORE 7 DAYS OF SOWING
Disease Attack -  Blight,Spray Tilt  score  kavach 30gm15lit of Water
mausam ke bare me janna hai,11 se 14 july tak barish ki sambhavna hai
Plant protection of Ground nut,Dimethoate 30 EC   2 mlliter pani me milakar chidkaw kare
Asking about groundnut leaf eating caterpillar,recommended for the spray  : Emamectin benzoate 4 gmtank
pest,malathion M-45 powder
flower drop in groundnut,spray planofix 5ml10 lit of water
WEEDS IN GROUNDNUT,RECOMMENDED TO SPRAY DINAMAZ 18ML15 LITRES WATER TO CONTROL WEEDS IN GROUNDNUT
ASKED ABOUT SUCKING PEST ATTACK ON GROUNDNUT,-  5 15
TELL ME YELLOWING CONTROL IN GROUNDNUT,SPRAY GANDAC 01 MLLTR WATER
Asking about root rot management for groundnut,Recommended for soil drenching for copper oxy chloride 25 g lit of water
ATTACK OF GRAM POD BORER,Spray Chloropyriphos 30 ml15 Lit of Water
about herbiciides use in groundnut,use parshit 15 ml per liter water
TELL ME WEATHER REPORT,LIGHT RAIN MAY BE NEXT 3-4 DAYS
asking about groundnut GG-7 duration,recommended for 99 days
TELL ME YELLOWING CONTROL IN GROUNDNUT,YELLOWING CONTROL IN GROUNDNUT CASO4 3 KG PER BIGHA DUSTING
TELL ME WEATHER OF BARMER,RAINFALL 50 MM NEXT FIVE DAYS OF BARMER
Asking about Nutrient Management of Groundnut,-          -        OR
TELL ME ABOUT DISEASE CONTROL IN PEA NUT,5    2
White grubs management in groundnut,Recommended for soil drenching chloropyriphos 2 mllit of water
Farmer asked Varieties information of Ground nut crop,:-  :-  -   -  -  -    :-  -  -  -
WILT ATTACK ON GROUNDNUT,Blue Copper 40 gm humic acid 30 mlCopper Oxichloride-syngenta
CONTROL OF LEAF SPOT IN GROUNDNUT,RECOMMENDED FOR SPRAY KITAZIN 48  EC  1 MLLIT OF WATER
TELL ME  PILIYA ROG IN GROUNDNUT,5    2            5     1
blight attack of gnut,Spray Redomil Gold 30gm15Lit of Water
which insecticide use semilooper control,you can spray profex super 40 milipamp water use for groundnut crop
TELL ME SEED TREATMENT OF GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
Give me information about fertilizer dose in groundnut,wwwupagriculturecom
ASKING ABT GNUT FER,I HAVE SUGGEST   DAP
Information about prevention of roots turning black in groundnut crop,50 wp
tell me control of root rot in groundnut,USE TRICHODERMA 25 KG PER 100 KG COW DUNG
ground nut leaf damage,Recommended to spray   Monocrotophos 400 ml  acre
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BHIGA WITH IRRIGATION
Farmer asked about crop period of groundnut,crop period of groundnut - 115 days
ASKING ABOUT NUTRIENT MANAGEMENT OF GROUNDNUT FIELD,-    -
SUCKING PEST,TATAMIDA 1ML3LTR
TELL ME ABOU USE OF SULPHER,USE  OF SULPHURE 4-5HACTER IN GROUNDNUT CROP
TELL ME CONTROL WHITE GRAB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Thrips Attack,Spray Actra 5 gm   Spary bavistin 30gm15 Lit of Water
Termites management in groundnut,Recommended for soil application chlorpyriphos dust 12 kgac
PLANT GROWTH PROMOTOR IN GROUDNUT,RECOMMENDED TO SPRAY NITROBENZENE 2ML1 LITER OF WATER
GRAM POD BORER CONTROL ON GROUNDNUT CROP,YOU CAN SPRAY PROCLEM 10 GRAM PAMP WATER USE FOR GRAM POD BORER CONTROL ON GROUNDNUT CROP
Tell me blight control in groundnut,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Farmer asked query on Weather,:   -       : :             37 C    26  C     5
FARMER ASKED QUERY ABOUT ON CAN I MIX INSECTICIDES AND NUTRIENTS ON ENTIRE GROUND NUT CROP,RECOMMENDED TO NO INSECTICIDES AND NUTRIENTS WILL NOT NOT MIX
Soil treatment,Advised to apply Trichoderma viridie  2kg with 100kg FYM per acre for soil treatment
groundnut top fertilizer management,Recommended for apply Gypsum 150kg  Borax 4 kg  ac
ask about groundnut,suggest carbandazin 20gmpump drenching
IRRIGATION IN GROUNDNUT,10 TO 12 DAYS
Ask about groundnut  information,100      7
nematode in groundnut,apply carbofuran 3-5kgac
Asking about late Leaf spot management in groundnut,:      : SAAF    2   1
asking about green caterpillar in Groundnut,Recommended for spray fipronil 15 ml  litre of water
Disease control in oil crop,spray machozeb M-45  2 gm or bavastin  1 gm liter water
Where to contact for getting Groundnut seeds,Advised to contact Assistant Agriculture Office for getting Groundnut seeds
Farmer asked Fertilizer dose information of Groundnut crop,-  --- 60
NUTRIENT MANAGEMENT IN GROUNDNUT,GYPSUM 200GM ACRE IS RECOMMENDED
mung phalli me weed hai,nirai gudai kare
moongfali me ukhta laga hai,Spray- carbendazim 50 wp  2gmlit of water
aphids in groundnut,aphids in groundnut-spray imidachloprid-1ml3lit of water
weed management for groundnut,Recommended for spray Pendimethalin 800 mlac
TELL ME ABOUT FUNGAL CONTROL IN GROUNDNUT,SPRAY OF RIDOMIL MZMETALEXYLMENCOZEB 2 GM PER LITER WATER
farmer want to know information regarding weed management in moong crop,-                   10    300
ground nut root grubs management,RECOMMENDED TO APPLY FIPRONIL  03 GRANULES  7-8 KG ACRE
information ground nut,moongphali ki beej dar 90-100 kgha
ASKED ABOUT TO DISEASE CONTROL IN GROUND NUT,8   64      2
GROUNDNUT VARIETIES,Groundnut-Phule pragati SB 11TAG 24
Ground nut in termite attack,Recommended for Ground nut in termite attack drench with chlorpyriphos 2 mlliter of water
Asked about GJG 9 groundnut variety,: GJG 9      :
Groundnut seed tratment,Recommended to treat with 20gm Rhizobium culture  40ml water per kg of Groundnut seed before 1hour of sowing
cultural practices of ground nut,Recommended use hyvs like tmv-7tmv-9
PILIYA DISEASE CONTROL IN GROUNDNUT,SPRAY OF  FERRUS SULPHATE 4 GRAM PER LIT WATER
TERMITE IN IN GROUNDNUT,RECOMMENDED TO APPLY CHLOROPYRIPHOS  6 KG  ACRE FOR TERMITE IN IN GROUNDNUT
ask for fertilizer in g nut,dap 10 to 12 kgper vigha in g nut
FARMER ASKED ABOUT ATTACK OF WHITE FLY ON GROUNDNUT,WG
ask gnut yallow leaf,i suggest hirakashi 100gm  10gm citric acid sprey
TELL ME WHITE ANT CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
TELL ME CONTROL LEAF BORER,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
Ask about larvae  sucking pestsSuggested,: profenofos 40  cypermethrin 4  15 mlpump spray
CONTROL OF BLAST IN PADDY,APPLY MANCOZEB  25GMLIT OF WATER
leaf eating  catter piller in ground nut,spray proclaim   100  gr  acre
Asking about Groundnut basal fertilizer management,:   :   - 10       - 50
Ask about seed purchase of groundnut crop,-
groundnut kalahasthi disease,groundnut kalahasthi disease: application of carbofurn granules 6 kg per acre
Farmer asked Seed rate and Spacing information of Groundnut crop,- -      -    -     -
weed management in groundnut,weed management in groundnut-spray parsuit 2mllit water
plant protection in the groundnut,Dear Kisan Brother you should burr at the rate of carbofuran 3 GR 8-10 kg  acre
ASKED FOR PLANT PROTECTION IN GROUND NUT,DRENCH-STREPTOCYCLIN05GCOC3GLITER
ASKED ABOUT TO SOIL TREATMENT FOR CONTROL OF WILT DISEASE GROUNDNUT,25  100
Thirps in groundnut,Recommended for spray Acephate 2 gram litre of water
Ask about yellowing of leaves of groundnut,150     15
Asked about he want groundnut seeds,:    :
Asking about Basal fertilizer management for groundnut,:      :  50    8
APHIDS,METHYLE DIMETON 2mllt
Plant protection message alerts Advisory,Your request will be processed at the earliest
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT: VEMANA KADIRI 4 KADIRI 6 ROHINI NARAYINI
TELL ME MANDI RATE GROUNDNUT,BIKANER GRAIN  GROUNDNUT WHITE 3127
VARIETIES IN MUNGFALI,KOSAL CHITRA AMBEER
nutrient management,RECOMMENDED TO SPRAY BORAX 3 GRAMS1 LITRE OF WATER
Farmer ask groundnut variety information,:-  :-  -   -  -  -    :-  -  -  -
Asked about leaf blight management in groundnut,:      :     5
leafspot in Groundnut,Recommended for spray chlorothalonil 2 gram litre of water
TOBACO CATERPILLAR PROBLEM IN GROUNDNUT CROP,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Farmer asked query on Weather,:        :              36     24
caterpillar,proclaim 10 gm pump
information about weed control in ground crop,60
thrips on ground nut,spray confidor 050 mllit
SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT-- 36 KG  TIME OF SOWING-- JANUARY-- FEBMONTH
DAMPING OFF IN GROUNDNUT,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
moong fhali ki patti mein peelapan hai,spray zeeram 80  2gmlit of water
GROUND CROP DURATION,GROUND CROP DURATION-4 TO 5 MONTHS
GROUND NUT LEAF FOLDER MANAGEMENT,90    150
THRIPS ON GRAOUNDNNUT,THRIPS ON GRAOUNDNNUT  - ULALA 8 ML 15 LITER WATER SPRAY
seed rate for groundnut,rs50kgacre
wilting of groundnuts plants,spray bavistin 30 gm  15 liter of water for
Asking about gypsum and Complex fertilizers application for groundnut crop,:              50        45
SOIL STERILIZATION,APPLY CARBOFURAN 3G POWDER  3KGACRE FOR SOIL STERILIZATION
stem rot in groundnut,recommended to drench ridomil 25 gm  plantomycin 1 gm  1 liter of water
ASKING ABOUT WHITE GRUB IN GROUNDNUT,Drenching of Chloropyriphos 40 ml  15 lit of water
Asking about seed dormancy of groundnut variety Kadiri 1812,:     :
Asking about Early leaf spot management  in groundnut,:       : :      2
Attack of  Wilt,Blue Copper 30 gm humic acid 30 mlCopper Oxichloride-syngenta
Asking about spraying time for groundnut rich,:    : :
Ask about sucking pest problem in Groundnut crop,150     15
ASKING FOR MAINTAINANCE OF GROUNDNUT PLOT,SUGGESTED TO SPRAY BORON 1 KG PER ACRE
TELL ME ABOUT WEED CONTROL IN GROUNDNUT,--            A
top dressing in groundnut,top dressing in groundnut apply gypsum 150kg ac
Asking about Groundnut Foliar nutrition spray management,:     : TNAU   - 2  200
Asking about borax  phorate  uses  different information,:       :
plant protection of groundnut,Dimethoate 30EC 2 mililiter pani ke sath spray kare
Farmer asked termitewhite grub control information of ground crop,magfali           SGCG
Farmer needs information regarding How to control of fungal attack in   groundnut crop,Recommended for to control of fungal attack in coriender crop use thiophinate mithyl 25 gram and streptocyclin 2 gram at 15 liter of water
Farmer asked query on Weather,SAHARA
ask about seed treatment for fungus,Suggested: Captan 50 WG 3 gramkg seeds   for fungus protection
Attack of Caterpillar,Spray Proclaim 5 gm15 liter of Water Emamectin BenzoateSyngenta
variety name of paddy,variety name- turantaprabhatrichhariyasarojdhanlakshmi
Asking about Early leaf spot in groundnut,:       : :     5
CATERPILLAR IN GROUNDNUT CROP,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
asking about Leaf spot management in Groundnut,:        :  2
Ask about fertilizer Dose,asp 20kgvigha
Farmer asked White Fly problem in Groundnut crop,SP
growth,use jypsum 100kgacre
basal fretilizer management for groundnut,apply 50kg DAP AC
TELL ME ROOT PROBLE IN GROUNDNUT,KARBANDAZIM 300 GRAM PAR BIGHA DE DE
GROUNDNUT ROOT ROT AND WILT,Advised to drench the plant base with COC  30 grams  streptocyclin 1 gram per 10 liters  of water
TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN GUAR,--  50     3
SEED TREATMENT,SEED THE TREAT CAPTAN 3GMKG OF SEEDS
FARMER ASKED QUERY ON ROOT GRUB MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 8-10 KGACRE
pea nut me weed problem hai jankeri lani hai,Sulfosulfuron 75 WG 135 gmacre pryog kre
ask for gnut wilt,bavistin 30 gmpump dranching
FARMER ASKED NUTRIENT MANAGEMENT IN GROUNDNUT,5     1
Farmer asked about white fly attack on groundnut,30          EC
Farmer asked query on Weather,30      20       5
tell me kolar rot,pl give carbandazime-250gmbiga
PROBLEM OF YELLOWING IN GROUNDNUT CROP,USE--PLANO-FIX- 4ML15LITERWATER BY SPRAY
FARMER ASKED ABOUT ATTACK OF CATTERPILLAR ON GROUNDNUT,-     5  SG 07 15
farmer ask about larva problem in groundnut,c ec
Asked about plant protection in GROUNDNUT,Suggested to spray  Ampligo Syngenta Chlorantraniliprole 93  Lambda Cyhalothrin 46 ZC 1g per lit of water for defoliators and sucking pests
Asked about Aphid management for Groundnut,:      :  5  10
early blight in groundnut,recommended for spray carbendazim 2gmteepol 1mllit of water
helicoverpa control,tracer75glit
ask about groundnut wilt,i suggested carbendenzim 10 gram in 10 lioter water
Tobacco caterpillar in groundnut,recommended for spray  Chlorantraniliprole 4ml 10 lit of water
TELL ME WEAHTER INFORMATION OF BARMER DIST,NO RAINFALL NEXT FIVE DAYS
advisory,advisory
Asking about groundnut seed availability,:     :
ground nut season,july-august
Asked about Aflatoxin management in Groundnut,:           :    1  20
Varieties of groundnut-,Varieties of groundnut-AK 12JL 24DeviSmruti
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,50 1
Farmer asked weed control in GROUNDNUT crop,45
TELL ME LOW GROWTH  OF GROUNDNUT,SPARY OF MICRONUTRIENT 3 GM PER LITER WATER
TELL ME GRAB CONTROL IN GROUNDNUT,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
ASKING SEED RATE IN GROUNDNUT PLANT,-
thrips in Groundnut,Recommended for spray Imidacloprid 2ml  litre of water
farmer want to seed rate of groundnut,erect 100 kg and brod 80 kg per hectare
GROUND NUT GROWTH,RECOMMENDED TO MULITI K 1KG ACRE
ground nut root rot management,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600  GM  ACRE
variety of ground nut,moongfali ki kism- jaya chitra kaushal vashundhra T- 22 24 ki bovai kare
WEED MANAGEMENT IN GROUNDNUT,WEED MANAGEMENT IN GROUNDNUT -Spray Pursuit Imazethapyr 20 ml10 liter of water
top dressing fertilizer management in groundnut,apply 150kg gypsomac
Ground nut wilt control,Recommended for spot drenching with carbendazim 2 g lit of water
TELL ME DISEASE CONTROL IN TOMATO,-  80  2
Farmer asked Sowing Time and variety  information of summer Groundnut crop,-       --
Groundnut-Gypsum rate,Gypsum 250kgha
TELL ME NUTURMENT MANAGRMENT IN GROUNDNUT,DRCHING IN N P K 5 :8:0 RATIO IN GROUNDNUT
ASKED ABOUT TO INSECT CONTROL IN GROUND NUT,5   1-15    3
TELL ME COLER ROT DISEASE CONTROL IN GROUNDNUT,HEXAKENAJOL 1 MLLITER SPRAY
ask about disease in ground nut,QUERY ESCALATE
TELL ME FERTLIZER GROUNDNUT,FERTLIZER GROUNDNUT SSP 375  KG   UREA  35 KG HE
SUCKING PEST IN GROUNDNUT,SPRAY IMMIDACHLOROPRID  7ML15LIT WATER FOR SUCKING PEST IN GROUNDNUT
Solomon USED FOR,Target PestAphid Jassid Shoot  Fruit Borer
ASKING ABOUT PREVENTIVE PLANT PROTECTION FOR GROUNDNUT,SPRAY   MANCOZEB 75 WP  25 GM  LIT OF WATER
ABOUT WEED MANAGEMENT IN GROUND NUT AFTER 60 DAYS OLD CROP,NO WEEDCIDE RECOMMENDED TO  IN GROUND NUT AFTER 60 DAYS OLD CROP
Asking about leaf caterpillar in groundnut,:        :  2     3     1    1
TELL ME SSP FERTILIZER USE QANTITY IN GROUNDNUT,SSP 300 KGHACTER
FARMER ASKED QUERY ABOUT FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY UREA - 9 KGS  ACRE
Asking about Required Seed rate for Groundnut,:     :  50         58
FARMER ASKED ABOUT FOR CONTROL ATTACK OF SUCKING PEST ON GROUNDNUT CROP,:-  -
CONTROL OF LEAF MINER IN GROUNDNUT,RECOMMENDED FOR SPRAY ACEPHATE 75 SP  15 GM  2 LIT OF WATER
rate of gawar,BHADRA  GOWAR 4520
pest control in groundnut,1   3
asking for the pest management in groundnut,recommended for the spray of Azadirachtinnimbicidin  at the rate of 2 ml in 1 litre
GROUNDNUT  ROOT ROT MANAGEMENT,-RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
CONTROL OF TERMITE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Information about nutrient management in groundnut crop,8    1
fungal problem,Spray mencozeb  2gmlit of water
GROUNDNUT SEE TREATMENT,RHIZOBIUM 3 GRAM  KG SEED
FARMER ASKED ABOUT TO WEED CONTROL OF GROUNDNUT,30     25
Ground nut tobacco cut worm,recommended for spray profenophas 2 mlliter of water
Information about weed management in Ground nut crop,5
ASK ABOUT SPLIT DOSE IN GROUNDNUT,-
SEED RATE,80-100
asking about to spray weedicide after crop germination,i have suggest to not spray any weedicide after germination
ASKED ABOUT TO BLACK LEAVES CONTROL IN GROUNDNUT,12   63    2
WEED CONTROL IN GROUNDNUT,RECOMMENDED SPRAY PENDIMETHYLENE4MLLIT
NUTRIENT MANAGEMENT IN GROUNDNUT,KISAN BHAI AAP MOONGFALI ME 25-30 KG UREA PRATI ACRE PRYOG KARE
ask about groundnut white grub,suggest:chloropyriphose 25 mlpump
inter crops in ground nut,inter crops in ground nut   ground nut  7 rows red gram  1 rows
GROUNDNUT VARIETIES,RECOMMENDED GROUNDNUT VARIETIES K-6K-9K-8TAG-24
plant protection,spray mancozeb 2gl dimethoate 1mll
