QueryText,KccAns
ask about groundnut larva control,I suggested to spary coragen 5 mlpump
yellow leaves,super confidor bavistin microla
Attack on Caterpillar,Spray Quinolphos 30 ml15 liter of water
Farmer asked weed control in Groundnut crop,30 EC          -  -
asking about groundnut top dressing fertilizers,Recommended for apply gypsum 75 kg  ac
TELL ME ABOUT INSECT CONTROL IN  GROUNDNUT,70  25
TELL ME CONTROL OF APHID,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
Weather information,There is a possibility of light rain in your area this week till July 22
Farmer asked query on Weather,:           :        -                  37C    25C     8
Information about Caterpillar control of Groundnut Crop,CHLORPYRIPHOS 50CYPERMETHRIN 5EC 25ml
LEAF SPOT DISEASES IN GROUNDNUT,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 45GM  STREPTOCYCLIN 2GM  15 LITER OF WATER
plant protection,spray mancozeb 2gl and quinolphos 2mll
attack of aphids,Spray Confidor super  Confidor 10ml15 Lit of Water
Asked about plant protection in groundnut,suggested to spray emmamectin benzoate 05gmlit
Groundnut booster,recommended for application of Groundnut booster at the rate of 2 kg  acre during the Peak flowering and pod development
farmer asked about nutrient  management in groundnut,50     15
Asking about weather detail in puducherry,recommended for There is no chance of rain so irrigation  is necessary
TELL ME UPCHAR IN GROUNDNUT,2 KARBANDAZIM 5 ML CLOTHOANIDRIL PAR KG SEED
HAIRY CATERPILLAR IN GROUNDNUT,HAIRY CATERPILLAR IN GROUNDNUTMalathion 5 D  8 kgacre during morning hours
TELL ME WEEDIUCIDE IN GROUNDNUT,NO WEEDICIDE IN GROUNDNUT
asking about leaf caterpillar in Groundnut,Recommended for spray Fipronil 15 ml  litre of water
Asking about Post emergence weed management for Groundnut,:      :   21       300
Farmer asked weed control in Groundnut crop,30  2 EC    80     -  -          -
Attack of Catterpillar,Spray chloropyriphos 20 ml  10 lit of water
Farmer asked query on Weather,Mahoba  JAITPUR                       31    24      8
TELL ME ABOUT PEST CONTROL IN GNUT,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
weed management in in mung phalli,kisan Bhai nirae gundai kare
Micronutrients management in soil,80 WDG-                   3 kg
TELL ME WEATHER INFORMATION OF JHALAWAR,NO RAINFALL NEXT FIVE DAYS OF JHALAWAR
peanut sucking pest,peanut sucking pestspray  dimethoate 2mllt of water
Asking about caterpillar management in groundnut,:          : 3
TELL ME ABOUT INSECT CONTROL IN  GROUNDNUT,5   05
Asked about application of Rhizobium Gypsum and Micronutrients for Groundnut crop,:         :
tell me plant protection in groundnut crop,15
tell me  seed treatment in groundnut,USE CHLOROTHELONIL 25 GM PER KG SEED
asked about variety of groundnut,-          TAG
WEEDICIDE OF GROUNDNUT,WEEDICIDE OF GROUNDNUT-SPRAY IMAZETHAPYR 10SL 240MLACRE
ASKING ABOUT GG 20 FERTILIZER,I SUGGEST DAP AND UREA
Farmer asked about larva peoblem in ground nut crop,SG 7-8           SG 7-8
seed rate of groundnut,seed rate of groundnut-28-30 kg acre
ask about gnut yellowing,I suggested to 100 gm ferrous sulphate and 10 gm lemon flower spray
HOW TO HARVEST GROUNDNUT,RECOMENDED TO CONTACT AAO AT BLOCK LEVEL FOR INQUARY ABOUT GROUNDNUT HARVESTER MACHINE
asking about groundnut Tobacco caterpillar managemen t,recommended for spray Quinalphos - 1 ml  lit of water
Asked about Leaf spot and Rust management in Groundnut,:          :   2    1
red spider mite in groundnut,spray oboran 2 ml  lit of water
ASKED ABOUT TO TERMITE CONTROL IN GROUDNUT CROP,20   4
Farmer asked basal soil application for pests and insects Control information of Ground Nut,GR
Stem rot in groundnut,Recommended for soil apply Trichoderma viride 1kg  FYM 20kg  acre
SHHOT BORER IN GROUNDNUT,SPRAY TRIZOPHOS  15 MLLITOF WATER
Asked about plant protection inground nut,lancer gold apply at the rate of 1gram per  litre of water
Groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg borax 4 kg  acre
QUERY ESCALATE,QUERY ESCALATE
Asking about Aphids in Groundnut,Recommended for spray Profenophos 2ml  teepol 1ml  neemoil 1mllit of water
ASKED ABOUT TO USE SULPHUR IN GROUNDNUT,-- 80WDG  2
fertilizer dose for groundnut,apply DAP 1 bag  bensulf 10 kg per acre for groundnut
Groundnut basal fertilizer management,recommended for the fertilizers  :  gypsum  75 kg DAP 50  kg acre
information of crop insurance,please contact nearest bank
CONTROL OF STEM ROT IN GROUND NUT,SPRAY COPPER- OXYCHLORIDE 50WP  4 GM LITER OF WATER
collar rot in ground nut,recommended to spray saaf-2gmplantomycin-1gm per lit of water
SEED TREATEMENT IN GROUND NUT,SAAF 2GRLT WATER
Information about of increase production of Groundnut crop,10  35
Asking about red spider mite in groundnut,:       :     8
FARMER ASKING ABOUT ATTACK OF SUCKING PEST OF GROUNDNUT,-45 30
Please give me weather information,Aapke yahan 8 July se 12 July tak barish rehne ki sambhawna hain
asking about Leaf folder management in Groundnut,:      :  2     3     1
tell me white grab in groundnut,SPRAY OF FIPROLIN 5  2 LITER PER HA
FARMER ASKED QUERY ON STEM ROT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
season for groundnut,recommended for groundnut season : Nov- Dec
fertiliser dose,APPLY N 8KGP 16KGK 16KGACRE
Asked about leaf spot management in groundnut,:       :     2
FARMER ASKED ABOUT FERTILIZER SPREY FOR GROWTH,-    60
plant protection,Quinalphos 25 EC -  2 ml
ask for  larva problem in groundnut,suggest:quinalphose 30 ml per pump and to sprey
TELL ME CONTROL WHITE GRAB IN BAJARA AND GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
fertilizer dose for groundnut,advised to apply 15 kg urea and 200 kg gypsum per acre
Farmer asked  white grub control information of groundnut crop,GR
About  groundnut,kisan bhai mungfali ki nikayee gudayee kare
asking about gg 20 fertilizer,i suggest urea at proper stage
ASKING ABOUT ATTACK OF CATERPILLAR ON GROUNDNUT,-
Thrips in Groundnut,Recommended for application of Roger Dimethoate at the rate of 2 ml per litre of water
asking about fertilizer requirement in gnut,i have suggst the information about frertilizer use in gnut
Ask for some fungus problem,suggest: blue copper 40 gm per pamp and dranchingsuggest: carbendesim 5 gm10 lit water and sprey
sowing time of ground nut crop,1june-15jun mid suitable for sowing time of ground nut crop
Ask about Plant Growth Retardant Information,30
tobacco caterpillar management in groumd nut,90    150
Attack of Caterpillar,Spray of Profex super 30 ml15 liter of water
TO CONTROL ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT CROP,SPRAY PROCLAIM 10 GM IN 15 LTR OF WATER TO CONTROL ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT CROP
TELL ME ABOUT FERTLIZER IN SOYABEAN,250      45
Farmer asked about yellowing of groundnut leaves,-
ask for groundnt fungus problem,suggest:bavistin 25 gmpump dranching
fungs attak,Spray Tilt 30gm15 Lit of Water
blight attack,Spray Redomil Gold 30gm15Lit of Water
FARMER ASKED ABOUT TO SEED GERMINATION OF GROUNDNUT,5  10
GROUNDNUT ROOT CATERPILLAR,PHORATE GRANULES 6 KGACRE AT THE TIM EOF SOWING
groundnut seeds,recommended to contact  krishi vigyan kendra
Asking about Leaf minor in Groundnut,Recommended to spray Fipronil 2ml teepol 1ml  neemoil 3mllit of water
TELL ME WEATHERR EPORT IN BHILWARA,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
fertilizer dose for groundnut,apply 50 kg gypsum acr
catterpilar attak,profex super-35 ml 15 lit water
gypsum application time,35 to 40 days
Asking about gram pod borer in groundnut,:          :          32     23
TELL ME FUNGAL DISEASE CONTROL IN GROUNDNUT,SPRAY BAVISTIN  2GM LITTER WATER
asked about fertilizer for groundnut,fertilizer for groundnut - give gypsum 50 kg  acer
Farmer want to know information about how to control weed in Groundnut crop,1            24
Farmer asked Varieties information of Ground nut crop,GG 23
Ask about a larvae pest problem in groundnut,SC     coragen
asked about die back in ground nut,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
ground nut Nutrient management,recommended to spray of zinc sulphate 2 grams per litre
ground nut thrips management,recommended for spray daimethoate 2 ml  lit of water
ASKING ABOUT THE NUTRIENT MANAGEMENT IN GROUNDNUT,SULPHATE OF POTASH 0-0-50  -
foliar spray for groundnut,recommended for groundnurich 2kgac200lit of water
VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUT ARE PHULE PRAGATISMRUTIKISANJAWANTG3AK-12ICGS-44
grounud nut weed management,RECOMMENDED TO SPRAY PENDIMETHALIN  - 125 LITREACRE
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,5   1         3   2
Information about of insect attack in  Groundnut plant,cartap hydrochloride 4g 8kgacor                  acor
Asking about caterpillar  and brown spot management in groundnut,:          :      2     2
Asking about iron deficiency management in groundnut,Recommended for spray ferrous sulphate 10 g  zinc sulphate 5 g urea 5 g  litre of water
ATTACK OF SUCKING PEST,Spray Neem ark 15 ml15 liter water
Rhizobium culture treatment for Ground Nut,Rhizobium culture treatment for Ground Nut:20gm rhizobium culture40ml water1kg seeds
WEEDICIDE ON GROUND NUT,SPRAY AGIL  2 MILI LITER
Asked about plant protection in leaf floder in groundnut,Recommended to spray Roger 2mllit
asked about variety of groundnut,-
Attack of  THRIPS,Spray Karate20ml15 Liter of WaterLambda 5 SC-Syngenta
TELL ME FERTILIZER DOSE PER BIGHA,USE-50KG SSP11 UREA PER BIGHA
maung fali mai keeda laga hai,apply qunolphose 15 mlLt of water
Asking about Groundnut GG-9 Variety information,:  GG 9     :  : 15   30
TELL ME DISEASE CONTROL IN GROUNDNUT,-- 1
Farmer want to how to control caterpillar of  groundnut crop,Recommended for use phorate or corbofuron 8-10 kg per acre
TELL ME THRIPS IN CHILLI,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
TELL ME PEST CONTROL OF GROUNDNUT,SPRAY OF THIOMETHOXAM 25 WG 05 GM  PER LITER WATER
Provide information for nutrient management in groundnut crop,4
Farmer Asked sucking pests control information of Groundnut crop,25 wg 8-10
Asked about Micronutrient mixture applied for Groundnut,Query: Micronutrient mixture applied for Groundnut Answer: apply at basal
weed management in groundnut,weed management in groundnut-Apply SAATHI-100 gm per acre
Asking about groundnut leaf spot managment,2    2
TELL ME WEED CONTROL OF BHAT,IMEJHATHIPER 100 GM  BIGHA
Powdery mildew in groundnut,Recommended for spray Wettable sulphur 2 gliter of water
plant protection,spray quinolphos 2mll flubendamide 05gl
ground nut recommended fertiliser after 30 days,recommended 9 kg urea and apply  200 kg jipsam at the time of flowering
ALTERNARIA BLIGHT IN GROUNDNUT,SPRAY MANCOZEB 2 GRAM IN 1 LITRE WATER
Asked about plant protection in  groundnut,Recommended to spray Imidacloprid 178 SL- 05 ml per lit water for sucking pests
Ask about Insect Problems in Groundnut,FS        WS        FS        WS
FARMER ASKED QUERY ON NUTRIENT MANGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY HUMIC ACIDAMINO ACID -400MLACRE
Asking about top fertilizer management for groundnut,1  20
ground nut sowing time,recomended for june-july
Asked about bio pesticide and nutrient management,Suggested to apply trichoderma  rhizobium and PSB  10gm l of water and Suggested to spray  samruddi  3 mlltr of water
STEM ROT DISEASE IN GROUNDNUT CROP,CARBENDAJIM 50  WP  25 GRAM PRATI LITAR PANI ME GHOLKAR SPRE KARE
asked about fertilizer dose,54 kilo DAP and 6 kg urea
LEAFEATING CATERPILLAR,CHOLOROPYRIPHOS 2MLLITRE
varieties of ground nut,varieties of ground nut - phule pragati  kopargaon  phule 285
Farmer asked about attack of white fly on ground nut,Spray Oberon 15 ml  15 Liter of Water
moongphali me patti kali ho rahi hai,ap carbendajim 12  mancojeb 63 2 gram liter pani me ghol banaakar chhidkav kare
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,USE QUNOLPHOS 4 LITER HECTOR WITH IRRIGATION
gnut late leaf blight control  control,sprey carbandazim 25 gmpump
ASKED ABOUT TO  DISEASE CONTROL IN GROUNDNUT CROP,75 BlightRustDowny mildewBlast Leaf spotDamping off Collar rotLeaf spot Tikka disease AnthracnoseFruit rot   3
Farmer asked query on Weather,5   40          16
Ask about growth retardantin groundnut crop,15           -
GROUND NUT LEAF SPOT MANAGEMENT,400
Ask about fungus problem in GROUNDNT,Suggested: Organic - trichoderma viride 500 gramvigha dusting with sand or organic fertilizer
Farmer wants to know information Govt schemes,--
information about groundnut,Use 125 kgha of kernels Increase the seed rate by 15 in the case of bold seeded varieties
ASKED INFORMATION ABOUT GROUNDNUT VARIETIES-,GROUNDNUT VARIETIES-TG-26
TELL MEV  PEAST CONTROL IN,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
asked about control white grub and fungus in groundnut field,3
TELL ME TIKKA DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
Groundnut leaves par spot hain Aur plant root rotting hai,Moongfali me Hexaconazole 5 EC 600 ml  acre ki dar se spray karen
farmer asked about mixing of two insecticides to spray in groundnut,Recommended that  go for compatibility test by mixing small amount of two chemicals in a jar before spraying  to know their compatibility for spraying
ask for gnut white grub,cloripyriphos 30 ml per pump and to spray
seed treatment in Groundnut,Thiram 2gmkg beej ki dar se milayen
mava  on  groundnut,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
TERMITES IN GROUNDNUT,RECOMMENDED TO APPLY CHLOROPYRIPHOS 20EC 2ML IN 1 LITRE WATER TO CONTROL TERMITES IN GROUNDNUT
Root rot in groundnut,Recommended for Root rot in groundnut  Spray copper oxychloride 2gmlit of water
Asked about Plant protection in Groundnut,Recommended to spray Imidachloprid 178 SL- 05 ml per lit water
sunflower ki bubai kab kar sakte hai,last week of January
ask for gnut whitegrub,suggest phorate 10kgha
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,25   4
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-  -      -    -  -  -    -
Farmer wants to know information about stem rot in grount,you can spray of dithen M 45 30 gm par pump
ground nut leaf  eating  catter piller,spray  proclaim  100  gr  acre
FARMER ASKING ABOUT WILTING IN GNUT,:  100    15
ASKED ABOUT VARIETY OF GROUNTNUT,- - -
Tobacco caterpillar in groundnut,Recommended for spray Profenophos 2ml  lit
plant protection,imidachloprid 05ml per liter of water
variety,sb 11  tag - 24
Information about Nutrient management in Groundnut crop,-10  15    5
variety of grnut,variety of grnut-SB-11TAG 24
aphids,spray methyl demeton 2 mili per litre of water
Asked about Stem rot management for Groundnut,:       :    5   1        1
--ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,20   1
Top dressing for groundnut,Recommended for apply urea 20 kg  potash 10 kg  acre
TELL ME ABOUT OF PEST CONTROL IN GROUNDNUT,SPRAY OF PROFENOFOS  CYPERMETHRIN 15 ML PER LITER WATER
Farmer needs information regarding use of Sulphur 80 WDG in groundnut,80 WDG  8  10
groundnut sucking pest management,RECOMMENDED TO SPRAY thiamethoxam 40 grams acre
GROUND TOBACCO  CATERPILLAR,RECOMMENDED TO SPRAY spinetoram DELEGATE 100MLACRE
TELL ME ROOT ROT CONTROL IN GOUNDNUT,BLACK ROOT ROT DISEASE CARBENDAZIM 250 GM PER BHIGA
farmer asked about water management in groundnut,-                   -
Farmer asked query on NUTRIENT Management In GROUNDNUT,RECOMMENDED TO SPRAY  CALCIUM NITRATECN- 1KGACRE200 LIT OF WATER
ask for gnut fungus problem,suggest:bavistin 30 gmpump sprey
Ask about Gernal information,all information provided thanks for calling in kisan call center
Farmer asked Heliothis Larvae Problem in crop,SG 10
Farmer asked Organic Sucking pests and larvae control in crop,-             -               -
information about zypsum application in ground nut,recommended to apply zypsum 200 kgsacre at 45 days after sowing
TELL ME ABOUT WEATHER INFORMATION,LIGHT RAIN POSSIBILITY IN NEXT DATE 1011 DECEMBER
asked about weed control in groundnut,-
Ask about Larvae control in Groundnut,GR 2
Asking about Groundnut jassids leaf roller Tobacco caterpillar management,Recommended for spray Thiamethoxam 25 WG 4 g 10 litre of water
GROUND NUT LEAF SPOT,RECOMMENDED TO SPRAY MANCOZEB   600 GM   ACRE
SEED TRATMENT FOR GROUND NUT,RECOMENDED DOSE OF 3GM THIRAM1KG SEEDS 7DAYS BEFORE SOWING
PEST CONTROL OF GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE
ASKED ABOUT TO NUTRIENT MANAGEMENT  groundnut,3-4 ml   2-3 ml
leaf eating caterpillar in ground nut,RECOMMENDED FOR SPRAY Profenophos 400 ml  acre
Disease Attack-,Spray Redomil Gold 30gm15Lit of Water
Asked about borer management in groundnut,:        :   10    4
PROBLEM OF   YELLOWING IN GROUNDNUT CROP,USE--SALPAR
FARMER WANT TO KNOW howTO CONTROL FUNGAL INFECTION IN  CROP,Recommended for spray  Mencozeb  Carbindazim Saaf or  sixer 30 g pump
TELL ME CONTROL TERMITE IN GROUNDNUT,20   4
QUERY ABOUT Weed control in  Groundnut,Spary pendimethalin 30 EC 2ml 1 water
Ask about general information,Ask about general informationSuggested: All information provided - Thanks for calling in kisaan call center
crop Farmer wants to know information about seed treatment of,Recommended for seed treatment of gram treat the seed with tricoderma viridi 5gmkg of seed or thiram 25gmkg of seed
Groundnut leaf miner,recommended for spray dimethoate 2mlneemoil 3mlteepol 1mllit of water
groundnut pest,mancozeb at 2g in 1 liter water  streptocyclin at 05g in 1 liter water
GNut Yellow leaves,Hirakasi 100gm  Citric Acid 10gm Pump
Farmer asked Larvae control information of Groundnut crop,GR 15
RAT KILLER PROCESS,KEEP FEROMEN TRAP  ADD SOLUTION OF ZINC PHOSFIDE
root rot infestation in ground nut,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
TELL ME ABOUT ROOT ROT DESEASE CONTROL IN GROUND NUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
asking about groundnut nutriwent management,recommended for spray groundnut rich - 2 kg 200 lit of water
