QueryText,KccAns
Asking about Leaf caterpillar management in Groundnut,:     :  8    10
WEATHER REPORT,KISAN BHAI IS SAPTAH MAUSAM SAF RAHEGA
Asking about nutrient management in groundnut,:       : :      2
Foliar application for groundnut,Recommended for spray groundnut rich 2 kgac
Asking about Alterneria leaf disease in groundnut,:      : :     2
ASKED ABOUT SUCKING PEST ATTACK ON GROUNDNUT,-  -     -
Farmer wants to know information about varieties of groundnut,--      -    -   -  -  -  -
FARMER ASKED ABOUT THE NUTRIENT MANAGEMENT IN GROUNDNUT,23    1   3
Farmer wants s to know information about seed treatment of groundnut,48 -
ask about bunch type variety of ground nut,j-11   gg-5
Farmer wants to know information about seed treatment of ground,recommended for  seed treatment of urd treat the seed with thiram or captan or mancozab or monosan 2-25gramkg of  seed
When to apply fertiliser in field,Advised to apply the basal dose just before final land preparation for groundnut
TELL ME MICRO NUTRIENT MANAGEMENT,5     1
Thrips in Groundnut,Suggested to spray Phophamidon 8-10mlpump
TELL ME WEATHER INFORMATION,LIGHT RAIN MAY BE IN TODAY
ask about yellowing in ground nut,suggested 100gram ferus sulphate  10 gm citric acid pump
tikke leaf spot in groundnut,recommended spray for SAAF 2gmteepol 1ml
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT  CROP,30     25
Farmer asked  Seed rate and Spacing information of Groundnut crop,-      -   -    -     -
Asking about top fertilizer management for groundnut,:    : :   80  4
TELL ME ABOUT TIKA  DISEASE CONTROL IN  GROUNDNUT,75   45   3
Farmer asked query on Weather,PIPAD-SHAHAR
groundnut top dressing,recommended for groundnut top dressing gypsum 75 kilo  acre
FARMER NEED  INFORMATION REGARDING CONTROL MEASURES OF WHITE GRUB ATTACK IN GROUNDNUT CROP,Recommended for dusting of fipronil 5 to 6 kg per acer for control of white grub attack in groundnut crop
TEL ME VARIETIES IN GROUNDUT,TG-37M-13CHANDRA
Farmer asked query on Weather,CHURU   RATANGARH                          37    29     8
Ground nut top dressing,Recommended for Ground nut top dressing gypsum 75 kg borax 10 kgac
GROUNDNUT WEED MANAGEMENT,RECOMMENDED TO SPRAY PENDIMETHALIN  1-125 LITREACRE
soil test details,explain soil test details
Weed management for groundnut,Recommended for spray fluchloralin 2 literha
root rot in ground nut,blitox 3 grlt water
tell me about weed control in groundnut,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF groundnut
asked about attack of wilt in ground nut,attack of wilt in ground nut -drenching  RIDOMIL GOLD 30 GM  15 LITERS OF WATER
moongfali sookh rahi hai,carbendazim 500 gram  streptocyclin 6 gram prati acre prayog karen
leaf spot,saff 2gmlit
ask about groundnut ask for termite control information,suggest:chloropyriphose 25 mlpump
ask about groundnut wilt,I suggested to spray mancozeb 40 gmpump
TELL ME LAT OF GROUNDNUT,PROFENOFOS 25 ML  LITER WATER SPRAY
TELL ME TARMAITE CONTROL OF GROUNDNUT,USE  OF CLOROPAYRIFOS 20 EC 4 LIT HA WITH IRRIGATION FOR TERMTE CONTROL
TELL ME PEST CONTROL OF GROUNDNUT,50   2
Farmer asked white grub control information in groundnut crop,EC
GROUND NUT ZINC DEFICIENCY,RECOMENDED TO SPRAY ZINC SULPHATE 2GRAMSLITERACRE
FERTILIZER USED IN GROUNDNUT,MULTI K 7 GRAM PER 1 LTR WATER
Ask about groudnut fertilizer information,DAP
TELL ME GROWTH IN GROUNDNUT,USE OF SULPHER 4 KGBIGHA
APHIDS,ROGOR 2MLLIT
Bud necrosis management in groundnut,recommended for dimethoate 2 ml 1 litre of water
Asked about Top fertilizer management for Groundnut,:    :  6   12
Asking about leaf caterpillar management in groundnut,Recommended for spray Indoxacarb 7 ml  10 lit of water
Farmer asked weed control in Ground nut crop,16        EC  40      -
fert dose in gnut,fert dose in gnut -  apply d a p - 1 bag  sulfar 20 kg  acre
Ask about Insect Problems,EC
ZINC AND IRON DEFICIENCY IN GROUND NUT,RECOMMENDED TO USE IN AT THE TIME OF PLOUGHING ZINC SULPHATE 30 KG AND FERROUS SULFATE 30 KG
Farmer asked query on Weather,Weather forecast in Dhenkanal district at Gondia block- There is possibilities of no rainfall for next 3 days with clear weather
Farmer asked query on Weather,hanumangarh    nohar                       36    26     9
farmer asked about vaerity of groundnut and sowing time of groundnut,-    -  -
moongphali me paani kab de,30-35 din par pehla paani lagwaye
Asked about Nutrient management,Recommended to ApplyDAP:65kg MOP: 25kgacre
root rot in groundnut,recommended for soil application trichoderma viride 2kgac mixed with FYM
Ask about sucking pests problem in groundnut  crop,40              ppm
asking about groundnut top dressing fertilizers,Recommended for apply zypsum 75 kg  ac
Ask about miteredmiteant control information,EC 35
ask about paddy larvae,suggest:quinalphose 30 ml per pump and to sprey
Asked about plant protection,Recommended to spray roger 2mllit
Asked about plant protection,Suggested to spray SAAF :-carbendazim  mancozeb 1 gmlit of water
ground nut leaf folder,recommended quinolphos 2 mllit of water
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT,-              -                          -                         -
variety of gnut,-  -1
leaf yellowing and drying  control,spray mancozeb 25 gmpump
Farmer asked query on Weather,38       11
fertilizers in ground nut,recommended 200kgacre  pegging  stage
TELL ME WHITE GURB CONTROLE IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
ROOT GRUB MANAGEMENT IN GROUNDNUT,RECOMMENDED TO DRENCH CHLORPYRIFOS 6 ML1 LITRE  OF WATER
fertlizer management in groundnut,apply gypsum 150kg  ac
tikka leaf spot,recommended mancozeb 400gacre
Ask about use of pendimithalin 30  ec in ground nut,30   400
asked about fertilizer for groundnut,fertilizer for groundnut : apply singal supper phosphat :100 kg acer
TELL ME FANGEL DISESE CONTROL IN GUAR,SPRAY BAVISTEN  2GM LITTER WATER
spodoptera in groundnut,recomended missile 2mllit water
Ask about fungus problem,SC 15-20
leaf spot in snake gourd,recommended for spray carbendazim 2glit of water
Ask about sucking pests control information in groundnut,50  WG 5
attack of sucking pest on groundnut,spray supar confidor 6 ml  bavistin 30 gm  15 liter of water for controlling sucking pest on  groundnut
Asking about foliar spray in groundnut informationMAP,:    : :
ask about wilt,spraying hexaconazol 10 ml in 10 liter of water
ASKING ABOUT THE CONTROL OF FUNGUS IN GROUNT NUT,SPRAY  AZOXYSTROBIN 23 SC  1 ML   LIT OF WATER
TELL ME CONTROL TIKKA DISEASE IN  PEANUT,SPRAY OF RIDOMIL MZMETALEXYLMENCOZEB 2 GM PER LITER WATER
SUCKING PEST IN GNUT,dimethoate 15 ml  pump
asked about variety of groundnut,variety of groundnut tag-24sb 11
rot rot,spraying copar oxychloride 3grmsltr
ground nut Groundnut leaf miner,recommended for spray dimethoate 2 ml  lit of water
Groundnut seed rate,Recommended for Groundnut seed rate : 50 kg  ac
weather information for mahoba district,musam saaf rahega
plant nutrient,jipsum: 200kg :   - 4    - 4
TELL ME ABOUT INSECT CONTROL IN GROUND,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
farmer ask about planting distance of groundnut crop,- -      -    -     -
Attack of Caterpillar,Spray Profex super 30 ml15 liter of water Profenofos Cypermethrin-Nagarjuna
FARMER ASKED ABOUT GROUNDNUT FERTILIZERS,-
root rot in groundnut  management,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER    3
TIKKA DISEASE MANAGEMENT IN GNUT,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Ask about sucking pests control information in Ground nut,SP    SP
Farmer asked Varieties information of Groundnut crop,-2   -24   -37
ASKING ABOUT CONTROL OF LEAF CUTTING INSECTS IN GROUNDNUT,THIAMETHOXAM 25 WG
TELL ME ABOUT TRICONOLTEL,SPRAY OF TRIACONTANOLTEL 1ML  LIT WATER
asked about varieties of groundnut,- Ti  pi ji -41
Weather in Jasrana,28-30 june ko baris ki sambhavna hai
Ask about a larvae pest problem in groundnut,1  SC     2       ZC
Information about wilt disease management in groundnut crop,50  wp  3
Stem rot in groundnut,Recommended for soil drenching with copper oxy chloride 25 glit of water
fungal,use copper oxychloride
APHIDS,spray rogar 2 mili per litre of water
GROUND NUT HELICOVERPA,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
GROUND NUT STEM ROT,RECOMMENDED TO M45 400GMACRE
asking varietis of groundnut,varietis of groundnut  SB 11 TAG24
HOW TO CONTROL ROOT PEST OF GROUNDNUT,FORET OR CLOROPYRIPHOS OR CORBOFURON 5-10KGACRE
ASKING ABOUT CONTROL OF ROOT ROT OF GROUND NUT FIELD,SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
rate of gawar,NOHAR  GOWAR 5051
weed management in groundnut,weed management in groundnut :RECOMMENDED TO SPRAY PENDIMETHALIN 1-125 LITREACRE
varities,western 55
Farmer asked query on Weather,:    -      : :            34  C    26 C     6
Farmer asked termitewhite grub control information of ground nut crop,EC
Attack of tikka on Groundnut,- -       25 5 15
Asking about weed management in groundnut,recommended for hand weeding
which insecticide use aphid jassid control,you can spray rijent 30 mili admire 4 gram pamp water use for aphid jassid control
Asking about Ground nut leaf webber management,:       :    1                          2    50
weed management in groundnut,recommended for hand weeding
ASKED ABOUT PLANT PROTECTION,Spray Dimethoate 30 EC  17 mllit water
ground nut flies,RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   160 ML PER ACRE
Attack of Caterpillar,Spray quinalphos 30ml15 Lit of Water
TELL ME WEATHER IN CHURU,NO RAINFALL 5  DAYS  WEATHER IN CHURU
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,HEXAKONAJOL 1 ML  LITTER SPRAY
ASKING ABOUT WEATHER FORECASTING OF NORTH 24 PARAGANA DISTRICT,PARTLY CLOUDY SKY AND LIGHT RAINFALL MAY BE POSSIBLE
Asking about Late leaf spot in groundnut,Recommended for spray Chlorothalonil 2gm  lit
Farmer asked fungus control information,SC -
Attack of sucking pest on Groundnut,-    5 SC  15
pest in groundnut,DIMETHIOATE 15 ML  1 LITER
Farmer asked Spotted bollworm problem in groundnut  crop,EC 10
tikka disese in groundnut,recommended for spray mancozeb 2 giramlit
Asked about varieties of Groundnut,- -   -  -      - -  - -
groundnut top dressing,apply gypsum 150kgac
Asked about Root rot management  in groundnut,:       : 1     20
TERMITES IN GROUNDNUT,RECOMMENDED TO APPLY CHLORPYRIPHOS 20EC 2ML IN 1 LITRE WATER TO CONTROL TERMITES IN GROUNDNUT
Asking seed rate for groundnut,:      : :   50
Farmer asked Heliothis Larvae Problem in  groundnut crop,0      ZC       8
Give Information of Insect Control In Groundnut Crop,- Cartap Hydrochloride 4 GR 8-10
Farmer asked fungus in root control information of groundnut,WP             WP -
Ask about Fertilizer Application in Ground nut,--
tell me control colour rot in groundnut,400 GRAM KARBANDAZIM PAR BIGHA
Farmer asked Aphid problem in Ground Nut crop,WG   WS 8
GROUND NUT  ROOT ROT MANAGEMENT,RECOMMENDED  TO DRENCH  MANCOZEB   3 GRAMS  1 LITRE OF WATER
fungus attak,spary amistar 10 ml  15 liter of waTER
ask for fertilizer,i suggeted of no give any fertilizer
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
weed management in groundnut,weed management in groundnut :RECOMMENDED TO SPRAY IMAZITAPYR 300 ML PER ACRE
groundnut season,june-july nov-dec
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY UPTO NEXT 5 DAYSAND CLOUDY SKY
Ask about larvae control information groundnut,SC 7-8
TELL ME WEATHER IN TONK,27  12 MM RAIN IN TONK IN ABOUTLY
Asked about leaf cater pillar managemnet in groundnut,:      :
Asked about Weed management,Suggested to do hand weeding
sucking pest in ground nut,recommended actara 40gacre
moong fhali ki vari,chandra chitra kaushal prakash ambar
ASKED ABOUT TO INSECT CONTROL IN,30  2
FARMER ASKED QUERY ABOUT ON WEATHER,THERE IS NO CHANCE OF RAIN IN YOUR AREA
Tobacco caterpillar problem in Groundnut crop,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
Farmer asked weed control in Groundnut crop,SL         -
ask about the yellowing in the g nut,I suggested ammonium sulphate
seeds,western 55
ground nut disease,copper oxy chloride 2 gm per liter
asking about Groundnut foliar application information,:      :   5
ASKING ABOUT CONTROL OF CATERPILLAR IN GROUNDNUT,SPRAY NOVALURON 10 EC  15 ML  LITER OF WATER
Root rot in groundnut,Recommended for soil drenching copper oxy chloride 2 gram  litre of water
Asked about Micro irrigation management in Groundnut,:    :
tell me rate gram,JODHPUR GRAIN  GRAM 3350
groundnut seed treatment,thiram powder 25 gram  kg seed
Farmer asked basal soil application for pests and insects Control information of,GR
Information about weed control in groundnut crops,Imazethapyr 70  WG      I
tikka disease in g nut,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
ASKED ABOUT TO CONTROL OF INSECT IN  GROUNDNUT,5   1    3
leaf miner management for groundnut,Recommended for spray Dimethoate 2ml  lit
TELL ME SPRAY OF MICRONUTRIENT,SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER
leaf spot,spray mancozeb 2gmlit
Asking about Zinc sulphate spray for Groundnut,:             :
FERTILIZER DOSE,ASPER RECOMDATION
WEED MANAGEMENT,NOT USED TO HERBICIDE
Asked about foliar spray in Groundnut,:     : :     2  200
TELL ME WEATHER INFORMATION OF BHILWARA DIST,FOUR DAYS RAINFALL
pest,spray melaTHION 2MLT
Asked about Foliar spray for Groundnut,:        :    -      TNAU   2  200
UPCHAR IN GROUNDNUT,THAYARAM 15 PER KG BEEJ
Farmer asked query on Weather,WEATHER REPORT : THERE IS A CHANCE OF DRY WEATHER IN YOUR AREA
Asked about Late tikka leaf spot management  in Groundnut,:     :  2   1
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,3-4 ml   2-3 ml
Zinc deficiency in Ground nut,Spray zinc sulphate 400 grAcre
Asked about leaf minor management for Groundnut,:          : 1     3
variety of groundnut,variety of groundnut   TAG 24  SB 11  Fule pragati
TELL ME DRY ROOT ROT OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Attack of Aphids on ground nut,Spray Admire 5 gm15 Liter of Water Imida 70 wp-Bayer
catepillar in gnut,catepillar in gnut-  spray curacron 20  15 lit
STICKERS FOR APPLYING PLANOFIX HORMONES IN GROUNDNUT,STICKERS FOR APPLYING PLANOFIX HORMONES IN GROUNDNUT  RECOMMENDED TO APPLY SANDOVIT OR TEEPOOL  1 TO 2 ML PER LITRE OF WATER
Farmer asked about larvae problem in groundnut,19 EC   - 20
oilseed crops,grnut variety SB 11
Asking about groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  ac
termite problem in groundnut,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ASKING QUERY ABOUT GROUNDNUT,EXTRACT THE NUT FROM THE GROUNDNUT POD BEFORE SOWING
asked about spodoptera in ground nut,suggested to go for preparation of poisonus baits or spraying of indaxacarb  1 mllt of water
Asked about groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  ac
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY GYPSUM  - 200 KGS  ACRE
mungphali me wilt lagrhi hai,apply- tricoderma powder-1-15kgacre prayog kre
ASKED ABOUT VARIETIES OF GROUNDNUT,-          -             -
termite control infarmetion in groundnut,chloropayriphos 20  EC  1 liter  acre ki dar se prayog kare
FARMER ASKED ABOUT GROUNDNUT CATTERPILLAR ATTACK,-      -     -
grass,targasuper 2mlltr
moong me kida lga hai,cloropayriphos 1literacre spray
Asking about Groundnut collar rot management,:      :   - 1
Farmer needs information regarding weed management of groundnut crop,-
FERTILIZER SPRAY ON GROUNDNUT,40  30         - -
Information Regarding To Weather,Possibility of dry and hot weather and dusty winds and no Chance Of Rainfall Today
groundnut fungus information,carbendazim 20 gram per pump and to drenching
root rot,ridomil 25gmltr
DEFICIENCY OF MICRO NUTRIENT IN GROUNDNUT,RECOMENDED FOR SPRAY GRADE 3  2 GM  LITER OF WATER
mungfali me kit laga hai,cloropairiphas  20  ec 2 mililiter pani ke sath spre kare
Farmer asked weed control in Groundnut crop,-  - 123 -  -
sucking pest,dimethoate 2mllit
APPLICATION OF PLANOFIX IN GROUNDNUT,APPLICATION OF PLANOFIX IN GROUNDNUT-SPRAY PLANOFIX 1ML5LIT WATER
TOBACCO CATER PILLAR MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
seed treatment,carbendazim 3 grmkg seed
leaf caterpillar in Groundnut,Recommended for spray Thiodicarb 2 gram  Neem oil 3 ml litre of water
WEATHER INFORMATION OF GANGANAGER DIST,THREE DAYS RAINFALL
groundnut varieties seed treatmeant,groundnut varieties seed treatmeant--bavestin
ground nut  seed tretment,ground nut  seed tretment with imidacloprid 05ml lit
CONTROL BLACK GROUNDNUT,CALSIUM SALFET 4 KGBIGHA
FARMER ASKED QUERY ON SEEDLING TREATMENT GROUNDNUT,RECOMMENDED SEED TREATMENTMANCOZEB 3GMIMIDACLOPRIDE 2 MLKG SEEDS
varieties,phule pragati koprgav1
Ask about Water Management information in Groundnut crop,3-4
Asking about Aphids in groundnut,Recommended for spray Imidacloprid 2ml  lit
FARMER ASKED ABOUT FERTILIZER SPRAY ON GEOUNDNUT,-
Ask about larvae control information in peanut,EC
Asking about Planting spacing for Groundnut,:     :   30   10
ASK ABOUT THE WILT IN GROUNDNUT,SUGGESTED FOR CONTAF 30-35 GRAM PER PUMP
Farmer asked Thrips  larvae control information of  ground nut crop,SC
Growth regulators for Groundnut,Recommended for A booster with nutrients and growth regulators for Groundnut
which varities of groundnut use for sowing,you can use tag -24jl-24 jyoti this is agroundnut varities
Provides Information About Treatment of groundnut Seed,-  - 50  - 4
Asking about Leaf miner management in Groundnut,Recommended for spray profenophos 2 ml 1 litre of water
asking about variety of groundnut,variety of groundnut - TAG-24TG-26DFATRY
nutrient management,Go for application of DAP AND potash
Farmer asked termite  control information of groundnut,EC
Pod rot management in Groundnut,Recommended for drenching Carbendazim 2 g litre of water
Asked about DAP Ammonium sulphate Borox and Planofix can be mixed for Groundnut,:     DAP         :
