QueryText,KccAns
ask for gnut pest,suggest dimethoate 15mlpump
WHITE GURB IN GROUND NUT,USE CLOROPAYRIPHOS 20 EC 1 LTR BIGHA WHEN IRRIGATION
TELL ME ABOUT WEATHER INFORMATION,LIGHTB RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Asked about Kadiri Lepakshi Groundnut Planting Spacing information,:      :   1
ASKING ABOUT WATER MANAGMENT,AFTER 20-30 DAYS
Asked about plant protection in  ground nut,Suggested to spray  saaf 2 gram per liter of water
TELL ME WEEDS CONTROL IN GT NUT,SPRAY IN PENDIMITHALIN 3 LT  HA
Farmer asked weed control in groundnut  crop,16        EC  40      -
Farmer asked query on Weather,3       27     11
Farmer asked White Fly problem in crop groundnut,SP 6
Ask about termitewhite grub control information,Suggested: Carbofuran 3 GR dusting 6 kgvigha
mongphali me keeda laga hai dva bataye,daiclorwash 2 mililiter pani me ghol banakar chhidkav kare
For better growth and fruiting in Groundnut,Recommended to spray Nano Urea 40mlAmbition 30ml  in  liters water per acre for better growth and fruiting in Groundnut
TELL ME BLACK ROOT  CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
ASKED ABOUT THE PLANT PROTECTION,Spray PROFENOPHOS 17 mllit water
askign about groundnut earlly tikka leaf spot management,recommended for apply Pseudomonas fluorescens - 1 kg 20 kg of FYM  acre
root rot,recommended to apply blitox 3gramliter
TELL ME WHITE GROUB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Farmer want to know information about  how to increase yield of  groundnut crop,0:0:50
Asked about foliar application in groundnut,:      :     3
How to control root borrer in groundnut crop,broadcast furadan  10 kgacre
TELL ME CONTROL OF ROOT ROT IN Groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
rust in groundnut,EC 20
asked about sms registration,Your sms registration  is successfully completed
weed control in groundnut,Terga Super 20 mlQuizolofop ethyl 5 EC15 liter of waterDhanuka
farmer asked about cost and details about ground nut digger,Iron Groundnut Digger For Agriculture  Farming costs   120 Lakh  PieceThe Groundnut Digger This is a tractor mounted PTO powered machine with a telescopic propeller shaft suitable for tractors of 35 HP and above to dig out and uproot the groundnutfor the availability and more details   contact nearest agro industries
ground nut seed treatment,recommended to ground nut seed treatment  Mancozeb 3gm  kg of seed
Asked about Groundnut Seed Treatment,:     :    4
termites in groundnut,termites in groundnut-spray chlorpyriphos-2mllit of water
where to get peanut seeds,24   27
Asked about Water management in  groundnut,4      10-12
spodoptera,spray thiodicarb 200g per acre
farmer want to know information about fertilizer dose crop Groundnut,10  12
seed treatment,saaf 3 grkg seed  and  imidachloprid 2 mlkg seed
Asking about ground spacing,Suggest to keep 30cm distance
tikka leaf spot in ground nut,mancozeb600glit
TELL ME CONT OF WHITE GRUB IN GROUNDNUT,USE CARBOFURAN 3 G 25-30 KG PER HA
moong fhali ki pattiya peeli ho rahi hain,apply nitrogen  20kg hac
Farmer wants information on weed control in groundnut crop,15  20
weed management in groundnut,recommended for apply gypsam 150kg  borax 5kgac
groundnut thikka leaf spot,kavach 400 gram  acre
moongphali ka seed kese upcharit kare,carbandazim  2 gram kilo seed ko upcharit kare
Plant protection in Groundnut,Neem oil 45 ml  Quinolphos  30 ml pump
TELL ME ROOT ROT CONTROL OF GROUNDNUT,USE TRICHODERMA 25 KGHA MIX WITH FYM 100 KG HA
Asking about top fertilizer management for groundnut,:         :  -
asking about Beetle and Leaf eating caterpillar management in Groundnut,:         :  Reagent 2
root grubs,Drench chloropyriphos 4 mili per litre of water
Asking about Aphid and Late leaf spot management in Groundnut,Recommended for spray profenophos 2 ml carbendazim 2 gram 1 litre of water
TELL MR DISEASE CONTROL ON,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
TELL ME BLACK ROOT CONTROL IN GROUNDUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Farmer asked query on Weather,Today Weather in your area is sunny and cloudy with no chance of rain
Farmer asked query on Weather,:             :        -                    - 32C   -  23C      6
Asked for the application of fertilizer in groundnut,i have suggested NPK
TERMITE IN GROUNDNUT FIELD,APPLY CARBOFURAN 3G  8KGACRE FOR TERMITE IN GROUNDNUT FIELD
ask about sucking pest gnut,I suggested spray trizophosh 30 mili  15 liter
Farmer asking fertilizer doses for groundnut crop,-                    -
groundnut stem rot management,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,--       250
fertilizer,18:46:0 npkacre
fertilizer,give DAP-50kg
Farmer asked weed control in gnut crop,16        EC  40      -
ASKED ABOUT SEED RATE OF GNUT,:-          :
ASKED ABOUT TO INSECT CONTROL IN OILSEED,06   6-7
Farmer asked query on Weather,28     21      5
Asked about leaf miner and beetle management,:         :    2
TELL ME ABOUT DISEASE CONROL IN GROUNDNUT,DUSTING  OF CARBENDAZIM 250 GM  PER HA IN ROOT ZONE WITH IRRIGATION
Tell about good growth for Groundnut crop,10
TELL ME NO GROTH IN ONION,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
Farmer asked Larvae control information of groundnut crop,magfalina         SC 7-8
Farmer wants to know information about How to control of fungal attack in groundnut crop,recmmended -metaleczin mencojeb 30 gmpump
NUTRIENT MANAGEMENT IN GROUND NUT,NUTRIENT MANAGEMENT IN GROUND NUT - SPRAY SAGARIKA  2 ML  1 LITER OF WATER
Farmer asked query on Weather,-              36       23        5
TELL ME ABOUT FUNGAL DISEASE COPNTROL IN GNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
Asking about root rot management in groundnut,Recommended for spray Carbendazim 2 g  sticking 05 ml litre of water
Information about insect control in Groundnut,4   10
fertilizer,gypsum 50 kg ssp 50 kg acer
Asked about groundnut leaf roller and sucking pest managementmanagement,:       :  1       25
Information about weed control in Groundnut,1     200
ASKED ABOUT WEED MANAGEMENT,SPRAY PERSUT 15 ML IN 15 LITER WATER
groundnut basal fertilizer management,Recommended for apply DAP 50kg  ac
Farmer asked query on Weather,DRY WEATHER IN YOUR AREA  AND NO CHANCE OF RAIN
Farmer needs information regarding time of sowing of zaid crop,15    15
asking about Groundnut foliar application information,Recommended for Foliar Spray of Pink-Pigmented Facultative Methylotrophs PPFMMethylobacterium 2 ml   liter of water
GROUNDNUT ZINC DEFICIENCY,RECOMMENDED TO SPRAY  ZINC SULPHATE  2 GRAMS  1 LITRE OF WATER
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,5  6
Farmer asked about to dose of zinc sulphate in bajra groundnut,25
groundnut stem rot management,recommended for apply tricoderma viriti 1 kg  farm yard manure 20 kg  acre
FARMER ASKED QUERY ON     groundnut borer management,90    150
TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN GROUNDNUT,SPRAY OF STREPTOCYCLIN 2 GM PER 15 LITER WATER
management of thrips,fipronil 20 ml in 10 lit of water
ground nut fertilizer management,recommended to apply urea 25 kg acre
ask for fungus problem in ground nut,I suggest : bavistin 30 gmpump dranching
Farmer asked white grub control information in groundnut crop,GR   35
TERMITE IN GROUNDNUT,Kisan bhai deemak se bachav ke liye chloripyriphos 20  EC  1 litar  acre pani me gholkar spre kare
WEATHER CONDITION IN KASGANJ,POSSIBILITY OF LIGHT RAINFALL TO 19 MARCH
Asked about top dressing fertilizer management in Groundnut crop,:    : :  6    12    4
GROUND NUT ROOT ROT MANAGEMENT,RECOMMENDED TO SPRAY MANCOZEB 3 GM  LIT OF WATER
Ask for groundnut sowingtime information,First week of june month
Farmer asked about nutrient management in pea nut crop,50  15
Asking about Neem Cake Application for Basal,:        :  20   50
Ask about a larvae pest problem in groundnut,SC
fertiliser management in groundnut,apply gypsum 150kgac
Groundnut Zinc Deficiency,Recommended to spray Zinc sulfate 400 gram  acre
FARMER ASKED ABOUT SEED TREATMENT IN GROUNDNUT,:
FERTILIZER APPLICATION,CONTACT WITH LOCAL BLOCK OFFICE - ADA
Information regarding weather in,some clouds and no chance of rainfall today
Attack of Caterpillar,spray quinolphos 30 ml15 liter water
ABOUT MANDI RATE,JODHPUR GRAIN  GROUNDNUT WHITE 3450
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,25  -5  15
Farmer asked query on Weather,:      :         31     14
termite problem in groundnut,apply chlorpyrifos 20 ec -1 lit acre
asking about basal fertilizer management for groundnut,recommended for apply DAP 5Okg  gypsum 80 kgpotash 24 kg ac
ASKED ABOUT DERTILIZER DOSE FOR GROUNDNUT,-
FARMER ASKED ABOUT FERTILISER DOSE THROUGH DRIP,-
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO  APPLY UREA 8 -10 KGSACRE  MOP 10 KGSACRE
ground nut dry root rot management,RECOMMENDED  TO SPRAY COPPOR OXY CHLORIDE 3gm  LIT OF WATER
Farmer asked fungus control information of Groundnut crop,wp                 WP  30-35
asked about varities in ground nut,recommended some varities like ICGV series  GPDB 4  chintamani 2
helicoverpa damage in gnut,quinolphos 2 mllt
Asking about Top dressing fertilizer for Groundnut,:    : 12  80  4
TELL ME CONTROL TARMAIET PEST OF GROUNDNUT,USE-CALOROPAIRIPOS 4LITTERHAC
Asking about Top dressing fertilizer management for Groundnut,:   :
ASKING ABOUT GROUND NUT SPRYING,SUPER CONFIDER 10 ML 15 LIT WATER SPRYING
TELL ME IRIGATION OF GROUNDNUT,SOWING OF GROUNDNUT FIRST IRRIGATION IN 25 TO 30 DAYS
Asking about Tobacco caterpillar and Root rot management for Groundnut,:           :  2    2  1
aphids in groundnut,spray dimethoate 2ml  lit of water
VAR OF G NUT,TAG-24 SB-11 GIRNAR
Farmer asked query on Weather,http:imdagrimetgovinweatherdataBlockWindowphp
Asked about stem rot and caterpillars management in groundnut crop,:        :     2    2
FERTILIZER IN GROUNDNUT,APPLY 35KG DAP  27KG MOPACRE-FERTILIZER IN GROUNDNUT
Tobacco caterpillar control in groundnut,Recommended for spray profenophos 2 ml  acephate 2 g  liter of water
TELL ME  SEED TREATMENT IN GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
ground nut sowing season,Jun - Jul
variety information,gg-20
Asked about water management in groundnut,:       :  15
FARMER ASKED ABOUT ATTACK OF WHITE GRUB ON GROUNDNUT,40  15
asking about groundnut top borer management,recommended for spray Azadirachtin - 3 ml lit of water
which type of fertilizer use peg formation stage,50kg gypsum use peg formation stage
ASKED FOR GROUND NUT VARIETY,GROUND NUT VARIETY-
nutrient management in ground nut,recommended to apply zypsum 250 kg acre
information about control of insect in groundnut crop,04   4-6
insect problem in groundnut,100 mlacre ke anusar imidacloroprid ka prayog kre
weather information for groundnut crop,There is no possibility of rain in your area till 11 october this week
Asked about can i apply neem cake in groundnut for prevent root grubs,:         :   50
tell me  seed treatment,cabendazim se seed treatment
weather condition,Overcast and showersPrecip chance: 95Humidity: 86
Asked about root rot management in groundnut,:       :   1     20       or     2
Asked about can i spray ammonium sulphate for groundnut it will affect the crop,:        :
Asking about Sucking pest  management in groundnut,Recommended for spray dimethoate 2 ml  neem oil 3 ml  litre of water
Asking about Late leaf spot management for Groundnut,:       :  2  1
tell me information water supliyng,GIVE LIGHT IRRIGATION IN NIGHT
WHITE GRUB ATTACK,WHITE GRUB ATTACK-DREANCHING OF HUMIC ACID  BAVISTIN
asking about leaf spot in groundnut,Recommended for spray mancozeb 2gm  lit of water
Asked about plant protection in ground nut,Recommended to spray Flubendiamide 4ml per 20 lit
ASKED ABOUT TO INSECT CONTROL IN TIL,30  2
TELL ME  TERMAITE CONTROL IN  GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
GROUNDNUT SUCKING PESTS,GROUNDNUT SUCKING PESTS : RECOMMNEDED TO SPRAY NEEM OIL 1 LITRE AND SURF 100 GRAM PER ACRE
water interval,5to 8 days
Groundnut weed control,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
Tobacco caterpillar in groundnut,Recommended for spray Dimethoate 2ml  lit
ASK ABOUT GROUNDNUT ORGANIC FUNGUS CONTROL,:
Farmer asked seed treatment of white grub control in groundnut,WDG -           WG
ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT,WATER MANAGEMENT IN GROUNDNUT - NO WATER REQUIRE FOR THIS STAGE IN GROUNDNUT
Farmer asked weed control in Groundnut crop,10 SL
GROUNDNUT YELLOWING,50  1
GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT,GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT :RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
ASKED ABOUT TO WEED CONTROL IN    GROUNDNUT,30     25
FARMER ASKED WEED MANAGEMENT IN GROUNDNUT,-   -        10
Thrips in Groundnut,Recommended for spray imidacloprid 05 ml  lit
Asked about groundnut mother moths management,recommended for setup a light trap and pheromone traps - 5 nos place it an acre
weedicide in groundnut,no recommendation of weedicide in groundnut in flowering stage
ask about neem oil application in groundnut,-
Farmer wants to know about how to control insect sucking pests in groundnut crops,178    7  8
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY OF CARBENDAZIM 1 KG PER HE
TELL ME VRIETIES IN GROUNDNUT,TG-37M-13
Ask about yellowingfertilizer dose,100
TELL ME WEATHER INFORMATION OF BHADHARA,FOUR DAYS RAINFALL
FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT  25 KG UREA  50 KG SSP
Asking about Jassid management in Groundnut,Recommended for acepahte 1 gram 1 litre of water
Asked about seed germination problem in groundnut,:       :
weed management in groundnut,management in groundnut -wheap super targa super paesuit passport
TELL ME TIKKA DISEASE IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BEEGHA
root  borer control in g nut,apply cartap hydrochloride  75 kg  acre
growthing in ground nut,recomended multi k 1kgacre
TELL ME ABOUT INSECT CONTROL IN GROUDNUT,1   3
How to control Termite Attack  in groundnut  crop,control of termite in groundnut  crop Apply of Chlorpyriphos 4 Dust 15 kg per Hactare
Farmer asked weed control in Groundnut crop,-   50 EC
attack of thrips on groundnut,Spray Karate10ml15 Lit of Water
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5   1-    3
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,06   6-7
Asked about Top dressing fertilizer management for groundnut,recommended for apply 55 kg urea12 kg potash acre
Farmer asked  white grub Problem in  groundnut crop,--
Ask about fungus Problems in Groundnut crop,EC 20
groundnut top dressing fertilizer management,Recommended for apply urea 10 kg potash 6 kg ac
Farmer needs information regarding control of weeds in groundnut crop,-
gram pod borer in Groundnut,Recommended for spray chloropyriphos 3mlteepol 1mlneemoil 3mllit of water
TELL ME WATHER INFORMATION OF JAISALMER,RAINFALL 30 MM NEXT FIVE DAYS OF JAISALMER
TELL ME PEST CONTROL IN WHITE GRUB,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
TELL ME ABOUT WEATHER REPORT,LIGHT  RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Ask about yellowing leaf of groundnut crop,-10
Asking about rat management in groundnut field,Recommended for put zinc phosphide with food items
Asking about stem rot in ground nut,Recommended for drench with Carbendasim 25 gram litre of water
Ask about seed rate  information of Groundnut crop,-
want to know about weather report information,possibility of rain and drezzils in the date of june 13 to june 17
TELL ME ABOUT WHITE GARB CONTROL,50   2
TELL ME TERMITE  CONTROL IN,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Ask about fungus problem in peanut  crop,EC -
asking about groundnut leaf caterpillar management,recommended for spray propinophos - 2 ml lit of water
VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUT KADIRI 4 5 6
weedicides,targa super 2mlltr
blight attack,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
WEED PROBLEM OF GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25 LITER PER HA BEFORE SOWING OR BEFORE GERMINATION
WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
ASK ABOUT WEEDICIDE USE IN GROUNDNUT,--       30 EC       -  -
Farmer asked fungus in root control information of ground nut crop,WP                  50             250
varietes,phule pragti unnati
Farmer asked query on Weather,38       14
Farmer told about the use of zinc in groundnut crop,5
Asking about sowing season for Ground nut,Recommended for season January- February
leaf eating caterpillar in ground nut,recommended for spray profinophos 2 ml  litre of water
ASKED ABOUT TO NUTRIENT MANAGEMENT IN  GROUNDNUT,5  7
varieties of groundnut,SB-11 TAG-24
Farmer needs information regarding weed management of Groundnut crop,-   -           -
FARMER ASKING ABOUT CONTROL OF BLIGHT ATTACK ON GNUT,:  30
yellow leaves,use urea  spray bavistin
sowing time,nov - dec
weed control in ground nut,kisan   bhai   moongfali   me   kharpatwar   niyantran   ke   liye   nirai   gudai   kare
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,- 50   5  2
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
weed management in gnut,weed management in gnut -  spray persuit
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT  DAFTARI  TG-26  JL-24
groundnut stem rot,no recommendations
Groundnut rich application,Recommended for spray TNAU groundnut rich 2 kg  acre
TELL ME CONTROL OF GRUB IN PEANUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Tractor subsidy details  contact,Explain the details and contact to agriculture engineering
groundnut seed storage,recommended application of folidal dust 5 grams 1kg seed
SUCKING PEST IN GROUNDNUT,RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   120 ML PER ACRE
how to control Late leaf spot,Spray Carbendazim 1gper litre of water
ask gnut fertilizer,I suggest not requier after sowing fertilizer
Late leaf spot disease in Groundnut,Recommended to spray Azoxystrobin 23 SC 1ml per litre of water to control late leaf spot disease in Groundnut
tikka disease of groundnut,recomended mancozeb  2gmlitre water
ASKING ABOUT ATTACK OF WHITE GRUB ON GROUNDNUT,:- 4
groundnut variety,groundnut variety--TAG-24PHULE PRAGATI
Ask about sucking pest problem in Groundnut crop,40         ppm      SP
SEED RATE OF GROUND NUT,RECOMMENDED 60 KG SEED PER ACER
tikka leaf spot in ground nut,hexaconozole 400ml  acre
Thrips infestation and Bud necrosis virus in Groundnut,Recommended to spray Dimethoate 30 EC 2ml per litre of water to control Thrips infestation and Bud necrosis virus in Groundnut
