QueryText,KccAns
ask for groundnut aphid information,suggest: spray prophenphose 20mlpump
TELL ME THRIPS IN SOYABEEN,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
moong fali me khar patwar ke liye kya kare,Fluchloralin at 20 lha soil applied and incorporatede followed by light irrigation
Asking about harvesting symptom for Groundnut,:     :
TELL M4E CONTROL OF POD BOIRER IN GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
Asking about Groundnut root grub management,:    :   - 50
Farmer asked Army worm Problem in  ground nut crop,400
TELL ME WHITE GURB  IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
FARMER ASKED ABOUT RUST ATTACK IN GROUNDNUT CROP,-
weedicide,no weedicide after 2months
GROUND NUT WEEDICIDE,RECOMMENDED TO SPRAY PENDIMETHALIN  1-125 LITREACRE
TELL ME NUTRIENT MANAGEMENT,--  33 5   10
LEAF EATING CATERPILLAR ATTACK IN GROUNDNUT,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
groundnut tobacco caterpillar,recommende imammectin benzoate 90gramsacre
Ask about fertilizer Dose,Suggested: Micro Mixture fertilizer as per company recomendation
Groundnut Bihar hairy caterpillar control,Recommended for spray Chlorpyriphos 2 ml  litre of water
Asking about How much amount required one acre of groundnut rich in foliar application in groundnut,:                 2    200
Farmer asked fungus in root control information of  groundnut crop,WP
Ground nut weed management,Recommended for spray Fluchloralin 800 ml  acre after 3rd of planting
TELL ME LEAF YELLOWING IN GROUNDNUT,CARBANDAJIM 2 GRAMLITER  SULFAR 5 KGBIGHA
GROUNDNUT SUCKING PEST MANAGEMENT,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  150 LITRES OF WATER ACRE
seed treatment in ground nut,3grms mancozeb 65 ml chloriphyriphos  4grms trichoderma
weather condition in auriya,LIGHT CLAUDEY WEATHER NO CHANCE OF RAIN
Asking about top fertilizer management for groundnut,:        :   3     1
groundnut termite problem,cloripyriphos 20 ml per pump and to drenching
Ground nut pre emergence herbicide spray,Recommended for spray Oxyfluorfen 2 ml litre of water at 3rd day after sowing
Farmer asked Jassid Problem in crop,WG -
TELL ME ROOT ROT CONTROL IN IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
pest control of groundnut,USE CARBENDAZIM 250 GM PER BIGHA FOR ROOT ROT
HOW TO CONTROL TERMITE IN GROUND NUT CROP,RECOMMENDED FOR SPRY TO CLOPYREPHOS 1 LITER MIXED TO SAND THEN APPLY TO FARM FIELD
VARIETIES OF GROUNDNUT,-   26       24
JEWEL BEETLE IN GROUNDNUT,JEWEL BEETLE IN GROUNDNUT- SPRAY IMIDACHLOPRID 1ML PER 3 LITRE WATER
Farmer asked Larvae and Sucking pests control information of Groundnut Crop,126    95  ZC
groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  borax 10 kg  ac
TELL ME INSECT CONTROL,SPRAY OF FIPROLIN 5  2 LITER PER HA
TERMITE IN GROUNDNUT,USE TRICHODERMA HARJANIUM 1 KG MIX WITH 20 KG COW DUNG AND APPLY IN SOIL
ALTERNARIA BLIGHAT  IN GROUNDNUT,ALTERNARIA BLIGHT  IN GROUNDNUT----RECOMMENDED TO SPRAY DIMETHOATE  ROGOR 2 ML LIT WATER FOR CONTROL OF ALTERNARIA BLIGHAT  IN GROUNDNUT
seed rate of groundnut pod,for swoing 50-55 kg hacter
TELL ME CONTROL OF TIKKA DISEASE IN GROUNDNUT,SPRAY OF HEXACONAZOLE 5 EC 2 ML PER LITER WATER
INFORMATION REGARDING CONTROL OF COLLOR ROT IN MUNGPHALI,SPRAY OF BAWISTIN  2GMLITRE OF WATER
asking abt ground nut wilt,I hv suggested karbedizem 15gmpump
LEAF SPOT,MANCOZEB 800GMACRE
Farmer asked query on Weather,35    29      9
TELL ME ABOUT DISEASE CONTROL IN GROUDNUT,25  1
TELL ME  ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
WEED MANAGEMENT IN GROUNG NUT,RECOMMENDED TO SPRAYPENDIMETHALINSTOMP 1-125 LITREACRE
ask about reduced growth,suggested liosin  20ml peer pump
ground nut fertilizer use,recommended gypsum 200kgacre
WHITE FLY MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY THIAMETHOXAM 03 GRAMS  LITRES OF WATER
pest,dicofol
ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,SPRAY emazithyper  HERBICIDE AFTER 30-35 DAYS OF SOWING
farmer asked about water management in groundnut,- -                         -
TERMITE CONTROLE IN GROUNDNUT,KLOROPAYRIPHAS 20  EC  1 LITAR PRATI ACRE SICHAAE KE PANI KE SATH PRAYOG KARE
Asked about Groundnut Planting Spacing,:     :   30   10
ground nut nutrient mangement,RECOMMENDED TO SPRAY MULTI-K 1KG ACER
ask for seed treatment of g nut,seed treatment of g nut thiram mencozeb 3 gm per kg
Farmer needs information regarding control of weed attack in groundnut crop,-
Rust management for ground nut,Recommended for spray chlorothalonil 2 gm lit
stem rot,spray coc 3g per lit
about the groundnut leaf curl,recomonded to spray chloropyripus 2mlliter
fertilizer use and availability,recommended to apply 2 bags dap 1 12 bag murate of potash at the time of last ploughing
ask about bij nigam contact number at jamnagar,AGRO SERVICE CENTRENear Old Bus StationCo-OperativeLalpur     JAMNAGAR DISTRIC CO-OPRATIVE PURCHASE  SALES UNION LTDMitha Vali Gali Out Of Three GateCo-OperativeJamnagar       11GUJARAT AGRO INDUSTRIES CORPORATION LTDNear Galexi CinemaCo-OperativeJamnagar HINDUSTAN AGRO CHAMICALKashi Viswanath RoadPrivateJamnagar 25CHANDRA HARDWARE  AGROPavan Chakki RoadPrivateJamnagar
Asked about sucking pests management in groundnut,:       : 3   1
Ask for groundnut heliothis problem,To spray quinalphos 30 mlper pump and to use 3 to 4 pupm per vigha
Ask about sucking pests problem in groundnut crop,WG 8
Sucking pest in ground nut,Recommended for spray dimethoate 2ml  litre of water
Information about Weedicide has been put in the groundnut crop once it has become weed again,-
Ask about fungus control information in root of Ground nut,WP       3
AGRI DEPARTMENT FORCING TO CULTIVATE GROUNDNUT IN LOWLAYING AREA,GIVE WRITTEN COMPLAIN TO AEODAO
FARMER ASKED QUERY ON WATER MANAGEMENT IN GROUNDNUT,3  4
Asking about Germination period of Groundnut and Maize,:     : 10
Asking about groundnut seed treatment information organic,:     :     10
Caterpillar Attack-,Spray Coragen 5ml15 Lit of Water
bittel problem,chlorophyriphos 3litha
Asked about Leaf folder management in Groundnut,:     :  47
ASKED ABOUT TO DISEASE CONTROL IN groundnut,5   1
Farmer wants to know information about  seed rate of groundnut crop,100          80
top dressing for groundnut,recommended for apply Gypsum 75kgborax 4kgac
Asking about Foliar spray in Groundnut,Recommended for spray Groundnut rich 2 Kg 200 litre of water at flowering and pod formation stages
Asking about Groundnut Seed Germination information,Query :Groundnut Seed Germination information Answer : Can be sown if germination capacity is more than 80
TELL ME ABOUT  ROOT ROT CONTROL IN GROUNDNUT,250
Irrigation schedule for Groundnut,Irrigation schedule for Groundnut : I Early flowering stage II Pegging stage and III Grain development stage
Asked about plant protection plant protection,Recommended to spray saaf 2gmsliter
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO ZIPSUM - 200 KGSACRE
leaf folder,spray spraying of chloropyriphas 25 mllit water
Ask About larva issue in groundnut,25
Groundnut seeds availability details,Recommended for contact to agriculture department office
TELL ME BLAIT CONTROL IN GROUNDNUT,SPRAY OF  MANCOZEB 2 GRAM PER LIT WATER
Farmer need information regarding control measures of fungal attack in groundnut crop,40       2    20
termites in groudnut,soil drench with chloropyriphos 2 ml in 1 litre water
Stem rot in groundnut,recommended for the soil treanch with Carbendazim 2gmlit of water
weedicide in groundnut,use parshut as a weedicide in groundnut
TELL ME ABOUT INSECT AND DISEASE  CONTROL IN GROUNDNUT,20   4
Farmer asked query on Weather,:    -     : :            29  C    22 C     7
asked about variety of ground nut,variety of ground nut-t a g-24t g- 26
HOW TO CONTROL OF WHITE GARB IN GROUNDNUT,BROADCASTING OF PHORET 25 KGBHIGHA
Farmer asked about blight control in pea nut crop,30 15
FARMER ASKED ABOUT DISEASE CONTROL IN GROUNDNUT,12   63    2
farmer asked about weed management in 70days groundnut,--suggested to do inter cultivation
Attack of White Fly,Spray Ullala 8 gm15 Lit of Water flonicamid-UPL
plant protection,spray propiconozole 1ml liter
asking about control of leaf spot in groundnut,SPRAY CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER
white grub,apply thimate
SOIL TREATMENT,APPLY BLEACHING POWDER 10KGACRE
ASKING ABOUT NEMATODE  CONTROL OF GROUNDNUT,CARBOFURAN 3G  25 KG  ACRE NEMATOD CONTROL
root rot of groundnut,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
Farmer asked query on Weather,-                36    29      9
ask about groundnut problem,I give all infomation
FARMER ASKED ABOUT SEED RATE OF GROUND NUT PER HECTRE,-
gram pod borer in groundnut,cartap hydrocloride  8-10 kg  acre
TELL ME ROOT ROT IN CUMIN,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
ABOUT PEST CANTROL IN SOYABEAN,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
FARMER ASKED ABOUT GROUNDNUT PLANTING VARIETIES,-  -     -    -  -
Farmer wants to know information about weather of their district,Recommended for according meteorology department Chance of light rainfall for next 10  days and weather may be cloudy in your district
TELL ME TERMITS CONTROL IN GROUNDNUT,CLOROPIRIFOSH 20EC 1 LITERBIGHA
sucking pest control on groundnut crop,you can spray dimithoet 2 mili lit water use for sucking pest control on groundnut crop
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROUNDNUT CROP,-    -     -
TELL ME ABOUT CATERPILLER CONTROL IN GROUNDNUT,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER
seed rate of groundnut crop,seed rate of groundnut crop -95-100 kghect
TELL ME PEST CONTROL IN GROUNDNUT,FORET-5KGBIGHA
INFORMATION REGARDING WHICH TYPE OF SOIL IS SUITABLE FOR GROUNDNUT CULTIVATION,LOAM SOIL ANS SANDY SOIL WITH GOOD DRAINAGE
ground nut sucking pest,recommended to spray dimethoate 400ml acre
ASKING ABOUT WEATHER INFORMATION,CLOUDY WEATHER TILL 19 JUNE BUT NO CHANCES OF RAIN
Leaf miner in groundnut,Recommended for spray indexocarb  1 ml  lit
ask for groundnut varietie,sugg to gg-6tg-26
Asking about Groundnut thrips management,:      :  - 4   10
Information about insect control in Groundnut crop,Cartap Hydrocloride 4 GR 8
weed control,infogives
ask for groundnut seed treatment information,suggest: seed treat with cloropayriphose 25m1 g of seeds
WEATHER INFORMATION,There is no possibility of rain in your area till 21st of this week
Leaf caterpillar control management in groundnut,Recommended for spray chloripyriphos 2 ml  1 litre of water
Groundnut leaf miner management,recommended for Dimethiate 2 ml 1 litre of water
leaf folder management,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
Asking about groundnut  top  dressing fertilizer,recommended for the fertilizers : urea 6 kg potash  12 kg gypsum 75 kgacre
Ask about groundnut leaf yellow chlorosis problem in groundnut,10
mausam ki jankari,30 1 2 ko baris sambhavana hai
Asked about root rot management in Groundnut,:       :   1     20
white grub control of groundnut crop,use phoret 3-5kgacre
Peanut Termites,Metharozium Anilosporium pwder 15 kg per acre with 25kg FYM
ABOUT THE GROUNDNUT SPODOPTERA DAMAGE,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
Is it possible to grow azolla in groundnut field,No is not possible
seed rate of graundnut,80-90 kgha
Farmer asked seed treatment of white grub control,WDG -       SLFS  milli
asking about groundnut Improves pod filling,recommended for recommended for spray groundnut rich -2 kg 200 lit of water acre
Groundnut root rot control,Recommended for soil application Pseudomonas fluorescens 1 kg  Fym 20 kg  acre
TELL ME WEED CONTROL IN GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF
Farmer asked GJG 32 Varieties  information of Groundnut crop,-           -
CONTROL OF CALLAR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
asking about water application time,i have suggested to give water at 25 days
TELL ME CONTROL GIDDER IN GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
about tarmite cntrol in groundnut,USE CLOROPAIRIPHOS 20 EC 1 LITBEEGHA BEFORE IRRIGATION
ASKED ABOUT TO INSECT CONTROL IN,50    1
groundnut fertilizers,gypsum 200kg per acre
asking about ground nut planting material,varities of groundnut
ASKED ABOUT TO sulpher,80  2
TELL ME ABOUT DISEASE CONTROL IN groundnut,25  1
Fertilizer spray for groundnut,Spray of profex super 30 gm  15 lit water
farmer want to know information about varieties of groundnut,TJ-37
ground nut fertilizer management,recommended to urea 10kg  gypsum 200kg acre
FARMER ASKED QUERY ABOUT ROOT ROT CONTROL IN GROUNDNUT,3
mugfali me calcium khad ki matra bataia,20 kiloacre
Tobacco caterpillar in Groundnut,Recommended for spray quinalphos 2ml  liter of water
TELL ME WEATHER REPORT,TOMARROW RAINFALL POSSIBILITY
Farmer asked Varieties information of Ground nut crop,:-  :-  -   -  -  -   :-  -  -  -
ask about groundnut problem,I suggest tricoderma virdi powder
FERTILIZER MSANAGEMENT IN GROUNDNUT,RECOMMENDED APPLICATION OF NITROGEN -8 KGPHOSPHORUS -16 KGPOTASH -16 KG PER ACRE OF LAND
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES -TAG24 SB11
TELL ME ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Asked about plant protection in grondnut,Suggested to spray carbendizim at 2 gram per litre water
TELL ME ROOT ROT CONTROL IN IN GROUNDNUT,25  100
seed treatment in ground nut seed,recommended for 3 grms mancozeb 65 ml chloripyriphos  4grms rhizobium
information about ground nut,Weed out the weeds for control of weed grain in peanut
GROUNDNUT AFFECTED BY RO0T ROT DISEASE,GIVE BAVISTIN 250GM PER BIGHA WITH IRRIGATION WATER
tell me weather report,light rain may be 5689 september
TELL ME VARITIES OF GROUNDNUT,VARITIES OF GROUNDNUT TG-37-ATG-39
BLACK ROOT OF GROUNDNUT,BAVISTIN 250 GRAM PER BHIGA
TERMITE PROBLEM OF GROUNDNUT,CHLOROPYRIPHOS 20 EC 4 LITER PER HAC WITH IRRIGATION
Asked about cater pillar management in groundnut and black gram,:        :    1
MOONGPHALI KI PATTIYO MEIN DABBE PAD RHE HAI,Carbendazim 500 GRAM PAR ACRE KI DAR SE CHIDKAV KRE
GROUNDNUT NUTRIENT  MANAGEMENT,RECOMMEDNED TO APPLY GYPSUM 200 KG PER ACRE
groundnut varieties,groundnut varieties--sb11tag24
FARMER ASKED ABOUT  DISEASE CONTROL IN GROUNDNUT,50  250
ask for groundnut yollowish,suggested  hirakasi 100 gm ang acetic acid 10gm
control of yellowing of leaves,drenching of ridomil gold 30 gm  15 liter water
Attack of Thrips and Jassids,Spray Karate 20ml15 Liter of Water Lambda 5 SC-Syngenta
Asking about Groundnut Postharvest Management,Query : Groundnut Postharvest Management Answer : Wetting and Drying Ratio of Groundnut 1:12
WEATHER FORECAST,RAINFAALL IS ON 21MM ON 1ST JAN
Asked about foliar spray of groundnut,:     : :     2  200
ground nut fertilizer management,recommended to spray urea 20 kg  gypsum 200 kg  acre
Asked about need for  groundnut TMV3 variety seeds,3
Ask about fungus problem in crop,WP 50
tell me weather information in nagaur,no ranfall of nagaur
ask about white grub in groundnut,I suggested to give chloropyriphos 4 lit  ha with irrigation for white grub in groundnut
asking about Tobacco caterpillar management in Groundnut45 days,:       :  1 5
Farmer asked query on Weather,32      25
fertiliser dose of groundnut,apply 65 kg suphala  65 kg super phosptes acre
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,4  5
Farmer asked query on Weather,5           26
TELL ME PLANT PROTECTION IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
ASKED ABOUT TO NUTRIENT MANAGEMENT,2-4ml
Ask about Variety of Ground nut for Summer season,-37
Farmer asked termitewhite grub control information of Groundnut,GR
Farmer asked query on Weather,LUNKARANSAR                         -
ask about sucking pest in gnut,I suggested spray trizophosh 30 mili  15 liter
TELL ME YELLOWING IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 05 GM PER LITER WATER
stem and root rot control in groundnut,recommended for soil Dreching with copper oxychloride 25 glit of water
Farmer wants to know information about How to control in  fungal attack in groundnut       crop,Recommended for to control of fungal attack spray carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
irrigation management in groundnut,application when ever require
Asked about Pre -emergence Weed management for Groundnut,Recommended for spray Pendimethalin -800 mlacre on 3 day after sowing
Ask about PGR AND PGP Information groundnut,004 w  -
CONTROL WHITE GRAB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
groundnut leaf spot,recomonded dosage mancozeb 400gracre
Ask about Seed treatment of Ground nut Crop,1
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROUNDNUT CROP,- :: -     -
asking about Leaf curl management in Groundnut,:      :  2     3      1   1
Farmer asked query on Weather,Weather Report:Todays weather is 6o chances of rain with cool weather Temperature 38 Degree Celsius Relative Humidity-75Irrigation should be avoided during rainy days Fertilizer application is good during rainy days
termite problem in groundnut,Phorate 10 CG  8 kilo  acre
blank pods of groundnut,apply ssp
Asked about Groundnut peanut bud necrosis virus management,recommended for spray Fipronil 2 ml  litre of water
ATTACK OF SUCKING PEST ON GROUNDNUT,-   Thiomithoxom 25-
Ask about groundnut information,100    7
Asking about foliar spray management for cucumber,recommended for the spray :potassium nitrate 5 gm lit of water
TELL ME IRRIGATION TIME IN GROUNDNUT,20  25
FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON GROUNDNUT,-    5 SC 15  15
Farmer need information regarding control measures of sucking pest attack in Groundnut crop,8-10
FARMER ASKED QUERY ABOUT REDDENING OF LEAVES DUE TO HIGH DOSAGE OF HERBICIDE,RECOMMENDED TO SPRAY SUGAR WATER  2 KG PER 200 LITERS OF WATER PER ACRE
ASKED ABOUT FERTILIZER MANAGEMENT  IN GROUNDNUT,Zn deficiency in groundnut-SUGGESTED to spray 400gm ZnSo4 PER ACRE
JAIPUR MANDI GROUNDNUT RATE,4050 RSQ GROUNDNUT RATE OF JAIPUR MANDI
SUCKING PEST,SPRAY IMIDACHLOPRID 1ML3LITRES OF WATER
Attack of Thrips in groundnut,Attack of Thrips in groundnutSpray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
TELL ME ABOUT COLLAR ROOT DISEASE CONTROL IN GROUNDNUT,5   1
Asking about Groundnut top dressing fertilizer management,Recommended for apply Urea 55 kg  potash 11kg acre
Groundnut leaf miner control,Recommended for spray quinalphos 2 ml  litre of water
