QueryText,KccAns
Asked about root grubs management in groundnut,:  : :       2
tell me root rot control,pls give carbandazime-250gmbiga
PLZ TELL ME CONTROL OF COLER ROOT IN  GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
Ground nut sowing season,Recommended for  Ground nut sowing season June-July
leaf spot on onion,kocide 20 gm15 ltr water
TELL ME WHITE GRUB CONTROL IN,USE QUINOLPHOS 25 EC 4 LITER PER HACTOR  WITH IRRIGATION FOR CONTROL OF WHITE GRUB
diesease,spray bavistin 25 gmpump
Ask about groundnut leaf yellow chlorosis problem,150     15        c
TELL ME MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,55
variety of groundnut,-  -1
ZYPSUM DOSE,APPLY 100KG GYPSUM1ACRE LAND
Ask about fungus problem  in groundnut,SC 15-20
TELL ME  SOWING TIME OF GROUNDNUT,1 JUN TO 20 JUN SOWING TIME OF GROUNDNUT
ask for chlorosis disease in g nut,ferrs sulphate 100 gm and citrus acid 20 gm per pump
Asking about groundnut seed treatment,:       :    4         10
TERMITE ATTACK IN GROUND NUT FIELD,RECOMMENDED TO APPLY 8-10 KG CHLOROPYRIFOS DUST PER ACRE
GROUNDNUT SEED RATE,GROUNDNUT SEED RATE  60 KG PER ACRE
deemak in ground nut crop,cartap hydrochloride 4g  10kilo gram acre
which fertilizer apply groundnut crop,use gypsum 50kgacre peg formation stage
weed management for groundnut,Spray Imazethapyr 300mlac
TELL ME ABOUT INSECT CONTROL,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER
ATTACK OF FUNGUS,Blue copper -40 gm 15 lit water
TELL ME FERTILIZER USE IN GROUNDNUT,2 KG CULCIUM SULPHATE 5 KILO ZINK SULPHATE DE DE
LOW GROTH IN GROUNDNUT,MULTIPLEX 4-5 GRAM  LITTER  WATER SPRAY
sowing time of ground nut,nov  to des 15
ask for ground nut suking pest,imidaclopride 178
GROUND NUT NUTRIENT MANAGEMENT,GROUND NUT NUTRIENT MANAGEMENT RECOMENDED TO APLLY 200 KG ACRE
ASKING ABOUT THE FERTILIZER DOSES IN GROUNDNUT,TOLD HIM TO APPLY 4 KG UREA  30 KG SSP  3 KG MOP  BIGHA
FARMER ASKING ABOUT FERTILIZER SPRAY FOR GROWTH OF GNUT,INCOMPLETE CALL
foliar spray in groundnut,recommended for spray groundnut rich 25kgac200lit
FARMER ASKED ABOUT TO FERTILIZER MANAGEMENT IN GROUNDNUT,375  SSP  35
jassids,RECOMMENDED TO SPRAY DIMETHOATEROGAR 400 MLACRE
MAUSAM KI JANKARI LENI HAI,mausam saf rahega  pure saptah me  barsa ki sambhavna nahi hai
IMPROVED VARIETIES OF GROUNDNUT CROP,HM NO1PUNJAB MUNGFALI NO1
ask for fungicide information,suggest:  apply spreay mancozeb 35gmpump
asking about sulphur doses in gnut after sowing at 35 days,i suggested to use 25 kg sulphur per ha
ASKED ABOUT TO INSECT CONTROL IN GNUT,40   4    15
Insect control in Ground nut crop,Carbofuran 3 GR 10 kg prati acre burcav kare
TELL ME ABOUT OF PEST CONTROL IN GROUNDNUT,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER
WILT ATTACK,Spray Chloropyriphos 30ml15 Lit of Water
ASK ABOUT IN GROUNDNUT FERTILIZER INFORMATION,NITROGEN:125KGPHOSPHORAS:25KG
Asking about Admire spray for Control red spider mite in Groundnut,:     :  -
Leaf webber in sesame,spray Quinalphos 2 mllitre
seed rate in groundnut,RECOMMENDED SEED RATE 35KGACRE
pod borer in groudnut,recommended to spray: proclaim 90 grams in 150 liters of water
ground nut tobacco cater pillar,RECOMMENDED TO SPRAY CHLOFENPYRPHOS  INTRAPRID LEPIDO 300 ML PER ACRE
Red hairy caterpillar in groundnut,- spray carbaryl 2mllit of water
ALTERNARIA LEAF SPOT IN GROUNDNUT,RECOMMENDED TO SPRAY MANCOZEB  3 GM  LITRE WATER TO CONTROL ALTERNARIA LEAF SPOT IN GROUNDNUT
attack of white grub in groundnut,use phorert 4 kg  acre for controlling white grub in groundnut
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,4 ML
groundnut varieties,recommended to sow khandri-69
Asked about Weed management for Groundnut,:    : 40 -
Asking about gnut irrigation,Suggest to give irrigation
Farmer asked query on Weather,35    2      20
Information about weather forecast of Block Gursarai in District Jhansi,29C    27C     7
fertilizer dose,give 50 kg gypssum
ASK ABOUT BIO PRODUCT IN GNUT,:
root problem of groundnut,300 gm bavstin per bigha
wilt problem in ground nut,kisan bhai aap uktha se grasit paudho ko khet se nikal de
Asked about plant protection in groundnut,Spray Dimethoate 30 EC  17 mllit waterSuggested to spray  KAVACH or CHLOROTHALONIL 1 g per lit water
nutrient,Zinc sulphate- 4 kgacre Borax- 4 kgacre Gypsum- 200 kgacre
asked about Attack of White Grub in groundnut,Attack of White Grub in groundnut Drenching of Chloropyriphos 40 ml  15 lit of water
rat kill,Use  ZnSO4
plt protection,blast
plant protection,saff2gmlit  and dimithoate2mllit
Farmer asked about groundnut variety,:
Farmer asked query on Weather,31        18
Asked about fertilizer dose,MOP 2 bags  acre
insect problem in ground nut,sprey of cartap hydrochloride 50 sp of 400 gram acre
Asking about Groundnut seeds viability,Recommended for Groundnut seeds viability - 15 days
Farmer needs information regarding flower increase in groundnut,Use recommended dose of Amino acid 10 ml at 15 liter of water for increase flowering in groundnut crop
want to know about weather report information,possibility of rain and drezzils in the date of july 21 to july 26
ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT-Spray Chloropyriphos 30 ml15 Lit of Water
TELL ME BLACK ROOT CONTROL IN GROUNNUT,USE CARBENDAZIM 1 KG PER HA IN ROOT ZONE
Ask for mixing different pesticides or fungicidesSuggested:,Do not mix different pesticides in a single pump Spray it seprately with a proper time gap
QControl of gram pest in groundnut,spray of indocxacarb 12-15 ml per pump
ground nut yello mosaic virus,recomonded dosage rogar 300mlacre
Farmer asked Fertilizer dose information of Groundnut crop,13    90 WDG 3
Farmer asked Fertilizer dose information of Groundnut crop,l          50   SSP 150   ---
about growth,recommended to spray multi k 1 kg per acer
groundnut root rot,recomended for blitox 3 grlit watrer
Asking about nutrient management for groundnut,Recommended for urea 10 kg and potash 20 kg
FARMER ASKED ABOUT ATTACK OF CATERPILLAR ON GROUNDNUT,30         -      4 -   -
TELL ME ROOT ROT CONTROL IN  GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
TELL ME BLACK ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM PER BIGHA
GROUND NUT ROOT GRUB,RECOMMENDED TO USED CHLORIPYRIPHOS 6MLLITRE FOR ROOT DRENCHING
groundnut Me Kide Lage Hai,Monocrotophos Dawa 500mlAcre Spray Kare
ask for fungus problem,suggest:blue copper 40 gm per pamp and dranching
GROUNDNUT CROWN ROT MANAGEMENT,GROUNDNUT CROWN ROT MANAGEMENT : RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
Farmer asked Fertilizer dose information of Groundnut crop,-     24      11
Farmer asked about the presence of fungus in the groundnut crop,50  250
asking about Tobacco caterpillar in groundnut,recommended for spray Chlorantraniliprole 185 SC 60mlac
YELLOWING LEAF IN GROUNDNUT,SALPAR 80  2 GRAM PER LIT WATER
TELL ME SEED TREATMENT OF GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
Ask about seed treatments of White Grub of groundnut,WG
ask for groundnut varatie,sugg to gg-257
Asking about  plant protection of Groundnut,CARBENDAZIM 25  MANCOZEB 50
wilt in cotton,carbendazim 10 gm per pumpdrenching
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,15
Asking about leaf caterpillar management in groundnut crop,:        :  2      1
TELL ME SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT 100 KGHAC
ask about fertilizer information in groundnut,- ---
Post emergence weed  in Ground nut,Recommended to spray Imazethapyr 10 SL  300ml per acre to control Post emergence weed  in Ground nut
CONTROL OF LEAF EATING CATERPILLAR IN GROUNDNUT,RECOMMENDED FOR SPRAY CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
groundnut me galan lagi hai,tricodarma 2 kilogram  acre dava ka prayog kare
Farmer wants to know information about us of Tebuconazole 10 WP  Sulfur 65 WG in Groundnut crop,10             I
TELL ME EOOT EOT DIEASE CONTROL IN GROUNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Aphids control organic in groundnut,Recommended for spray Azadirachtin 3ml  lit
asked about varof groundnut,var-of groundnut-tag26jl24
Farmer asked query on Weather,:                 I
ASK ABOUT VARIETIES,SUGGESTED VAR IS GUJARAT-25
SUCKING PEST IN GROUNDNUT,SUCKING PEST IN GROUNDNUT-SPRAY DIMETHOATE ROGOR 2ML IN 1LIT WATER
how to control of termites problem in soybean crop,broadcasting of cloropyriphos one litre mix with sand
Information regarding weather in Sirsa,Some clouds and chance of rain fall today
asked about groundnut weed management,spray parshut 15 ml 15 liter water
TELL ME WHITE GOURB  CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
TELL ME ABOUT INSECT CONTROL IN,25   4
Asking about field preparation of ground nut,Badam kainani swkang haa o 10 kg  urea 15 kg tei ssp bai mop 2 kg khlaioi ridi Hambai
cut worm in groundnut,recommended for application of chlorpyriphas  2ml litre of water
SEED TREATMENT,Thiram 45 gm1 kg seed  - 3   1
weedicide ofn graundnut,parsute 300 mlacre
Asking about Rust control management in Groundnut,:      :   2    1
ASKED ABOUT SOWING TIME GROUND NUT,SOWING TIME GROUND NUT-JANURAY
tikka diseases inn ground nut,mancozeb 400gmacr
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT- PHULE UNNATIPHULE PRAGATIWESTARN-44WESTARN-55
Asked about Patela herbicide spray for Groundnut,:   patela     :  patela
Asked about sucking pest management in groundnut leaf curl,:    : :      2
Information about seed rate of groundnut crops,30  35kg
POST EMERGENCE WEEDS IN GROUNDNUT,POST EMERGENCE WEEDS IN GROUNDNUT-SPRAY TARGA SUPER 2ML1 LITRE WATER
herbicide,spray pendamethiline 30 ml  15 liter of water
HOEING PERIOD FOR GROUNDNUT,RECOMMENDED PERIOD FOR HOEING GROUNDNUT WITH IN 35 DAYS OF SOWING
ask for yellowing leaves prob in ground nut,suggested hirakasi 100gm and 10gm acetic acid
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT- APPLY SINGLE SUPER PHOSPHATE - 75 KILO  GYPSUM - 75 KILO  ACRE
TELLL ME SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT  80 - 100 KG  HAC
asking about Prevention for Root rot management  in Groundnut,:         :   1     20
BLACK ROOT OF GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT - JAWAN AK 10-24 SMRUTI PANJAB-1
Infrmation regarding how to control willt in groundnut crop,broadcast  bavistin  400 gm in 25 kg dry sandacre
seed treatment,rhizobium  4gmkg seed and trichoderma  4gmkg seed
Asking about Aphids management in Groundnut,:    :      15
ask about yellowish leaves in ground nut,I suggested to spray 100 gm heerakasi  10 gm limbuna ful pump for yellowish leaves in ground nut
ASKING ABOUT MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,- 2         -
ask for gnut growth information,suggest:no use any chemicals for growth
Leaf spot in groundnut,RECOMMENDED FOR spray mancozeb  carbendazim SAAF25gmlit of water
Asking about top fertilizer management in Groundnut,:     :  6    12    25
TELL ME  MICRONUTRIENT  IN GROYUNDNUT,MICRONUTRIENT 4 -5  KG  PER BIGHA  IN ROOT  ZONE
Farmer asked query on Weather,CLOUDY WEATHER IN YOUR AREA AND  CHANCE OF RAIN
pest,monocrotopause 36 sl at 15 ml1 litof water
root problam in groundnut,bavistin 250 gram per bhiga
rat attack,use foret 4 to 5 kg  acre
water management,water supply after 20 days after sowing
ASKED ABOUT ATTACK OF CATERPILLER ON GROUNDNUT,5    7 GM
Information about white grub and caterpillar control in pea nut crop,-  3G 10
ASKING ABOUT USES OF Adama Agil Herbicide,Other Features And ApplicationsExcellent post emergence control of a broad spectrum of weedsbest result is achieved when sprayed at the 2-4 leaf stageAgil quickly absorbed by the leaves and trans located from the foliage to the growing points of the leaves and roots of the sprayed weeds
Farmer asked weed control in Groundnut crop,30 EC  80-     -
TELL ME CONTROL OF CALLAR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER
Asking about Termites management in groundnut,:     :  4
ASKING ABOUT CONTROL ROOT ROT IN  GROUNDNUT PLANT,SPRAY   COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
GROUNDNUT SUCKING PEST CONTROL,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
Farmer asked weed control in Groundnut crop,-     165   - 8 EC           - UPLIRIS Patela Swal
leaf spot,carbondezium 2gltr
Information about the seed rate of groundnut in 1 hectare,70  75
VARIETIES,TAJ 24 DAFTARI SB 11
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,IRRELEVANT CALL
Ask about fungus problem in crop,4    68  40
Asking about Groundnut Harvesting information,:    :
TELL ME PEST CONTROL IN  GROUNDNUT,USE IMIDACHLOPRID 178 SL1LITTER  PER LITER WATER IN ROOT ZONE
Ask about use fertilizer information in Groundnut crop,90  2  25
farmer want to know information about how to control sucking pest in groundnut,recommended for to control sucking pest in garlic crop spray fipronil  25 ml at 15 liter of water
Information regarding control of root borer in Mung phalli,3
FARMER ASKED ABOUT VAERITY OF GROUNDNUT,- -  -      -    -  -  -     -
ASKIN ABOUT CONTROL OF LEAF CATERPILLAR  IN GROUNDNUT PLANT,SPRAY   FIPRONIL 5  SC  1MLLIT OF WATER
Gypsum dose,GYPSUM-100 kg per acre
seed treatment info,thiram 3gm 1kg seed
asking about varieties of groundnut,recommended varieties of groundnut TMV 7 VRI 2 VRIGn 6TMVGn 13
PEST CONTROL OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 PER BIGHA   IN ROOT ZONE
Asked about Micronutrients deficiency management for Groundnut,:        :   5
top dressing fertilizer management for groundnut,apply gypsum 150 kgac
COLOUR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Farmer asked query on Weather,:        :             34     24       3
harvest time,harvest time--do harvest
Asking about jewel beetle management in groundnut,Recommended for spray Chlorpyrifos 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
planting materil  ground nut asking,planting material ground nut
varsha ki sambhawna nhi hai,varsha ki sambhawna nhi hai
TELL ME WHITE GROUB CONTROL IN GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED TREATMENT
leaf eating caterpiller control measure in groundnut,spray chlorpyriphos 2ml  neem oil 3ml  lit of water
asked about g nut variety,-  -1
TELL ME ABOUT TERMITE CONTROL IN GROUNDNUT,20   4              15
Ask about sucking pests problem in crop,Suggested: Dimethoate Arrogant
Asking about late leaf spot in groundnut,:       : :        Tebuconazole   2
TELL ME PROPER PLANT GROWTH IN GROUNDNUT,SPRAY MICRONUTRIENT 4 GRAM PER LITER WATER
ground nut seed treatment,seed treatment imidachlorpid 65 mlkg seed is recomended for ground nut
Asking about leaf cater pillar in groundnut,:      3
ROOT ROT MANAGEMENT,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
asking about sucking pest management in groundnut,recommended for imidachlopirid 4 ml 10 litre of water
Information to prevent drying of leaves of peanut plants,2                      50 EC  1
GROUNDNUT HELICOVERPA DAMAGE,RECOMMENDED TO SPRAY  MONOCHROTOPHOS 16 MILLI LITER  LITER WATER   NEEM OIL 5 MILLI LITER  LITER WATER
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT -PHULE UNAP
Asked about  root rot management in groundnut,:        :  1
distance,30x10 cm
Farmer asked query on Weather,9-10
wilt,redomil gold 25 gm15 ltr water
DRY ROOT ROT MANAGEMENT,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
ground nut,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 400 ML PER ACRE
For better pod formation in groundnut,--Recommended to spray Fantac plus 8ml in 15 litres water for better pod formation in groundnut
YALLOWING  IN GROUNDNUT,feras salphate 4-5gmliter water
groundnut top fertilizer management,query : groundnut top fertilizer management answer : recommended for apply gypsum 75 kilo  borax 2 kilo  acre
TERMITE PROBLEM IN PEA NUT,Carbofuran 3g  8-10 kg  acre
Late blight disease of potato,Late blight disease of potatoCaused by fungus-phytophthora infestans
TELL ME CUT WORM CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-   -  -
TELL ME SUCKING PEST CONTROL GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
farmer want to know information about how to control fungal attack in groundnut crop,ww  80
MOONGPHALI ME KAUN SI KHAD DALE 1 MAHINE KA HAI,10    8
Required Seed rate for groundnut,Recommended for Use 50 kgacre of kernels Increase the seed rate by 58 in the case of bold seeded varieties
Asking about Yellow sticky trap installed in Groundnut field,:        :
ASKED ABOUT TO TERMITE CONTROL IN GROUDNUT CROP,178   1
Asking about Leaf caterpillar control management in Groundnut,:   :   2
krashi yantroi ki chut ki jankari,krashi agro  pe sampark kare
Asking about groundnut nutrient management,Recommended for apply Urea 5 Kg Potash 125 Kg Acre
Farmer asked about varieties of groundnut,: - - -  -    - --  -       -
ground nut me patti per kale dabbe ho rahe hai,Spray- mancozeb 75 wp  2gmlit of water
GROUNDNUT TOBACCO CATERPILLER,SURKSHA 125GMACERE
Tobacco caterpillar in groundnut,Recommended for spray Chlorpyriphos 2 mllit
ASKING INFORMATION ABOUT WATER MANAGEMENT ON GROUNDNUT,INFORMATION ABOUT WATER MANAGEMENT ON GROUNDNUT
Asked  about  to  disease   control  in  groundnut,12   63    2
Leaf caterpillar management in groundnut,Recommended for spray Profenophos 2 ml  litre of water
HALF DOSE OF UREA,APPLY
VRAYATI OF GROUNDNUT,GG-20 HNG-10
Ask about nano urea of groundnut,30
Ask about weather informationSuggested:,Possibilities of rain in next 5 days
asked about blight on groundnut,Spray Actra 5 gm   Antracol  25 gm15 Liter of WaterPropineb-Bayer
TELL ME INSECT COTROL IN GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Farmer asked fungus in root control information of ground nut crop,EC        -
Farmer asked Army worm Problem in crop,40
FARMER ASKED ABOUT PLANTING DISTANCE OF GROUNDNUT,-
Leaf spot in groundnut,Recommended for spray mancozeb  carbendazim SAAF25gmlit of water
ROOT PROBLEM IN GROUNDNUT,KARBANDAZIM 400 GRAM PER BHIGA
-TELL ME DISEASE CONTROL INPEA NUT,- 1
TELL ME ABOUT WEATHER INFORMATION,TOMORROW MAY BE LIGHT RAIN
TELL ME ME WEATHER INFORMATION,RAIN FALL OF 5 DAY BUT CLOUDY SKY
caterpillar in ground nut,recommended to spray proclaim 90gacre
basal fertilizer management for groundnut,apply DAP 50 KG ac
Ask About groundnut information,10
ASKED ABOUT ATTACK OF WHITE FLY ON MUNG FALLI,50 -    WP-
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT  IN  GROUNDNUT,130
Asking about caterpillar management in groundnut,:     : : 10     8
