QueryText,KccAns
Groundnut root rot  management,recommended for the soil drenching  with  : Carbendazim  2gmlit of water
ASKING ABOUT CONTROL OF CATERPILLAR   IN GROUNDNUT PLANT,SPRAY   CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
fertilization of gnut,125kg n 25kg p
asking about Aphids management in groundnut,Recommended for spray Panchagavya 30 ml  litre of water
Asking about groundnut water managment,TMV 7 VRI 2 VRIGn 6TMVGn 13
ASKING WEEDISIE IN GROUNDNUT,SPRAY PARSHUIT -imazethapyr 98 TC IN GROUNDNUT CROP
Asked about Groundnut leaf caterpillar management,:     :  - 2
Ask about seed treatments of White Grub in groundnut crop,-
Asked about to NUTRIENT MANAGEMENT,33 5   10
Farmer asked fungus control information of Groundnut crop,SC
groundnut weed,quijolphofe ethyl 25-30mlpump
asked about varieties of groundnut,varieties of groundnut- phule pragati SB-11  TAG-24
plantprotection,17  30
Farmer asked seed treatment of white grub control Iin groundnut crop,30  FS
Information Regarding weed control in Groundnut,Targa Super  Quizalofop Ethyl 5 EC is selective systemic herbicide of Aryloxyphenoxy-propionates group It is used to control narrow leaf weeds in broad leaf crops
INFORMATION REGARDING DISEASE CONTROL IN ground nut,INFORMATION REGARDING DISEASE CONTROL IN ground nut DISEASE CONTROL IN ARHAR --SPRAY 2 GM BAVASTIN OR 2 GM SULFEX OR 1 GM KARATHEN IN 1 LITER WATER
ZYPSUM APPLICATION IN GROUND NUT,Apply gypsum hoe and incorporate it in the soil and then earth up
tell me yellowing in groundnut,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
WILT,CARBENDISM 15GMLITRE
BIOVITA USE IN CROP,4 - 8      Liquid  500
ask for groundnut seed storage,suggest:spray limoli oil and protect seeds
about varieties,koyana kopargon 1
Fungicides,Spray Blue copper 40 gm15 liter water
Ask about fungus Problems in g nut crop,75 WP 40
farmer ask about fertilizer management in groundnut crop,-      150     67
THIKKA LEAF SPOT,HEXACONOCONOZOL  2MLLIT
top dressing for groundnut,recommended for gypsum 150kgborox 4kgac
FERTILIZERS,APP 25KG N50KG PHA
Asking about GJG Groundnut variety information,: GJG     :      GJG
PLZ TELL ME CONTROL OF ROOT ROT IN GROUND NUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
TELL ME ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATIO
FARMER ASKED ABOUT TO DISEASE CONTROL IN IN GROUNDNUT,-  50     3
Asking about weather forecasting,Cloudy weather not possibility of rain
TELL ME ABOUT WHITE GRUB CONTROL IN GROUNDNUT,5   2
LEAF SPOT,MANCOZEB 2glt OF WATER
FARMER ASKED ABOUT ATTACK OF APHIDS ON GROUNDNUT CROP,-
asked about ATTACK OF SUCKING PEST in ground nut,15
Asking about tobacco caterpillar management in groundnut,:     :   10   4
FUNGAL ATTACK,MANCOZEB 3GMLIT
Aphids and white fly management  in groundnut,Recommended for spray Imidacloprid 5 ml  neem oil 30 ml 10litre of water
dose of gypsum in ground nut,dose of gypsum in ground nut-1quintal per acre
Attack of White Grub,Attack of White Grub  -  Use Thimet 4 kgacrediethyl S- phosphorodithioatemvac
water manaagement,3days once
sowing time for groundnut,fast week to two wekk sowing time for groundnut
Asked about plant protection in ground nut,Suggested to spray UPL Ulala Insecticide at 8 grams per 18 litres of water After 3 days Suggested to spray  Carbendazim   1 gltr of water
TELL ME CONTROL OF POD BORER IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Asked about Leaf caterpillar management in Groundnut,:     :   8    10
TELL ME WHITE GRAB IN GROUNDNUT,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
FARMER ASKED ABOUT ATTACK OF APHIDS ON GROUNDNUT,-   5 SC 15  15
asking about fertilizer in ground nut,i have suggat fertilizer dose in gnut
ask for flower drop problem,suggest:boom flower 20 mlpump sprey for flower drop
TELL ME ABOUT NUTRINT MANAGEMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
FARMER ASKED QUERY ABOUT FERTILIZE DOSE FOR GROUNDNUT,-              -
TELL ME PLANT PROCTION IN GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
ask about groundnut,suggest apply irrigation
Asking about Top dressing fertilizer management for ground nut,Recommended for apply urea 5 kg potash 12 kg  mn mixture 5 kgac
ASKING ABOUT DOSE OF NUTRIENT IN GROUNDNUT PLANT,-
ROOT ROT IN GROUND NUT,DRENCH THE SOIL WITH SAAF 2 GRAM  PLANTOMYCIN 1 GRAM PER 1 LITRE WATER TO CONTROL ROOT ROT IN GROUND NUT
ask about wilt in gnut,suggest:blue copper 40 gm per pamp and dranching
ground nut leaf folder management,90    150
Asked about Fungal Attack on Groundnut,-30
TELL ME CONTROL OF  CATEERPILLAR IN PEANUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Groundnut leaf eating catterpillar,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 300 ML PER ACRE
fertilizer dose,apply potash
asked about gypsum dosage in ground nut,200kgacre
Farmer asked Larvae control information of,SC 7-8             WG   WS 8
Q-ask for groundnut udhai,A-suggets:give cloropyriphose 50mlvigha
TELL ME ABOUT CUTWORM CONTROL IN GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
Asking about prevention of root rot disease in groundnut crop,:       :
Ask about can i use Sulfoxaflor 2189 WW SC for control of sucking pest,Sulfoxaflor 2189 WW SC
Farmer want to regarding information about control fungus attack in Groundnut crop,45       2
Aphids attack in groundnut,Recommended for spray Imidacloprid 5 ml  neem oil 30 ml  10 litre of water
ask for  weediside in standing crop information,suggest: no any weediside spray in standing crop
How to control stem borer in paddy crop,Apply cartap hydro chloride 7 to 10 kg at per Acer
CONTROL OF LEAF SPOT IN GROUNDNUT,CARBENDAZIM 50 WP
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,5   05
Farmer wants to know information about some precautions for control of insect on Groundnut crop,-
groundnut varieties,groundnut varieties-tag-24dptarisb11
Asking about groundnut stem rot management,Recommended for Trichoderma viride 1 kg with 20 FYM acre
ASKED ABOUT TO VAREITY OF GROUNDNUT,GG2 GG4 GG5
PLANT PROTECTION,CHLOROPYRIPHOS 2ML PER LITER OF WATER
tell me about weed management in groundnut,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF groundnut
Information about weather forecast of Block-Kishni in District- Mainpuri,2  60
nutrientmanagment,recommended MGSO4
ground nut pod rot,ground nut pod rot-Apply SAAF-2gmlit of water
STEM ROT IN GROUND NUT,SPRAY SAAF 2 GRAM  PLANTOMYCIN 1 GRAM PER 1 LITRE WATER TO CONTROL STEM ROT IN GROUND NUT
groud nut fertilizer,apply gypsum 150kg ac
I WANT TO LEF SPOT ON GROUNDNUT CROP,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
tell me pest control of white grub,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Weather in Hamirpur,kisan bhai apke yaha aaj se 22 august tk bunda baandi barish hone ki sambhawana hai
ROOT GRUB IN GROUNDNUT,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
TELL ME INSECT  CONTROL IN   GROUNDNUT,145   1
GROUND NUT SUCKING PEST,RECOMMENDED TO SPRAY ACETAMIPRIDE 40 GRAMS PER ACRE
VAREITY OF GRONDNUT,TG 37 -A
Information regarding  of sowing time in Groundnut,Information regarding  of sowing time in Groundnut Groundnut sowing time :- last jun
asked about fertilizer for groundnut,-                                           -
TELL ME DOSE OF UREA IN GROUNDNUT,30 KGHA
Farmer asked query on Weather,:       :            36     26      8
farmer ask about fertilizer users,ssp 15-20 kg per vigha
Farmer asked fungus control information of groundnut crop,WP -
Asking about Tobacco caterpillar in groundnut,:       :  2
TELL ME WHITE GRAB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Asking about Groundnut leaf caterpillar management,:    :  - 2
Asked about Aphids and Leaf caterpillar management in Groundnut,:       :  2    1
ask about the white grub,suggested chloropyriphose 250 gram with water
TELL ME ABOUT SULPHUR  QUANTITY IN GROUNDNUT,3
ask for groundnut weediside,sugg to pendi mithelin 70 mili pamp spre
GROUNDNUT WEEDICIDE,SPRAY PENDIMITHILIN 33ML1LITRE OF WATER
ask abt ground nut,suggested all info
thrips attack,Spray monocrotophos 15ml15 Lit of Water
Stem rot control management in groundnut,Recommended for apply 1 kg Pseudomonas fluorescens mixed with farm yard manure 20 kg  acre
ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,SPRAY TERGA WHEAP SUPERTARGA SUPER Quizolofop ethyl 5 EC 20 ML 10 LITERS OF WATER DHANUKA
Insect Management In Groundnut Crop,03  GR 8  10
Groundnut foliar spray,Recommended for spray DAP 20 g  litre of water
groundnut fertilizwer,urea
TELL ME YELLOWING CONTROL IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GRAM PER LITER WATER
CONTROL OF TERMITE IN GROUNDNUT FIELD,USE QUINOLPHOS 15 DUST 5 KGBIGHA BROADCASTING IN FIELD
TELL ME ABOUT INSECT CONTROL IN   GROUNDNUT,5   1    3
ground nut pest,quinolphose or rogore 35mlpump  acephets 20gpump
asking about groundnut tikka leafspot management,recommended for Spray Carbendazim  - 2 gm lit of water
TELL ME JHULSA IN GROUNDNUT,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER
TELL ME WHITE GURB CONTROL IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Ask about fertilizer dose in groundnut  crop,--
DOSES OF FERTILIZER IN GROUNDNUT FIELD,ADVICE SOIL TEST  CONTACT WITH LOCAL ADA
FARMER NEED INFORMATION ABOUT WEED MANAGEMENT IN GROUNDNUT,-
Asking about When to apply Borox fertilizer and Borox using quantity,:         :    45 -50       4
Groundnut bihar hairy caterpiller control,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
Farmer asked query on Weather,:    :         31     23    8
mungphalli ki fasal  me ukatha ki samshya,50 WP 1g
want to know about weather report,possibility of rain in the date of 21 june to 26 june
ASKED ABOUT TO INSECT CONTROL IN,50   5  2
ASK ABOUT LARVA IN GROUND NUT,I SUGEGSTED TO SPRAY QUINALPHOS 20 MLPUMP FOR CONTROL  LARVA IN GROUND NUT
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,USE FIPROLIN 03 3 KG BEEGA WITH IRRIGATION
asking about groundnut Micro nutrient deficiency information,:       :     5
Asking about groundnut top fertilizer application,:     : :  6    12    25
Information about weed management in Groundnut,45
TELL ME RAIN INFORMATION,NEXT FIVE DAYS NO RAIN FORCASTIGN ACCORDING TO IMD
Attack of Downy or blight,Spray Antracol 25 gm15 Liter of Water Propineb-Bayer
ROOTROT IN GROUND NUT,RECOMENDED DOSE BENOFIT 1GM1LIT WATER SOIL DRANCHE
Asking about top fertilizer management for groundnut,Recommended for apply urea 6 kg  potash 12 kg acre
TELL ME WEATHER REPORT IN BARMER,RAIN POSSIBILITY IN NEXT 5 DAYS
termite insect control in groundnut crop,03  6-8
TELL ME SHOOT BORER CONTROL IN SOYABEAN,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Farmer asked fungus control information of  ground crop,magfalina pakma      SC
COntrol of weeds at soybean,Imazethyper 10 SL 350mlacre
JASSIDS CONTROL FOR GROUNDNUT,RECOMMANDED TO SPRAY DIMETHIOATE 2MLLITRE OF WATER
Leaf caterpillar management in groundnut,Recommended for spray Dichlorvos 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
Farmer wants to know information about increasing flower in  groundnut crop,20
variety of groundnut,variety of groundnut   sb 11  tag 24
FARMER ASKED QUERY ON WEED MANAGEMENT IN GROUNDNUT,--RECOMMENDED FOR MANUAL WEEDING
GROUND NUT LEAF EATING CATERPILAR,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
larval pest in castor,quinalphos 30 mlpump
Asking about Groundnut top dressing application,:      :  5    12
sowing time,sowing time -jan
TELL ME SOWING TIME  IN GROUD NUT,JUNE- MONTH  SOWING TIME  IN GROUD NUT
Asked about plant protection,INCOMPLETE CALL
FARMER ASKED ABOUT FERTILIZER DOSE FOR ON GROUNDNUT,-
Tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml  litre of water
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAY POTASSIUM NITRATE  5 GRAMS1 LITRE OF WATER
insect in ground nut,quinolphos ka spray krein
storage pest,celphos
Farmer asked query on Weather,8
groundnut hairy caterpiller,advised to spray CHLORIPYRIPHOS  500 ml per acre
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT CROP,-   25 5 15
FARMER ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,-    :  10                 2      20
TELL ME GRUB  CONTROL IN GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Tobacco caterpillar in groundnut,Recommended for spray  Indoxacarb 1 ml    lit of water
FARMER ASKED ABOUT GNUT VARIETY,-  -    -
leaf yellowing in groundnut,leaf yellowing in groundnut-spray flubendiamide-1ml3lit of water
mungfali ki pattiya safed ho rahi hai kya kare,sprey  2 gram carbendazim  1 liter of water
caterpillar on groundnut,spray quinolphos 30 mili  15 litre water
Farmer asked query on Weather,KANSHIRAM NAGAR  AMANPUR                       34    28      9
Asking about Leaf caterpillar management in groundnut,Recommended for spray chlorpyriphas 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
TELL ME INSECT CONTROL IN  GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
TELL ME MANDI RATE,JAIPUR GRAIN  GROUNDNUT WHITE 4000
Ask about fertilizer Dose,Suggested:BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG  ha
TELL ME ABOUT INSECT CONTROL IN GROUND NUD CROP,30  2
FARMER ASKING ABOUT ATTACK OF SUCKING PEST ON GNUT CROP,-        10      15
groundnut rich,spray ground nut rich 2 kg  200 lit of water ac
Ask about groundnut fungus information,35
Collar rot in Groundnut,Recommended for basal drenching with Zineb 78 WP 3gm per litre of water to control Collar rot in Groundnut
TERMITE ATTACK IN GROUND NUT,RECOMMENDED TO APPLY CHLOROPYRIPHOS DUST 10KG  HACTRE
SEED RATE OF GROUNDNUT,80- 100 KG  HAC
Asked about Root rot in groundnut,Recommended for soil apply Trichoderma viride 1kg  FYM 20kg  ac
FARMER ASKED ABOUT YELLOWING OF GROUNDNUT,::
Asking about control red spider in Groundnut,:     :   3     1
crowm rot control in g nut,spray spray bavistin  2 gm  liter
ground nut,may
Farmer asked query on Weather,:  THERE IS CHANCE OF DRY WEATHER  NO RAINFALL  IN YOUR AREA
asking about Root rot management  in groundnut,:       :   1     20
Asking about Nagapattinam district weather report,Recommended for having cloudy weather to light drizzle today
ask for termite problem in groundnut,preffered for the chloropyriphos
Ask about fungus Control in GROUNDNUT,375    -  25
GROUND NUT TOBACCO CATTER PILLER,RECOMMENDED TO SPRAY SPINOSAD 75 MLACRE SPRINTER  TRACER
ask about fungus in crop,Suggested: Hexaconazole Contaf 5 SC 30 Grampump spray
seed treatment in groundnut,recomended carbendizm 3gmkg seed
ASK ABOUT GENERAL INFORMATIONall information provided - t,hanks for calling in kisan call centre
Farmer needs information regarding control measures ofcaterpillarslarva in crop,Spray emamectin benjoate 5 SG 8- 10 gram pump
insect in ground nut crop,rogar 2 mllit ka spray kre
TELL ME CONTROL IN,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
basal fertilizer management in groundnut,apply gypsum 150kgac
GROUND NUT LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
ground nut crown rot managment,mancozeb 400ml acre
CATERPILLAR MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX  2 ML1 LTR OF WATER 400 MLACRE
ROOT ROT IN GUAR,USE HEXACONAZOL 5 EC 300 MLBIGHA WHEN IRRIGATION
SOURCE OF IRRIGATION INGNUT,RECOMMENDED TO APPLY AT PER FLOWERING STAGEFLOWERINGMATURITY PHASE IN GROUND NUT
Ask about groundnut variety,Gg-20 arth veldi and gg-2 gg-5 gg-7
asking about groundnut aphid and leaf miner management,recommended for dimethoate 2 ml 1 litre of water
FARMER ASKED THE CONTROL OF DISEASE IN GROUNDNUT,1
Farmer asked query on Weather,5                  34     20
ASKED ABOUT VARIETIES OF GROUNDNUT,- -
Farmer asked termitewhite grub control information of groundnut crop,EC
Asked about aphids management in groundnut,:     : 10    4
sowing infarmetion of peanut,To avoid the sowing of peanut species vad nicrous disease it is advisable to do the first fortnight of July The correct time of sowing seed rate and distance is as follows
groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2 kg  ac  200 lit of water
ask for white grub in gnut,chlorophiriphos 20-25 mlpump
WHITE GRUB CONTROL IN GROUNDNUT,USE QUNOLPHOS 1 LITER BIGHA WITH IRRIGATION
cut worm control in groundnut,Recommended for Spray chlorpyriphos 2 ml litre of water
top dressing for ground nut,recommended for apply urea 6 kg  potash 12 kg acre
Asked about how many days after application of gypsum fertilizer in groundnut field should pesticide be sprayed,:                :   5 7
TELL ME POD  BORER CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
root rot in ground nut,recommend to spray copper oyx chloride 3gramsliteracre
zn deficiency in groundnut,recommended to spray of zinc sulphate 2 grams per litre
Give information about Weed management in Groundnut,-
FARMER ASKED ABOUT ATTACK OF SUCKING PEST -GROUNDNUT,-
FUNGUS  IN GNUT,CARBENDAzin 250 grambigha
asking about fertilizer dose for ground nut,add gypsum 50 kg  acre
asked about aphids and caterpillar management in groundnut,:           :  2  1
farmer asked about white grub problem in groundnut crop,EC
TELL ME NO INSTALLMENT IN PMSKNY,30
attack of caterpillar on groundnut,Spray Chloropyriphos 30 ml15 Liter of Water
Nutrient deficiency in ground nut,Recommended to apply Gypsum 80kg per acre
TEL ME TERMITE CONTROLE IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Farmer asked query on Weather,NAGAUR    MAKRANA                     28    9     7
TELL ME CONTROL WHITE GURB IN GROUNDNUT CROP,USE-THIMATE 10 5KG PER BHIGA
Asked about white fly management in groundnut,:       :  2   1
Ask about larvae  sucking pests Control in Ground nut crop,126    95  ZC
Asked about Groundnut top dressing application,:      :   5    12
TELL ME CONTROL OF DISEASE IN GROUNDNUT CROP,USE OF CARBENDAZIM 250 GRAM PAR BIGA
ask for groundnut hrips information,suggest: spray prophenphose 20mlpump
ABOUT THE GROUNDNUT TIKKA LEAF SPOT,RECOMONDED TO SPRAY MANCOZEB 2 GRAMS IN LITER WATER
ABOUT MANAGEMENT OF THE SPODOPTERA  AND HELICOVERPA,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
root problem in soyabeen,400 gram karbandazim par bigha
leaf spot in groundnut,spray mancozebcarbendazim  SAAF 3 gm lit of water
VARIETIES,dh 3-30
Asked about plant protection,Suggested to spray COC at 3 gram per litre water and 05 gram streptocyclin per litre water
TELL ME CONTROL OF THRIPS IN COTTON,SPRAY OF FIPRONIL 5 SC 2 ML PER LITER WATER
Ask about varieties of Groundnut crop,-
trichoderma viride use,recommended for tirchoderma viride 1 kg mixed with FYM 20 kg
ask gnut fertilizer,I suggest narmada can fertilizer applay
ASKED  ABOUT TO  SEED  TREATMENT IN GROUNDNUT,50 25
ASKED ABOUT BLIGHT ATTACK ON GROUNDNUT,-
variety information in Groundnut crop,-DH-86
Asked about Leaf caterpillar and Aphids management in Groundnut,:         :  2    1
