QueryText,KccAns
GROUND NUT WEEDICIDE AT 2 MONTHS,NOT RECOMMEMDED TO SPARY
ASKED ABOUT TO FERTILIZER DOZE IN GROUNDNUT,375
ASKED ABOUT TO CONTROL OF FLOWER DROPING GROUNDNUT,45   1    4
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,178   05
TELL ME ROOT CUTTING PEST IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 ML PER LITER WATER IN ROOT ZONE
ROOT BORER IN GROUNDNUT,SPRAY MONOCHROTOPHOS  2 MLLITOF WATER
THRIPS ATTACK IN GROUND NUT,RECOMENDED TO SPRAY PIPRONIL 2MILLILITERACRE
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT PLANT,SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
RAINFALL,NO RAINFALL NEXT 5DAYS IN JHARSUGUDA DIST
Cartap hydrocloride 4G application in groundnut,Recommended to apply Cartap hydrocloride 4G 10kg per acre
YELLOWING CONTROL IN GROUNDNUT,YELLOWING CONTROL IN GROUNDNUT FERUS SULPHATE 5 G  25 G BUJHA HUA CHUNA  PER LITRE WATER SPRAY
GROTH NAHI HO RAHA HAI GROUND NUT,CALCIYAM NITRET 8   KILOGRAMACRE
Asking about  rhizobium used  in groundnut seed,:          :
ground nut root grub management,Recommended for apply carbofuran 3 - 5 kg  ac
TELL ME ROOT PROBLEM IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
ask about groundnut weed management,I suggest flucloralin 900 gram per ha
Ask about sucking pests control information in groundnut crop,ppm
TELL ME ABOUT BLACK ROOT CONTORL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
asking about alternaria leaf blight  in groundnut,Recommended for spray mancozeb  carbendazim SAAF25gmlit of water
TELL ME YELLOWING IN GROUNDNUT,SPRAY OF SULPHAR 5GM  LIT WATER
GROUNDNUT,CARBENDAZIM 1GMLITER WATER
season for groundnut,season for groundnut : Purattasipattam Sep- Oct TMV 7 VRI 2 VRIGn 6TMVGn 13
MANAGEMENT OF GROUNDNUT TOBACCO CATERPILLAR,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
FOR BLOOSMING,Spray Boom flower 30ml15 liter of Water
Asked about weed management in groundnut crop,:     : 45
Asked about Potassium chloride spray in Groundnut,:       :           5
TELL ME WEED MANAGEMENT IN GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
asking about plant protection,Minor nutrients applicationZinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
TELL ME ABOUT PLANT PROTECTION,70
Farmer asked query on Weather,5                    27
Farmer asked query on Weather,-         -22  - 0  -7
Asked about disease management in Ground nut,Recommended to spray
Weather  Information,10 october se 15 october  tak mausam saaf rahege  barish ki sambhavna nhi hai
ask abt fert in gnut,i have sugested to use CAN
TELL ME WEATHER INFORMATION OF NAGAUR,RAIN FALL  MAY BE NOT OCCER UP TO 5 DAYS IN YOUR DISTRICT
ASKED ABOUT VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT - WESTERN  TAG 24
TELL ME ABOUT INSECT CONTROL IN,145   1
FARMER ASKED  DISEASE CONTROL IN GROUNDNUT,50   250
Asked about plant protection in groundnut,Suggested to Spray:-Quinolphos  2mllit of water
Asking about Groundnut top fertilizer management,Recommended for apply Azospirillum 1 Kg and Phosphobacteria 1 kg  FYM 20 kg acre
Farmer asked query on Weather,:          :          -                  - 37C   - 27C     8
Asked about groundnut Thrips and Leaf spot management,:      : :      2  2
DISEASE CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BEEGHA
TELL ME BLIGHT CONTROL,SPRAY OF STREPTOCYCLIN 3 GM 15 LITER WATER   COPPER OXICHLORIDE 3 GM LITER WATER
Farmer asked Leaf Minor Problem in crop,EC
collar rot in groundnut,application of trichoderma viride 1 kg per acre by mixing with FYM 20kg per acre
termites in groundnut,spray chloropyriphos 2 ml in 1  litre of water for termites in groundnut
jad me sudi lagi hai,fipronil 3g -10kgacre prayog kre
Farmer asked Jassid Problem in crop,50 SC              -   15
leaf eating catterpiller groundnut,SPINOSAD 75 MLACRE SPRINTER  TRACER
TELL ME MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,2  25
Asking about weather forecast,THIS WEEK WEATHER IS CLEAR  NO POSSIBILITY OF RAINFALL
TELL ME INSECT  CONTROL IN GROUNDNUT,25  05
tobacco leaf eatuing caterpillar in groiund nut,proclaim-90gmactre200liters of water
TELL ME BLACK ROOT CONTROL IN GROUND NUT,CARBENDAZIM 250 GM PER BIGHA USE IN ROOT ZONE
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,5   100
flower dropping in g nut,sray planofix  05 ml  liter
Farmer asked white fly control information in groundnut crop,24    -
ask about groundnut termite,I suggested to spray choloropyriphos 30 mlpump
Ask about  groudnut information,- 5 EC   25 -30    -
Asked about caterpillar management in groundnut crop,:      :    2
ask about weed control in groundnut crop,70
INCOMPLETE CALL,INCOMPLETE CALL
ground nut nutrient management,recommended to spray 13-0-45 one kg per acre
information regarding to weather  in  hisar,Some clouds  chance of rain fall today
Ask about nano urea in g nut crop,30-50
TELL ME BLACK ROOT DISESE CONTROLL IN GROUNDUT,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
TELL ME DISEASE CONTROL IN   GROUNDNUT,SPRAY OF TEBUCONAZOLE 1 ML PER LITER WATER
TELL ME NUTRIENT MANAGEMENT,33  5
groundnut   thikka leaf spot,recommended to spray chlorothalonil 400 gram  acre
groundnut leafeatter,groundnut leafeatterspray chloropyrifos 2mllt of water
TELL ME SOWING TIME OF GROUDNUT,SOWING TIME OF GROUDNUT APRIL- JUNE MONTH
TELL ME DISEASE CONTRAL OF GROUNDNUT,SPARY OF CLOROPYRIFOS 20EC 4LITERHE IRRIGATION WATER
TELL ME INSECT CONTROL IN GNUT,25  05
Asking about tobacco caterpillar in ground nut,Recommended for spray Profenophos 2 ml teepol 1 ml litre of water
farmer want to know information about How to control of fungal attack in groundnut crop,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
Ask about Fertilizer application in Ground nut crop,80       100
Ask about Fertilizer dose of Groundnut crop,- -      -    -     -
TELL ME ABOUT INSECT CONTROL IN,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
FARMER ASKED QUERY ON  NASA ORAGANIC BIO GRANULES IN GROUND NUT,RECOMMENDED TO Benefits Of Nasa:Increases yield significantlyImproves tolerance against stress conditionsImproves nutrient uptake photosynthesis and nutrient use efficiencySafe to human being animals non-target organisms and environmentCompatible with chemical pesticides and fertilizersNo waiting period Do not leave any residues in produce and in environmentImproves soil structure and soil aerationStimulates beneficial microbial activity in the root zone
GROUND NUT WEED MANAGEMENT CONTROLL MANAGEMENT,RECOMMENDED TO SPRAY PENDIMETHALIN  1-125 LITREACRE
TELL ME ABOUT BLACK LEAVES CONTROL IN GROUNDNUT,DRENCHING OF HEXACONAZOLE  2 ML PER LITER WATER IN ROOT ZONE
Farmer asked query on Weather,Weather forecast in Bargarh district at Paikmal block- There is possibilities of no rainfall from next four days with partly cloudy weather
TELL ME WHITE GURB CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Farmer asked fungus control information,4    WP -
ask for gnut rust,suggest carbendazim 30gpump
TELL ME SOWING TIME OF GROUNDNUT,JUN SECOND WEEK
asking about groundnut root rot management,recommended for apply pseudomonas  fluorescens - 1 kg  20 FYM
Ask about groundnut leaf yellow chlorosis problem,00
Asking about leaf caterpillar in groundnut,:     :     2
groundnut me khad ki jankari,apply-urea-30kgacre prayog zink2-5kgacre
Asking about leaf miner in groundnut,:      :     2
ROOT ROT IN GROUND NUT,RECOMMENDED TO SPRAY METALAXYL  MANCOZEB  2 GM  1 LITER OF WATER FOR ROOT ROT IN GROUND NUT
weed control,spray emazethipar herbicide in groundnut crop
Farmer asked about fertilizer for peanuts,375     35
Fertilizer dose for groundnut,Advised to apply sulphur  10kgacre
INSECT PROBLEM IN GROUND NUT,Triazophose 40 EC 2 ml  liter pani ka ghol banaker spray kare
mungphali me sundi lagi hai,quinolphos 2mllit of waterchloropyriphos 3mllit of ka spray kare
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,-  -       Thiomithoxom 25
ASKING ABOUT VARIETIES OF GROUNDNUT,VARIETIES -SOMNATH GIRNAR -1 JL-24
Tobacco caterpillar in groundnut,Tobacco caterpillar in groundnut spray quinolphos 2mllit
Groundnut leaf miner,recommended for spray profenophos 15 mlmancozeb 1g lit of water
weather report,Periods of clouds and sunshine with a shower or thunderstorm
Ask about red leaf problem in groundnut,100
ASKED FOR:PEANUT ROOT GRUB,ASKED FOR:PEANUT ROOT GRUBRECOMMENDED:DRENCH CHLOROPYRIFOS 10MLLT OF WATER
SPRAY OF CARBENDAZIM 2 GM PER LITER WATER,TELL ME ROOT ROT CONTROL IN GROUNDNUT
ask about sucking pest in ground nut,I suggested to spray trizophos 25 mlpump for  sucking pest in ground nut
fertilizer,urea 2 bags gypsum
Fertilizer application in Groundnut,Fertilizer application in Groundnut: Apply Gypsum  100kg and MOP  20kg per acre
TELL ME INSECT CONTROL,25  05
plant protection,methyl demeton  1ml per liter of water
GROUNSDNUT WEEDICIDE,ALACHLOR 2ML IN 1 LITER WATER
Ask about groundnut leaf yellow chlorosis problem in groundnut,1     10
Asked about Biofertilizer application in Groundnut,:    :    10
groudnut,foret 10kgacre
TELL ME PLANTPROTECTION IN GROUNDNUT,CARBENDAJIM 250 GMBIGHA WITH IRRIGATION WATER
Asking about nutrient management of groundnut,-
Ask about white fungus problem in groundnut,SC Custodia Adama               SC  SG
root rot in groundnut,recommended to spray mancozeb 3 grams per 1 liter of water
LEAF EATING CATERPILLAR MANAGEMENT,RECOMMENDED TO SPRAY AZADIRHACHTIN  NEEM SEED KERNAL OIL   1 LITER 200 LITERS OF WATER ACRE
TELL ME ABOUT NUTRIMENT IN GROUNDNUT,178   05
SHOOT BORER IN GROUNDNUT,SPRAY IMIDAKLOROPRID  2 MLLITOF WATER
PRE EMERGENCE HERBICIDE MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
Granudnut herbicide,spray EMATHAPAYAR 20days after planting
Asking about High yielding groundnut varieties,Recommended for CO 7ALR 3VRIGn 6TMV 14
Weather information is asking,kisaan Bhai aapke yaha poore saptah badal chaye rahenge tatha 26 me halki va 29  me bhari baris hone ka anuman hai
CONTROL OF LEAF SPOT IN GROUNDNUT,RECOMMENDED FOR SPRAY PROPICONAZOLE 25 EC   075 ML   LIT OF WATER
ground nut root rot managment,ground nut root rot managment recommonded copperoxychloride 600 gracre
asking about foliar spray for groundnut,recommended for spray Groundnut rich 2kgac200 lit of water
sowing season for ground nut,Sep- Oct
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT,-
TELL ME CONTRAL BACTRIAL BLIGHT IN GVAR,SPRAY OF COPPER OXICHLORIDE 45 GM  STREPTOCYCLIN 2 GM PER 15 LITER WATER
ground nut ka flower jhad gaya hai,pilanofix  1 ml 5 litre pani ko milakar spray kare
Asked about nutrient management,suggested to spray samruddi 3 g per 1ltr of water or 5 to 6 kg per acre
ASKED  ABOUT TERMITE CONTROL IN GROUNNUT,20   4
gypsum application in ground nut,recommended to apply gypsum 200 kgsacre
groundnut rust,recommended to cantaf 400mlacre
Asked about  Bengal gram varieties and seed rate,- 1 - 1125 Kg per acre
weather condition in Jhansi,possibility of light rainfall to 1 23 and 4july
Ask about growth problem in groundnut  crop,25
FARMER ASKED QUERY ON SEED GERMINATION OF GROUNDNUT,RECOMMENDED TO REPLACE NEW SEEDS WHERE THERE IS NO  GERMINATION
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,5   1    3
TELL ME FUNGUS PROBLEM IN GROUNDNUT,APPLY HEXACONAZOLE 5  SC 300 ML PAR BIGHA
Asked about Urea application for Groundnut Maturity,:      :
Asking about Leaf caterpillar management in Groundnut,:      :  1   1
collar rot in ground nut,recommended to spray saafbavistinmancozeb-2gmlit of water at base of plant
Ask about larvae control information In Groundnut,EC 30
aphid control,use rijent 20 mili pamp water
termite problem  in groundnut,Cartap Hydrochloride 4G  10 kgacre
TELL ME TERMITE  CONTROL IN PEANUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ASKED ABOUT TO INSECT CONTROL IN GROUDNUT CROP,30  2
Leaf curl in ground nut,Recommended to spray Dimethoate 30 EC 2ml per litre of water to control leaf curl in groundnut
Ask about fertilizer Dose,ammonium sulphate 15 kgvigha
Asking about Iron deficiency management in groundnut,Recommended for spray ferrous sulphate 5 gram  litre of water
LARVAL PEST IN GNUT,QUINALPHOS 30 MLPUMP
MOUSE PROBLEM IN GROUNDNUT,MOUSE PROBLEM IN GROUNDNUT USE MORTINRATKILL OR IRON CASE
Farmer needs information regarding interculture practice in groundnut crop,-                                         -   30-35
Ask about Sowing Time And Varieties of Groundnut crop,----
Farmer asked termitewhite grub control information of Groundnut crop,SC  200
weedicide,quizalofop at 15ml in 1 liter water
Asked about Root rot disease management in groundnut crop,:         :   1  20
farmer wants to information of irrigation management of groundut crop,-                  4
ask abt sucking pest in cotton,imidachlprid 8 mlpump
GROUNDNUT  VARIETIES,GROUNDNUT  VARIETIES : KADIRI- 5 6 9NARAYANI
Stem rot in ground nut,Recommended for drench with Carbendasim 25 gram litre of water
Asked about management of leaf miner in groundnut and sesame,:           :   2
TELL ME WEATHER INFORMATION NAGAUR,RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTIC
Asking about Leaf miner management for Groundnut Profenophos and Sulphur can be mixed and to spray,:      : 2  1
fertilizer management in ground nut,AGROMIN MAX 1KGACRE IN 200 LT WATER
Farmer asked query on Weather,NOKHA                 -
Ask for groundnut fertilizer dose,BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG
TELL ME INSECT CONTROL IN,DUSTING OF METHYL PARATHIAN 2 25 KG PER HA
FARMER ASKED QUERY ON  CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1
Groundnut root rot control,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
ASKED FOR GROUNDNUT PEST,RECOMMENDED-SPRAY IMIDACHLOPRIDE AT 05ML IN 1 LITER WATER
WILT MANAGEMENT IN GROUNDNUT,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
ASKING ABOUT SEED TREATMENT OF GROUNDNUT,TREAT THE SEEDS WITH TRICHODERMA VIRIDE  4 GKG SEED OR PSEUDOMONAS     FLUORESCENS  10 GKG SEED
TELL ME INSECT CONTROL OF SOYBEAN,SPRAY OF IMIDACHLOPRID 178 SL  05 ML PER LITER WATER
ASKING ABOUT CONTROL OF GROUNDNUT,Thank you for calling Kisan Call Centre
mausam,19 21 ko baris ki sambhavana hai
Asked about leaf eating cater pillar management in groundnut,Recommended for spray chlorpyrifos 2ml  neem oil  teepol 1ml  lit of water
2   -,2   -
Farmer asked Larvae control information of groundnut crop,SC 7-8
Ask about weather information,Suggested: Cloudy weather  Some possibilities of rain in next 5 days
ASKED ABOUT VARIETY OF COTTON,I SUGGESTED GG-2 AND GG-7
ASKING ABOUT PREVENTIVE MEASURES GROUNDNUT,SPRAY CARBENDAZIM 50 WP  1 GM   LIT OF WATER
WEED MANAGEMENT IN GROUND NUT,THERER IS NO WEEDICIDE RECOMMENDATION AFTER 30 DAYS OF SOWING
Asking about Increase yield for groundnut crop,:       :     2
Information about control of leaf eating caterpillars in groundnut crop,Malathion 5  8 kg
weed praoblem in groudnut,kisan bhai aap khet ki nirai gudai kare
asked about control of pest,3g4g granules 8kgac
Farmer asked query on Weather,DAUSA  LALSOT                       30    19     7
Farmer needs information regarding herbicide in groundnut crop,-                   10    300
Farmer asked about attack of jassids on ground nut,Spray Ullala 8 gram15 Lit of Water
Farmer asked about groundnut variety,-  :                               :                                               :                                                     -   :
Groundnut harvesting and threshing,10
LEAF CATTER  PILLAR IN GROUNDNUT,RECOMMENDED FOR SPRAY CHLOROPYRIPHOUS 2ML LIT WATER FOR CONTROL OF LEAF CATTER PILLAR  IN GROUNDNUT
TELL ME SEED TREATMENT IN GROUNDNUT,USE CARBENDAZIM 2 GM  THAYRAM 3 GRAM PER KG SEED
Ask about seed treatment in Groundnut crop,40         ppm     SP
Asking about Rust management in Groundnut,:       :   2    1
tell me  peast control in pea nut,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
TELL ME COLAR ROT DISEASE CONTROL IN GROUNDNOT,USE TRIKODERMA 25 KG IN 100 KG FYM PER BIGHA
ask for larva in  castore,spay novaluron 10 ml per pump
ask gnut seed treatment,i suggest thairum  captum 3gmkg
Asked about Groundnut Yellowing information,:      :
SUCKING PEST IN GROUNDNUT,RECOMMENDED TO SPRAY TATAMIDA 1 ML PER 3 LITRE WATER
groundnut fertilizer,gypzum application
plant protection,17  30             acephate2gmliterwater
Information about the problem related to root worms in groundnut crop,Cartap Hydrochloride 4 GR 08-10
Asking about Groundnut color rot management,:      :   - 1  20
Information regarding weather forecasting,Mostly cloudy and chances of light rainfall and thunderstorm
FARMER ASKED QUERY ON DIFFERENCE BETWEEN MARGINAL  AND SMALL FARMERS,--RECOMMENDED FARMERS HAVING LAND OF LESS THAN 1 HECTARE ARE MARGINAL FARMERS AND LAND OF 1-2 HECTARE ARE SMALL FARMERS
ASKED ABOUT SOWING TIME OF SUMMER GROUNDNUT,SOWING TIME OF SUMMER GROUNDNUT - JAUARY
leaf spot in groundnut,carbendazim 12  Manczeb 63 wp ki 1gmlit pani me
CATERPILLARS,RECOMMENDED TO SPRAY THIODECARB  300 GRAMS PER ACRE
ask for termite problem in groundnut,suggest:chloropyriphose 25 mlpump
ROOT GRUB,DAYAVITTU THIMET ANNU UPAYOGISI
groundnut seed buying information,contact bij nigam
HERBICIDES,Pursuit  30ml 15 lit water
weather report in bratpur,no rain fall in nest five days
FARMER ASKED ABOUT VARITIES OF BENGAL GRAM,-            -    -
Ask about fertilizer dose in g nut  crop,00-00-
WANTED TO GOOD PRODUCTION OF GROUNDNUT,TIMELY IRRIGATION AND FERTILISER MANURE
ground nut top fertilizer,recommended for apply gypsum 75 kilo  acre
Asked about Groundnut weed management,:    :
asking about leaf spot,i have suggested to spray mancozeb and carbendazim
white grab control  of groundnut,fipronil 500 gram par bigha
Aphids in groundnut,apply dimethoate 2ml  lit
fertilizer for groundnut,fertilizer for groundnut--apply gypsum 15 kilo  ekar
ground nut stem  rot and pod rot managment,recommonded 200kg zipsum
cultivation period of groundnut,cultivation period of groundnutjunejanuary
attack of tikka disease of groundnut,spray saaf 20 gm  15 liter of water for controlling tikka disease of groundnut
liriya moongfali kha gaye,rakhwali kare
TELL ME SEED TRITMENT IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
GROUND NUT SUCKING PEST MANAGEMENT,GROUND NUT SUCKING PEST MANAGEMENT RECOMMONDED METHYL DAIMETAN 400MLACRE
Asking about leaf spot in groundnut,:     :
nutrient management in groundnut,nutrient management in groundnut : recommended to apply 100 kgs ssp and 33 kgs  murate of potash
Information about increase Growth of Groundnut crops,2
TELL ME ABOUT IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
ASKED ABOUT GNUT CUULTIVATION,-  -  -    --     ------ -- -
APHIDS IN GROUNDNUT,RECOMMENDED TO SPRAY FIPRONIL 5 SC 2ML1 LITER OF WATER
Asked about Root rot management for Groundnut,:         :  2  1
