QueryText,KccAns
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT: KADIRI 4 KADIRI 6 KADIRI 9
Information about yield increase of groundnut crop,10
Ground Nut,DAP 2 Bags for 2 Acer
farmer want to know information about How to control of fungal attack in groundnut crop,spray mencojeb  carbandazim 45 gram and steptrocyclin 2 gram at 15 liter of water
asking about root rot in Groundut,Recommended for drenching with carbendazim 2g  litre of water
Asking about rust in groundnut,Recommended for spray Chlorothalonil  2 g lit of water
SUCKING PEST MANAGEMENT IN GROUND NUT,40      150
groundnut nutrient management,recommended for  spray of groundnut rich  20 kg200 litre of water
WEED MANAGEMENT  for groundnut,spray Pendimethalin  33lit ha
SUCKING PEST IN GROUND NUT,RECOMMENDED TO SPRAY TRIAZOPHOS  300 ML PER ACRE
TELL ME CONTROL WEEDS IN GROUNDNUT,USES FLUCLOROLIN 45EC 1KGHECATER BEFORE SOWING IN GROUNDNUT
gnut  fertilzer,application urea potash
Asked about plant protection,AQuinalphos 25 EC -  2 mlLITRE OF WATER
farmer asked about using of out dated pendimethalin in groundnut,recommended that do not use out dated products as it may cause plant phytotoxicity
TELL ME ABOUT  CONTROL OF WHITE GRUB  IN GROUNDNUT,25   4
CONTROL OF COLLAR ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY CHLOROTHALONIL 75 WP   2 GMLIT OF WATER
Ground nut top dressing,recommended for Ground nut top dressing apply urea 20 kg potash 10 kgac
stemrot,carbandezim 1 gm  1 l neeru
ASKED ABOUT ATTACK OF SUCKING PEST AND LEAF SPOT ON GROUNDNUT,FOR CONTROL OF SUCKING PEST AND LEAF SPOT ON GROUNDNUT SPRAY AMISTAR  5  ML  ADMIRE 5 GM 15 liter water BAYER CROP SCIENCE
ferilizer,amoniyum sulphat ane urea
DERIESE IN GROUNDNUT CROP,2 KG CALCIUM SULPHATE 3 KG URIA PER BHIGA
Termites infestation in groundnut,Recommended to spray Chlorpyriphos 20 EC  4 mllitre of water on the soil
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT CROP,-    SG -
groundnut leafspot,COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
varieties of groundnut,varieties of groundnut  TAG - 24  SB-11
khet me chuhe lage hai,kisan ji zink phasphaid ki golo  ka prayog kare
Farmer asked termitewhite grub control information,EC
Groundnut nutrient management,Recommended for spray potash - 5g 1 litre of water
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY CALCIUM NITRATECN - 1KG ACRE200LIT OF WATER
pest,spray monocrotophos1mlliter of water
TELL ME INSECT CONTROL PEANUT,30  2
asking about stem rot control in groundnut,recommended for soil drench with carbendazim 15 gm  litre of water
plant protection,dimethoate 15lltr
Asking about Aphids attack in groundnut,Recommended for spray imidacloprid 04 ml  neem oil 3 ml  litre of water
Attack Red Mites  on groundnut,18 Abamectin SYNGENTA  100      Abamectin SYNGENTA
Farmer asked termitewhite grub control information of groundnut crop,INCOMPLETE CALL
Information about controlling white Grub in Groundnut,-   03 GR 8 kg
NUTRIENT MANAGEMENT IN GROUNDNUT,APPLY N  8 KG  P  16 KG  K  16 KG  ACRE AS BASAL DOSE
Asked about plant protection in  groundnut,--Recommended to spray acephate 1 gram   mancozeb  2 gram per liter of water
TELL ME WEATHER INFORMATION OF HANUMAANGARH DIST,NO RAINFALL NEXT FIVE DAYS
Farmer ask about Leaf Spot on Groundnut Crop,EC -
asked about aphids management in groundnut,:      :  4  10
ASKING ABOUT SEED TREATMENT OF GROUNDNUT,RECOMMENDED FOR SEED TREATMENT WITH METALAXYL  2 GM  KG SEEDS
Weed management in groundnut,Post emrgence -IMAZETHAPYR 2  EC  1-2 ml per litre of water
Asked about Aphids management in Groundnut,:      :   4    10
Alternaria Leaf Blight in Groundnut,Recommended spray Carbendazim-MancozebSaafSixer 2gm per litre of water to control Alternaria Leaf Blight in Groundnut
fertilizer dose for groundnut,apply jipsum
PRE-EMERGENCE WEED CONTROL FOR GROUNDNUT,PRE-EMERGENCE WEED CONTROL FOR GROUNDNUT - SPRAY 600 ML PENDIMETHALIN
TELL ME ABOUT WEATHER INFORMATION,RAIN RAINFALL POSSIBILITE IN 5 DAYS IN YOUR DISTRICT
Ask about sucking pests problem in crop,Suggested: Monocrotophos 36 scecsl 20mlpump spray
GROUND NUT ALTERNARIA BLIGHT MANAGEMENT,GROUND NUT ALTERNARIA BLIGHT MANAGEMENT :  RECOMMENDED TO SPRAY CHLOROTHALANIL  400 GRAMS PER ACRE
farmer asked about nutrient for oil development in ground nut,recommended that Sulphur helps in increasing oil content in oil seed crops can apply gypsum for oil development in ground nut 200 kg per acre
weed management in groundnut,spray targa super  2 ml  liter of water for weed management in groundnut
ask about tikka disease in ground nut,I suggested to spray mencozeb 30 gmpump for control tikka disease in ground nut
Asked about caterpillar management in groundnut,:   : :      1
ask for gnut wilt,traycodrama 500 gmvigha
FARMER ASKED QUERRY ABOUT FERTILIZER DOSE FOR GROUNDNUT,-                                                     -
ASKED ABOUT FUNGAL ATTACK ON GNUT,40
Suggested:,All information provided  thanks for calling kissan call centar
Asking about preventive measures to be taken to avoid soil born disease,:           :     25
ATTACK OF SUCKING PEST,Spray Actra 5 gm  bavistin 30gm15 Lit of Water
weed management for groundnut,spray pendymethelin 1litac200lit of water
Farmer asked fungus control information of Groundnut,WP    WP 10-15
groundnut,coc at 3g in 1 liter water
Ask about weed management in groundnut,-  -   30 EC
Ask about fertilizer dose in crop in groundnut crop,00-00-
Termite infestation in Groundnut,Recommended for basal application with Chlorpyrifos dust 10kg per acre mixed with dry sand to control Termite infestation in Groundnut
Ask about groundnut information,7    3
stem rot in ground nut,recomended score 100mlacre
asking about rainfall,i suggest no possiupto 20 june
CONTROL OF INSECT IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Insect control of groundnut crops,Kisan bhai quinalphas 2 mlliter pani ki dar se spray kare
weed management,kisan bhai ap  Metalachlor  10 kg ha-1 followed by one hand weeding on 40 DAS
how to improve seed in ground nut crop,Recommended for N: P: K 0:0:50 1 kg at per Acer
seed treatment of groundnut,beej ko thirum 2 gm kg seed se upcharit kar boye
asked for ground nut variety,ground nut variety - TAG 24 TG 26
Asking about early leaf spot management in groundnut,:       :      10
Asked about Weed management for Groundnut,:      :     20   40
TELL ME CONTROL WHITE GRUB IN GROUNDNUT,USES CLOROPYRIPHOS 20 EC 4 LITERHECATER IN GROUNDNUT
cotton wilt control,drenching carbandazim 25 gmpump
LEAF EATING PEST IN GROUNDNUT,RECOMENDED TO SPRAY CHLOROPYRIPHOS 20 EC 2MLLITER WATER TO CONTROLLLEAF EATING PEST IN GROUNDNUT
FARMER ASKED QUERY ABOUT USES CONTROL OF NATIVO  IN GROUNDNUT,RECOMMENDED TO NATIVO CONTROL - LEAF SPOTS THIKKA LEAF SPOT
Tobacco caterpillar in groundnut,Recomemnded for spray Azadirachtin 3ml  liter of water
Farmer asked weed control in crop,- 10 EC       -
ASKING ABOUT CONTROL OF ROOT ROT,SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
ask about varieties of groundnut,phule pragatikopargaon-1
Farmer asked  white grub Problem in crop,SGCG              GR
asked about fertilizer management in groundnut,:    :   50  30   1
TELL ME YELLOWING CONTROL IN GWAR,SPRAY OF FERUS SULPHATE 5 GM PER LITER WATER
fertilizer for ground nut,ssp 150kg urea 25kgekar
TELL ME ABOUT TARMIT CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
fertilizer for groundnut,fertilizer for groundnut--apply 1 byag urea  gypsum 100 kilo  ekar
ASKED ABOUT HELICOVERPA,spraying of quinolphas 2 mllit water
Information about biological seed treatment in groundnut,Trichoderma viride  4
COLOR ROT IN IN GNUT,TRICHODERMA HARJANIUM 2  25 KG  PER BIO
Weed Control in Groundnut,kisan bhai mungphli me dusari baar weedicide ka pryog n karen
TELL ME ABOUT COLLLER ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Tobacco caterpillar in Groundnut,Recommended for spray navaluran 2mlteepol 1ml neemoil 3mllit of water
ASKING ABOUT DOSE OF SAGARIKA,SPRAY SAGARIKA  2 ML  LIT OF WATER
ask wilt control,carbendazim 20 gm pump
TELL ME NUTRIENT IN BEL,SPRAY OF PLANOFIX 4 ML PER 16 LITER WATER
Asked about stem rot management in groundnut,:      :     1  20
Micro nutrient deficiency management in groundnut,Recommended for spray micro nutrient mixture 5 g  1 litre of water
Farmer asked query on Weather,7      5     3
rhizobium ka use karen,praper jankari di
Asked about groundnut leaf feeder management,recommended for spray profenophos 2 ml  acephate 1 gm  litre of water
ask for base dose fertilizer in groundnut,give 12kg dapvigha in groundnut as a base dose application
FARMER ASKED QUERY ABOUT ON ROOT ROT MANAGEMENT IN GROUND NUT,RECOMMENDED TO APPLY NEEM CAKE FYM ON BEFORE 15 DAYS OF GROUND NUT ROP TO CONTROL ROOT ROT MANAGEMENT IN GROUND NUT
helicoverpa management in groundnut,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
Asking about leaf spot in groundnut,Recommended for spray Carbendazim 2gm  litre of water
groundnut variety,groundnut variety
seed treatment,seed treatment groundnut -thiram 3 gm  rizobium 25 gm  psb 25 gm kg of seed
farmer want to know information about How to control of fungal attack in crop,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
ASLED ABOUT INFORMATION GROUNDNUT,PHULE PRAGTI TAG-26 VAN LAGVAD KARA
TELL ME FUNGAL DISEASE CONTROL IN,SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER
Nutrient management in groundnut,Recommended to spray Planofix  Alpha naphthyl acetic acid 45 SL    3ml per 15 litre of water
Farmer asked query of dormancy period of Groundnut,5ml of ethril in 10 liter of water for dormancy of seed
how contro to Collar rot  dry root rot of groundnut,Collar rot  dry root rot: the seeds Thayrm 5 g or 3 g Dithane M-45 or 1 g per kg seed rate treatment should Karbendajim
trips,actera
Farmer needs information regarding how to control sucking pest in groundnut crop,Spray Ullala 8 gm bavistine 30 gm 15 Lit of Waterflonicamid-UPL
seed variety,tag 24  tag 26
ask for gnut wilt,traycodrama 1 kgvigha
Control of sucking pest of ground nut,Immidachloprid20ml10l of water
ASKED ABOUT TO  NUTRIENT MANAGEMENT IN GROUNDNUT,33 5   10
PREVENTIVE SPRAY ON GROUNDNUT,Spray Neem ark 30 ml15 liter water
FARMER ASKED ABOUT FERTILISER DOSE FOR GROUNDNUT,-
FARMER ASKED QUERY ON WEED MANAGEMENT IN GROUNDNUT,RECMMENDED TO SPRAY IMAZITAPYR IMAZAMAX - 40 GR 200 LITRES OF WATER PER ACRE
TELL ME  PEAST CONTROL IN  GROUNDNUT  WHIT GRAB,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
INSECT CONTROL IN GROUNDNUT,DUSTING OF METHYL PARATHIAN 2 20 KG PER HA
varietis,vaishakha  kopargav TRM 1
FARMER ASKED ABOUT YELLOWING OF  GROUNDNUT,-
asking about groundnut tobacco caterpillar management,recommended for spray emamektin benzoiate - 4 ml 10 lit of water
ASKED FOR PLANT PROTECTION IN GROUNDNUT,SPRAY-QUINALPHOS 2MLLITER
moongphali ki jar kali per jati hai,carbandhazin 100 gram acre
about the groundnut spodoptera damage,RECOMMENDED TO SPRAY NOVALURANINDOXICARB  350 ML PER ACRE
weather information for groundnut crop,There is no possibility of rain in your area till 13 october this week
asked leaf curl ground nut leaves,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
tobacco caterpillar of groundnut,RECOMMENDED TO SPRAY SPINOSAD 75 MLACRE SPRINTER  TRACER 200L WATER
TELL ME BLACK ROT CONTOL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
MAHOBA-CHARKHARI ME VARSHA KI JANKARI,MAHOBA-CHARKHARI ME VARSHA-IS SAPTAH HALKI VARSHA KI SAMBHAVNA HAIN
ask about in fungas problem,Suggested: Hexaconazole Contaf 5 SC 30 Grampump spray
TELL ME ABOUT LEAF CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Farmer asked fungus control information of in cotton crop,WP -
leaf miner control in groundnut,recommended for spray profenophos 2 mllit of water
weed in groundnut,parshut 20 mili  15 litre water
TELL ME WEATHER REPORT IN JHUNJHUNU,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Basal dose for Grnut,apply Urea 50kg  SSP 300kg ha
GROUND NUT  LEAF CURLING  DAMAGE,RECOMEND TO SPRAY MONOCROTOPHAS 16MLLITER WATER
asking about nutrient management of groundnut,BORAX  OCTABORET  15 - 2 GM LITRE OF WATER SPRAY ZINC EDTA  05 GMLIT OF WATER
TELL ME KATRA CONTROL IN GROUNDNUT,DUSTING MITHYAL PARATHION 2   20 KG  HA
asking about Leaf caterpillar management in Groundnut,:     :  2     3     1
ASKED ABOUT VARIETIES OF GROUNDNUT,- -            -    -
Asked about Weed management in Groundnut,:    :  20  40
SEED RATE OF GROUNDNUT,32-34 KG   I
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,SPRAY OF THIOMETHOXAM 25 WG 05 GM  PER LITER WATER
Farmer asked query on Weather,29       18
Asking about leaf spot management in groundnut,:       :   2
monphali ki jad me galan ho rahi hai,Copper Hydroxide 77 WP 750 gramacre spray kare
whitefly management in groundnut management,RECOMMENDED TO SPRAY Thiamethoxam  40 GRAM200 LITER OF WATER ACRE
ground nut leaf spot,recommended to spray proclaim  90gacre
Weed management in Groundnut,Recommended to spray Imazethapyr 10  2 ml in 1 liter of water for control of weed management in Groundnut
Ask about 13-00-45 fertilizer information in groundnut,--
leaf spot,spray hexaconozole 05 ml liter
Farmer needs information regarding status of monsoon,15    20
Asking about weather forecast,Today weather is cloudy and no Possibility of Rainfall
Seed treatment,Recommended to apply Mancozeb  3 gm per litre water for 10 minutes for Seed treatment in groundnut
Ask about water logging problem in groundnut crop,8-10
TIKKA DISEASE,CARBENDIZIM 2GM1LIT WATER SPRAY
GROUND NUT TIKA LEAF SPOT,RECOMMENDED TO SPRAY HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE
ground nut richi detail,apply 2 kg ground nut richi  200lit of water
Farmer asked Fertilizer dose information of Groundnut crop,-  ---
Ask about Gernal informatio,nall information provided - thanks for calling in kisan call centre
TELL ME  ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF TEBUCONAZOLE 1 LITRE PER HACTRE WITH IRRIGATION  OF ROOT ZONE
white grub problem of groundnut,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
TELL ME TRMAIT CONTROAL OF GROUNDNUT,USE OF CLOROPAYRIFOS20EC 1LITER BIGA IRRIGATION WATER
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT-
ask white grub control in groundnut,50     EC
ask for the larava control in gn,corgen 5 ml per pump
TELL ME CONTROL OF GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
asking about need for sprinkler irrigation subsidi,recommended for contact with horticulture department
Asked about plant protection,Recommended to spray
disease problem in peanut,copper oxychlorider 50 WP 2-3  gram liter pani ka ghol banaker spray kare
Give information about the good growth of peanuts,35
asking about Tobacco caterpillar management  in groundnut,Recommended for spray Chlorpyriphos 2ml  litre of water
weather condition in auriya,1314 june me halki badli hai
ATTACK OF SUCKING PEST,Spray CONFIDOR 10 ml15 liter water
ask about white grub in ground nut,I suggested to give chloropyriphos 4 lit ha with irrigation for  white grub in ground nut
GROUND NUT NUTRIENT MANAGEMENT :,GROUND NUT NUTRIENT MANAGEMENT :RECOMMENDED TO SPRAY POTASSIUM NITRATE 1 KG PER 200 LITERS OF WATER PER ACRE
Asked  about sowing season for groundnut,:         :  -     -
Groundnut tobacco caterpiller control,RECOMMANDED TO SPRAY QUINOLPHAS 400 MLACRE
Asked about Groundnut top dressing fertilizer management Gypsum application,:     :   80    4      45
Asked about How long does groundnut germinate,:      :    5  10
Farmer asked seed treatment of fungus and white grub problem in groundnut crop,DS                  WDG -
Asking about Leaf caterpillar Sucking pests  Leaf blight disease management in groundnut crop,:               :  2   1    2      1
Germination delayed due to moisture stress,Advised for a light irrigation to induce germination in groundnut
TERMITES IN GROUNDNUTApply chlorpyriphos 20 EC to control termites,TERMITES IN GROUNDNUTApply chlorpyriphos 20 EC to control termites
TELL ME NOT FLOWERING IN GROUNDNUT,PLANOFIX 1 ML 4 LITTER WATTER SPRAY
Ask for kisan call center registrationYour,Registration has been done in kisan call center
ASK ABOUT STOREGE PEST IN GROUND NUT,-
FOLIAR SPRAY,FOLIAR SPRAY : MULTI-K 75 GM PER LITRE OF WATER
Ask about basal fertilizer dose in groundnut,---
Asking about GG-7 Groundnut Variety Duration,:  GG-7     :
ask about larva problem,Suggested: DDVP 5 ml  Cypermethrin 15 ml  pump spray
WEED MANAGEMENT IN GROUNDNUT,RECOMMNEDED TO APPLY TARGASUPER 2ML1 LITER OF WATER
Attack of Thrips,Spray Karate15ml15 Lit of Water
TELL ME CONTROL OF YELLOWING,25KG ZINK SULPHATEHAC
TELL ME INSECT CONTROL IN  GROUNDNUT,1   3
Asked about Tobacco caterpillar in groundnut,Recommended for spray indexocarb 1ml  litter of water
Tobacco caterpillar in groundnut,Recommended for spray imidachloprid 2ml  neem oil 3ml  teepol 1 ml  litre of water
blight of groundnut,MENKOZEB 2 GM  LITER WATER SPRAY
plant growth regulators in groundnut,spary GROUNDNUT RICH 2kg  acre200 litres
Asked about leaf spot in groundnut,:     : :      2
LEAF CURLING,IMIDACHLOPRID 05MLLITRE
Asked about plant protection in groundnut,Suggested to spray imidachloprid at 05 ml per liter water
Farmer asked organic Fungus control in crop,-
Asked about iron deficiency management in groundnut crop,:      :   25      5
Farmer want to control of blight  in  g nut,Spraying of Metalaxyl  Mencozeb  30 gpump
ask for the wilt in groundnut,use of carbandezim 25gmpump
Wilt Attack,Spray Bavistine 30gm15lit of Water
sucking pest thrips damage in ground nut,recommended to spray fipronil  400milliacre
ask about fungus problem in groundnut,i suggest mancozeb 25 gram per pump and to spray
Asking about Stem rot management in Groundnut,:      :  1     20
FARMER ASKED QUERY ON FERTILIZER  MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY ZYPSUM 200KGSACRE
DRENCHING IN GROUNDNUT FOR WILT,30     30
Asked about  root rot and stem rot management in groundnut,:        :  1
GROUNDNUT SUCKING PEST MANAGEMENT,RECOMMENDED TO SPRAY ACETAMIPRID   03 GRAMS   LITRES OF WATER
FARMER ASKED ABOUT VARIETY OF GROUNDNUT,-  -  -
Asked about Rainfed groundnut basal fertilizer management,:    :  - 9     - 25     - 30
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-  -       -
ROOT PROBLEM OF GROUNDNUT,DRENCHING OF TRAICODARMA 25 KG WETH FYM 72 KG PER HE
TELL ME WHIT CURB  CONTROL IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
BRED HAIRY CATTERPILLAR,SPRAY CHLOROPYRIPHOS  2MLLIT
Farmer asked about Fertilizer dose in groundnut,-         100
gnut whitegrab control,drenching cloropyriphos 25 gmpump
information regarding to seed titment in  groundnut,seed titment in  groundnut-3 gram keptan kg seed
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT - TMV-2 AK-12 TO 24 DEVI
Asked about Leaf caterpillar management for Groundnut,:         :    1
WANT ABOUT LAND PREPARATION IN GROUNDNUT,EXPLAIN DETAIL AND ADVICE TO CONTACT WITH ADA
variety of groundnut,fulo prgati jl-24gg-3tg-26joyti
Asked about Leaf roller and Leaf spot management in groundnut,:          : :      04 SAAF    2
season  variety for groundnut,Adippattam  July-Aug TMV 7 VRI 2 VRIGn 6TMVGn 13
